date,STOCK_01,STOCK_02,STOCK_03,STOCK_04,STOCK_05,STOCK_06,STOCK_07,STOCK_08,STOCK_09,STOCK_10,STOCK_11,STOCK_12,STOCK_13,STOCK_14,STOCK_15,STOCK_16,STOCK_17,STOCK_18,STOCK_19,STOCK_20
2019-01-16,-0.01650584717965733,-0.016314017833178256,-0.01907389711547195,-0.004279732365167675,-0.011306936394977691,0.014730169203676915,0.01620809081910103,0.014885558913705736,0.01456949086468913,0.016685794449128447,0.01693370561870429,0.014112401757614338,0.018936919274482954,0.01094785935481634,0.01413372793258261,0.020350438804059748,0.02336654914321354,0.02016571110377326,0.020836136687160542,0.020916537570950224
2019-01-17,0.004790817442074393,0.004898379302590609,0.005634446692098854,0.0031974413457757844,0.0019416855666622435,0.011390914342779591,0.012958756330600752,-0.003688306636953435,-0.0005059767085616217,0.002679764551678893,0.02314483517628596,0.021105983799357637,0.02122491742088789,0.022694636380731173,0.023670703032410784,0.018688277940009598,-0.0006425064188698524,0.0054783446034279365,0.005319591566701593,0.022420154638130976
2019-01-18,0.02459161879438664,0.024436294574021918,0.020455818174883227,0.017122779886168806,0.024336943744974193,0.01978680972825911,0.0038874882954726634,0.010044533472622075,-0.007292755116407447,0.005542351177565797,-0.0034596109922715446,0.0033811125807667306,0.0019613244848546026,-0.0017559875748660368,-0.005349163373278193,-0.027428899670064514,-0.01960009093996626,-0.020588849249509353,-0.021939569021087773,-0.025722610591937138
2019-01-21,-0.010357032109776159,-0.01065211731862162,-0.00429991233832059,0.0022840745496446094,-0.0073620186902732115,0.03571934171103437,0.03171365901727938,0.023574954280637987,0.013844812325347775,0.03228842984999453,-0.007939630138722955,-0.0034720747914305902,-0.004769618865015466,-0.010069334031661943,-0.011945956311989967,0.0078119101118001855,-0.0046699203921855255,0.009786426171486675,0.005090204955343334,0.0020922873611460583
2019-01-22,-0.01145883620497387,-0.011342332146229693,-0.01000709388773432,-0.0057162862514839015,-0.0008066154199514342,0.026010133816766284,0.015311379648654455,0.01502010594651267,0.01666648545419796,0.015617606500385864,0.0029995857719829276,0.004244850214410926,0.00046030869772168147,0.0009544685357999361,0.001212828769511923,0.019708384411977076,0.005493316337637401,0.0160471633922673,0.012923858467776706,0.007934419215293198
2019-01-23,0.001202391278229119,0.001355628356341828,-0.0026404808245621466,-0.0014693633845367124,-0.009990967477050448,0.04088777632205522,0.027516157733231596,6.11112902353063e-05,0.004252143454020412,0.02317482941074793,-0.011144252133388923,-0.0006680775318840665,-0.004235183972401482,-0.0024396682555023054,-0.0033840001694662534,-0.007598885570447833,-0.006005307058694459,-0.02633820133757118,-0.022444723723419133,-0.01732912512386588
2019-01-24,-0.006443593087202325,-0.006549177087333561,-0.006688263534279421,-0.008497336041396955,-0.0031763665210584194,0.007692400991399713,0.015832128300778188,0.010298181309643273,0.01269459064260463,0.013456028380892448,0.011817524845468478,0.008014420791151384,0.00839878582138692,0.004915592057022078,0.0038636824845587805,-0.008132096478750744,0.011723476384578742,-0.014655100608972578,-0.017574552708737944,-0.005503883812705938
2019-01-25,0.0051950431297603916,0.005181010270767164,0.007396488200733516,0.013809664331644688,0.0034567580427616465,0.016690049859879954,0.01770368012109197,0.004030511568712589,-0.002065268974347411,0.01149797464780662,0.010176862839211258,0.01492607978120818,0.021077405038027217,0.013043672344313301,0.014022029112342568,0.03641278855843879,0.027558027600705717,0.03880811531362803,0.02955840833485476,0.03634789398066749
2019-01-28,-0.0056377178867320875,-0.005998845401893714,0.0015044409222555555,-0.002714522076435564,-0.008770881082180737,0.01764703850607477,0.0013197191721842356,0.007934332281420566,-0.0011404233770150017,0.003384397149003999,0.001946990875028923,0.00024976448932972407,0.008956457018362203,0.0034969553685323595,0.004379631794336028,0.0015503586895507173,-0.009182814140776298,-0.013277426291427209,0.0017244353969007513,-0.015322690944727626
2019-01-29,0.0002685097771684789,0.00030147137674635654,-0.005204804779170577,-0.0061261998422815185,-0.0005839337454378076,0.03267728749447593,0.03521194196632167,0.03561854623431341,0.015959426491126704,0.027624971611475944,-0.012005806007136143,-0.0022151200850370244,-0.011822895407115298,-0.00643106842170003,-0.01933140470374016,-1.1596790536399365e-05,-0.005493898812174887,0.0013198495584912037,-0.006793223165935291,-0.014753485398360659
2019-01-30,-0.006938519903917134,-0.0068834073548019025,-0.010820999281241864,-0.012981304315815323,-0.0031999059784508974,0.008976630844008026,-0.0042691759303433805,-0.009727933037650642,-0.008694226572670808,-0.009982012901757615,0.01519578294877235,0.013351113455363993,0.012439116504992255,0.008916623404206877,0.012488255867659129,0.03973099977438071,0.02681986410181423,0.03387516301541309,0.02985371539659926,0.015397584051728636
2019-01-31,-0.002382885117652925,-0.0024936554145437136,-0.005765623295217395,-0.005175643028929938,0.0016634672695946184,-0.007819713554608074,-0.013050715533389115,-0.015524494893016256,-0.013465123883305402,-0.023596962897936728,-0.007694224134639304,-0.004212645654468314,-0.006118694048861764,-0.0028922939145496892,-0.005808660091505247,0.014804552282860827,0.015462419483722631,0.012601849991942188,0.019409737538097677,0.011709556471928667
2019-02-01,0.011874552499918036,0.011862195358972184,0.010779504587643872,0.017908530976276156,0.0052120970125217984,0.011800722634800845,0.019941930483705836,0.014785254883157347,0.018584223538751197,0.017398200712133625,0.019606353552747067,0.004853688913573994,0.004192451568995823,0.010322926671041304,0.008788161251186059,0.027233333967793944,0.021887744545950053,0.0513056984459812,0.03304185275341095,0.04418213154124252
2019-02-04,-0.004936108496365251,-0.005363900464662962,0.011038617475724646,0.009568450467958954,0.0029995780475222957,0.02917456764776868,0.02545634110663523,0.03180594788691669,0.03287171713587128,0.024496884449718426,-8.994560431488022e-05,-0.0026747770738001463,0.0037422196170541493,0.006467687360015772,-0.0009785302131979266,-0.00015379071696474333,0.007342785615135612,0.0004925125227281885,-0.0009112354639782131,0.0012291172163238489
2019-02-05,0.007431921670143127,0.007596924753688481,0.00051238987039347,0.00508290902486658,0.008833615482666568,-0.015386234112892602,-0.01740637370451563,-0.010748452271427728,-0.008095273893756822,-0.0174389815143377,-0.0005100470085165646,-0.002055245937929139,0.0041996001147726935,0.002028207699935933,0.0016467101268664744,0.0016291498890578613,-0.013756609767100303,-0.019496236198403363,-0.005601966323865751,-0.009415643041936712
2019-02-06,0.005007161765261893,0.005216672280037969,0.0008425253628155094,-0.005789599963405797,-0.0016334514131784977,0.0008344401712068387,0.022964360490106497,0.018016181441127908,0.028683897921349708,0.009039307991728677,0.0032022119091217097,0.00022966472157886068,0.005381649361169854,0.0008863589506802243,0.005591854749769449,-0.00987085920512102,0.000975040675291271,-0.007262035866621656,-0.0002501713424424129,0.00583907852881225
2019-02-07,-0.019935574048760025,-0.02037783584132262,-0.02143179019587023,-0.012341225424645066,-0.012489221379548533,-0.01698238816107754,-0.0323118849729697,-0.01296641387321897,-0.0125892298187237,-0.0241173748539689,-0.00029209105975354187,-0.004032423151661827,-0.009836887489478158,-0.004083975975530714,-0.01568214981353866,-0.006930065723495232,-0.010634277593733511,-0.01223333143963724,-0.005131488512798497,-0.005992549831331427
2019-02-08,-0.006507979732245298,-0.0065414156223658005,-0.0007028801724264966,-0.008528519659095318,0.0002498044619226702,0.04005717981688917,0.029808841042773183,0.03608180418729501,0.0157944651887285,0.03761644426599219,-0.01577241949762096,-0.013286503532681408,-0.010982501185728176,-0.011037123417309834,-0.009693535422735293,0.002272797624837385,-0.0001243914735181527,0.013832017227708817,0.015068906834349874,0.004792566192562741
2019-02-11,-0.012298779433798058,-0.01245314930059246,-0.01437775776210511,-0.005008289105938025,-0.0045052771682341855,0.03167143535712636,0.031017482437824137,0.05208234806720805,0.030956929728183927,0.039714405326530595,0.011381993929372666,0.010511398905029232,0.0028303651787548478,0.005235979127626229,0.004255658002183808,-0.018621585384789766,-0.015353126632763883,0.007711984684485761,-0.002366751210751933,-0.005315653738821488
2019-02-12,-0.02298546052049507,-0.02309334488197068,-0.01133872411364515,-0.015444991468279464,-0.019525716253461174,-0.01172010287860971,-0.009893836315886625,-0.005781012971463363,-0.015864381947772132,-0.00695270051437026,0.007854404274037018,-0.00962557055252291,0.0005703544142000017,0.0001534279602365601,-0.0005765429594314264,0.003728048189752409,0.0059346926968459526,0.016205717334000714,0.006197842084804062,0.020449910502968533
2019-02-13,-0.0011345319400570418,-0.001114531429658822,-0.005910755142706666,-0.011523581266623326,-0.007395430661200071,-0.0036798588767111215,-0.012807016985675712,-0.006282195851372964,0.009004124443720975,-0.0017751386007385976,-0.014058610716386595,-0.009572681258511503,-0.007146435674226029,-0.007331072081163458,-0.008878286948168434,-0.008320127295138266,-0.01152298654792197,-0.013314334015678981,-0.020318161513678167,-0.004453753304827465
2019-02-14,-0.0031003643070557346,-0.0031078437151852243,-0.017102985935721696,-0.0059738303120611775,-0.007106092808524021,0.0011851279672616779,0.00041758814658831233,-0.0009253701371172488,0.013983208392090983,0.009619655063104474,0.007547589472880114,0.008326149349274484,0.009156740637950717,0.00452128306649985,0.006336924979808226,-0.02263635756836192,-0.018065469894593882,-0.00583443130932325,-0.007892349089735028,-0.012779863758683294
2019-02-15,-0.01133204901590233,-0.011580722476361577,-0.008553737141204318,-0.00367568647331215,-0.001196969469850829,-0.015373385000139362,-0.02396762788144222,-0.024817973147594187,-0.01514462310956762,-0.007163857460182096,-0.00188889335793663,-0.003702050927912412,-0.004355714315625693,-0.01161616894298364,-0.011004484099967992,-0.023232368968922102,0.003392631389688542,-0.006129728363363265,-0.012076142220985775,-0.007025591049258949
2019-02-18,-0.008186055243078971,-0.008085274300644273,-0.005741345689392783,0.005392116530605222,-0.0061301680026758275,0.005485061135875631,-0.005935662709352882,0.011808788166171242,-0.005652731784145248,0.011791320738857877,0.0007556742905042999,-0.008415004347137541,-0.000536063016571162,-0.0008024885211953122,-0.011824131559045409,0.009243552071123576,-0.0029064052046864947,-0.014030241833165343,0.0009855911968470507,0.011357353415915653
2019-02-19,0.008619339719471526,0.008788999088775125,0.0003768238772528051,-0.0004745624025567719,0.008881126908481524,0.02390368155054487,0.005030793471916771,0.0362756386829677,0.02346602943134651,0.02773298413925619,0.0004352673719812448,-0.0034169652485372035,0.0021925841710676553,-0.0011688740314202122,0.006856810254552882,-0.02624860626520032,-0.016460257690094415,-0.03247053244045986,-0.02073344002446603,-0.04118417087101083
2019-02-20,-0.020171523561627557,-0.0201811135164967,-0.022869159229900682,-0.01592032317376431,-0.03360025336783025,-0.0026796021032650785,0.016300918062390618,-0.0008989881302816545,-0.0020826010087924385,-0.006615212731407927,0.022383263481876442,0.02575016387304899,0.0205454127945237,0.022242989503397988,0.019311830925256117,-0.020074004077809494,-0.02145708560725921,-0.0321418014690268,-0.0200571393711084,-0.02446963190054478
2019-02-21,0.012964596798820572,0.012707548499248695,-0.0041948714799048105,0.005830974870537694,0.007078759680672195,-0.020566263344513225,-0.013692167102680869,0.006158985739750765,0.0032721621545093033,-0.013884702903629231,-0.011217882409137453,-0.004168394309933402,-0.007004371717405025,-0.015118409190215657,-0.012295236790037502,-0.014157405360893582,-0.02314661705828058,-0.012190938459629298,-0.010024867459442423,-0.027703348333045295
2019-02-22,-0.008587548989323148,-0.008806679792291053,-0.008446613021459468,-0.004587957270783554,0.0020395576038554466,-0.003242921168964233,-0.013089390396709475,-0.0021240584539755207,-0.017419939655287004,-0.008087541115766572,-0.00793748310431686,-0.003236729189748295,-0.00020753738485308765,-0.0006044191828396084,-0.011064755351604507,0.018158403878638273,0.011614276404291652,0.000779757483862814,0.0056495506992847,0.01806491165909672
2019-02-25,-0.007973461513529801,-0.008034823393553414,-0.006562453300265429,0.006190994454113191,-0.0007195220603765293,0.0010614375981088224,-0.015096466917662971,-0.009218626673720044,0.011154521537600881,-0.0046129652093317005,-0.005013545495815362,-0.0070811979894041975,-0.010782336505009016,-0.012551073706239231,-0.0037568280861214704,-0.02512477634792317,-0.022104702338698573,-0.025908398984510864,-0.03719099661418498,-0.03081311942324584
2019-02-26,0.00714728542464119,0.007444430829026927,0.0117306496013515,0.008947277375438791,0.013492737371314512,0.013865333880765966,-0.008494472255554693,-0.008925606531050222,0.00981465347334775,0.01616458807604986,0.00339302941307459,0.009285579117735704,0.012293028506759316,0.015987186156823405,0.011026064005401447,0.029895152600561747,0.029056506884809145,0.008579439217216022,0.017754387454349655,0.03406723069208596
2019-02-27,0.01406410421761606,0.014188697018830234,0.0039418831835202825,0.011460650072775724,0.015400365321531032,-0.008817914962083189,-0.009865606830802138,0.008295767769738645,-0.0086669191531782,-0.009948775988643145,0.01900785733570553,0.017376583917490415,0.006785823771708988,0.016035446820211897,0.009866060032985038,-0.0012104225848655597,0.004762938911756958,0.0037840065998176694,0.001761772227530695,-0.0054128148510231315
2019-02-28,0.02085784387346797,0.020257971252878666,0.017924254121420898,0.015283809644131742,0.0077638965585591375,0.006924844067408097,0.008174223872664555,0.013597664172113276,0.0070990106487314976,0.010613077486752222,-0.016225127202808564,-0.014666383407126872,-0.006055453864720582,-0.008829976628645266,-0.0059008239689281984,-0.00994326505279904,-0.023410492971692815,-0.014683532879801403,-0.012775898017766534,-0.02679731268929188
2019-03-01,0.010118988029049312,0.01026219432208393,0.00821210536108789,0.0030361394573908203,0.01428016879218508,0.025197095635088172,0.03205422126271215,0.02855951340384351,0.018003118437967015,0.01400628917077861,0.017925716344098005,0.016557865632546322,0.02053253120662371,0.02143115040929291,0.020258503072218572,0.021841681853921158,0.02014923704819724,0.015210546752771784,0.014133146928725103,0.03129651138597425
2019-03-04,-0.006177788508343235,-0.0061120487500246,-0.013152762548968817,-0.01993129416255865,0.004681449855423885,-0.01599928141786923,-0.02481301966368267,-0.02046787906307994,-0.014513406692715948,-0.02337057147017051,0.000555467899903493,0.00045243786013678957,0.00577350457656245,-0.006473467826375575,0.006667156582625574,0.0026599234946011246,-0.02034352062946637,-0.01260385615762768,-0.015598816926546617,-0.012884758910183912
2019-03-05,0.0024973978659688385,0.002548761616901487,0.002112166713516413,0.003927570010171994,0.00338693267996819,0.024680157091782538,0.01120266864465997,0.019622084768540295,0.004830890517207131,0.014581536122284031,-0.0038899646293568567,-0.00976175224089954,-0.0024174743384442086,-0.001915168553412682,0.0010910078381778264,0.006795875120448491,0.0038288577280000615,0.0002745236494935483,0.008686284243234636,0.011936377034654751
2019-03-06,0.006458892151223561,0.006658579330471508,0.0045082397956976985,-0.009252078547715903,-0.005399458209851414,0.02538756422209417,0.01259475613363905,0.008125363131462742,-0.005798625648220245,0.0020305568645852495,0.010337487228863376,0.011483571972624939,0.0075482740070422225,0.008522591044446831,0.0061511391942999415,0.00820636272976478,0.009040980066922,0.012665578583129998,0.007683449039099477,0.012457375894842453
2019-03-07,-0.012667327420137969,-0.0125499434540744,-0.014115809918897314,-0.005303679201943563,-0.017250457887183844,-0.006408865846612372,0.005404507841763076,-0.005650741805866189,0.001325979455971224,0.009809437840730064,0.01885284215502724,0.009342694724944355,0.014226141758252698,0.010923847608502993,0.019587481788603915,0.003516841488912185,0.008727873706511997,0.011699711216630689,0.0059710136280254995,0.0012798041775295551
2019-03-08,-0.022484332944553927,-0.022337111581314583,-0.022023722576541796,-0.014017245457884357,-0.018879148822983152,0.014305370188258377,-0.0015671174810885596,-0.005142277410356367,-0.003718268071599264,-0.007858637937791943,-0.0007247458575388515,-0.005528393504848074,-0.007307338908867339,-0.006464290488588384,-7.407106146293114e-05,-0.026378770645824164,-0.018350166719987474,-0.035060867631027975,-0.028063760627361684,-0.02818327247779415
2019-03-11,-0.025682417318797366,-0.025337846217756393,-0.038859560160395594,-0.03241062974831402,-0.0331628494016544,-0.014219803325835181,-0.033696496025249045,-0.021262298810310182,-0.03673174846042692,-0.024954306827001282,-0.006572985776007815,-0.006344672061602802,-0.00603838910601082,-0.010639731927129728,-0.009286267878055032,0.0014883073777953717,-0.00012215212399567293,-0.0015499896996093029,0.005787154410298187,-0.0018760901634670094
2019-03-12,-0.0017938498151971699,-0.0019426336918140397,0.0037195775533330473,-0.0029340683629803755,-0.0012743675626062814,-0.01699462856070158,-0.030713429421900425,-0.019714735216062953,-0.018279546625680817,-0.02425111968615779,0.01018227360468282,0.010879627634143496,0.010042959814354815,0.008001882456099613,0.015425690122770506,0.008767155394235988,0.00867858257991967,0.01173805092954432,0.003975503847792045,0.007165340899697676
2019-03-13,-0.0178813467777428,-0.01813407904521624,-3.3188704152234156e-05,-0.01089933227442308,-0.00655313398639482,-0.001097079278012719,-0.0006156634132443166,0.0022972889895381296,-0.014167529620725235,0.006583433590399198,-0.009567813336203379,0.0027780498473617557,-0.006542042906270364,-0.0017653820608916704,0.00011321102393630506,0.0004189155241152857,0.004025780364993432,-0.005565169107251616,-0.002657700670964771,-0.011615227999210661
2019-03-14,-0.009887732427915245,-0.00977407483537153,-0.015173977806926642,-0.006441198968464935,-0.010482360017121157,0.0073347725743572265,0.0030672572435389007,0.004766434119070106,-0.005481928960131471,0.005130756356554315,-0.0011439006451912327,-0.0011493304356444004,-0.0014759338578456552,-0.005234570701332334,-0.002625240027399315,-0.00698789412185975,0.00541114610110757,-0.016217787568783608,-0.008730265371078497,0.004027796392296025
2019-03-15,-0.02042674783148642,-0.02048746491748378,-0.030290139882935736,-0.030433244986798298,-0.025732908167530297,-0.01829389756474063,-0.023944854432806445,-0.015045242394541655,-0.028386952463829794,-0.018051169175322793,-0.008658976490076402,-0.007095167917788924,-0.009624964893561305,-0.013257856813564315,-0.006268994998663573,-0.01709710904366631,-0.004319846418145628,-0.015033044311863102,-0.024960498970527392,-0.013762301399119117
2019-03-18,0.003032555626144877,0.00321543432422531,0.008740809435809896,0.008635588183636524,0.006727335202084577,0.016430462263683856,0.028243088496053708,0.022405527480208378,0.02702188944922635,0.01039240127921615,0.008313355693238753,0.01943804457239926,0.006390545073742902,0.015949858877375038,0.004655736455398533,0.014982002570316396,0.025536246634486025,0.01905424620067682,0.011306640078639187,0.008989588595450501
2019-03-19,0.020276761453674814,0.02028006414938102,0.017281561510921386,0.02312989419894743,0.018466488105259585,0.020081596820153962,0.01757546596581275,-0.002118421503112303,0.01439335002154625,0.02333571552099793,-0.002560780922850536,-0.003391991795804804,-0.0028110643408095016,-0.007402576276261331,0.0033421178723121742,0.0053555583772358995,-0.011115112489545702,-0.004178358804700332,-0.0010197047753918893,-0.005585022497629566
2019-03-20,-0.012684744399105734,-0.012619050002020736,-0.013297326669874127,-0.005997742520893582,-0.0008814084176173237,-0.002307470449874,0.01549502766818526,0.004218542834309923,0.02154643555477496,0.0028153913091811832,-0.021354286460591728,-0.002614012285215694,-0.00877370593240133,-0.004650895059184081,-0.006920872883318768,-0.0036013424871265565,0.005283262739649438,-0.0015793040038768334,0.0026932720856153694,-0.010347487494010184
2019-03-21,-0.013100663046985534,-0.013080403289064275,-0.0033388629167331813,-0.01172712037127227,-0.006864437862026868,0.026560025747385464,0.035219710034279865,0.022723225959092833,0.044909848666928646,0.030319198047248083,0.006312907179055818,0.003823782548320268,0.00527899811080241,0.0012576788066247077,0.0067281058240944965,0.03693623834366376,0.04007548940989474,0.033826528649595865,0.0410486208634967,0.03123521053274396
2019-03-22,0.004096143412405276,0.00407306811678153,0.0018090419937108013,-0.0036507831261187703,-0.0006256401009625328,-0.006498164183138229,-0.008088850195713494,-0.014164218382813672,0.0005892768385714956,-0.016759015208500292,-0.010636767307376746,-0.009067241908820904,-0.0030027348524643985,-0.015287439068645195,-0.009551282767592376,0.016022683640951937,0.011856315517185242,-0.004064464375150099,-0.006208067796537814,-0.010650487875583706
2019-03-25,0.009946967837437976,0.009972124033388046,0.004095751084592243,0.008616375576060112,0.007190871409182725,-0.0014548738335664639,0.0003059772061044197,-0.005820247221550092,0.010283668814389647,-0.011585795983368096,-0.004578438731814324,0.002543296153456025,-0.0013317389259881885,-0.0020291802252663167,0.00566214642582741,0.018921585991506992,0.01967947518122327,0.03576303933393843,0.028705259132627503,0.024109490306820393
2019-03-26,0.009053084947273636,0.00885160879489745,0.010113654451691321,0.005209876260560804,0.005334883095701931,0.010185132718306648,0.009355848425183088,0.007761621675243247,0.010826215227734332,0.009600659960811766,0.006389243023586854,0.0036048765102382795,0.001840514503222358,0.0006560209761976239,-0.004515448166619982,-0.0026702987308015944,-0.007574051463469863,0.001058692856601801,-0.00962388492874528,-0.011784684988447203
2019-03-27,0.004570956619624642,0.004548902556436722,0.00022794879982491692,0.0020314025478928195,-0.0009936495822500066,0.011444817222449428,0.006531926381324919,0.00554150575280459,0.003746748572773015,-0.001962045412978148,-0.01050221012195004,-0.008976150449092453,-0.006733537251922484,-0.011439845384381543,-0.013014318379540403,-0.0004407210445797815,0.005254965908377171,-0.00973774519751773,0.002858417610473647,0.0015479269680055616
2019-03-28,-0.02001729320184225,-0.02023141781738456,-0.026615929012195668,-0.028004147392547984,-0.0239887915616047,-0.0009235579550821041,0.016939160292937277,-0.0058440530478458845,-0.0038638067807794524,0.003071610248733834,-0.011229331571715073,-0.007946847337323613,-0.009345243564508826,-0.006238113078619684,-0.010124500724788644,-0.0008974371033329009,-0.004111660512594024,-0.0042283397855413215,0.006836708804206673,0.00554343900776873
2019-03-29,0.018971353472973938,0.018766275538121713,0.018634634613384344,0.0036801575396572723,0.017392973292232473,0.017233584934192758,0.008533096516563032,0.007440792529573954,0.01470816908332137,0.027169985359389515,-0.0002923705854885375,-0.0030314701032700658,-0.002336206637978299,-0.0035302639906436206,-0.002066287752042155,-0.023714021257349695,-0.01996831085092089,-0.004651242726792197,-0.008286812188941747,-0.019446850984698037
2019-04-01,-0.0038778924805939613,-0.0038978160892496273,0.007401639143669369,0.009774965009522076,0.006410007761849218,-0.028754918051094504,-0.012275521044157656,-0.007641889830765443,-0.02054302482699526,0.004741836582263776,0.00910599491952072,-0.000640175225526801,0.002092119149604638,0.003152919238039317,0.0017884266620341988,0.003845870407918131,0.013594753109997618,0.003438561180080068,0.008676969287629604,0.019993705087414004
2019-04-02,0.022208659623194356,0.02216114112316412,0.021046972244780825,0.025567486585528855,0.029998589895153766,-0.02572847640565328,-0.029479569524170385,-0.034270872727835716,-0.03126420860586764,-0.025561749892797955,0.0067699980313488325,0.010907423002041792,-0.0013291183023112216,0.004341483665571013,0.006280237825459857,0.0024816483518790306,-0.00051063038619114,-0.021188975175502844,-0.009137926451073497,0.010681729429329196
2019-04-03,0.006016032316281474,0.005974127128673062,0.011306540587395655,-0.0035273295971744757,0.008989708644638756,-0.01391002007462579,-0.003689383918280057,0.002666005848776024,-0.013123153412729998,-0.011313912357363568,-0.0008358092429297654,-0.0011346302324847742,-0.0035981469146448043,-0.002189286086754636,-0.002317837563123373,-0.011305215818521376,-0.013965410090187026,0.002170078285773655,0.007239873533407935,-0.010510943654981404
2019-04-04,-0.013478445245203186,-0.013276795423572095,-0.015045293188059245,-0.019299660339120495,-0.011962163571531912,-0.03448407446031175,-0.02404431694909739,0.0009746210921455531,-0.02502705561615316,-0.03475436008809603,-0.004364065636427471,-0.006967401717297135,-0.0068358645090240144,-0.007849983004605824,-0.00854240256493901,-0.01728479884743886,-0.02539785896627372,-0.03293871319682689,-0.022460112233398465,-0.02343231333993164
2019-04-05,0.00731403709725929,0.00728867304297778,0.007589696319438569,0.005727453981704892,0.012983217946349613,-0.011567685617137365,0.00027805623825648767,-0.010930609869289606,-0.0002750988520902181,0.01890975558723284,9.433740407712894e-05,0.0028406460677476556,0.008626149203811157,0.003988001737096257,0.009790771005622739,-0.0004300358098877276,-0.01201794541281704,0.0010557343806042608,-0.0022408204517067863,0.0015574899389809481
