date,return,latent_audit,price,return_pct,vol20_annual_pct
2017-03-23,-0.0008578890027322171,1,107.15254977265974,-0.08578890027322171,10.364486114633713
2017-03-24,-0.001213896712306882,1,107.02247764477539,-0.1213896712306882,10.402846357363421
2017-03-27,0.00012519762653061603,1,107.03587660496194,0.012519762653061603,10.410459415108503
2017-03-28,-0.00608464634485874,1,106.38460114960881,-0.608464634485874,10.72986285876252
2017-03-29,0.0027174427554394064,1,106.67369521329316,0.27174427554394065,9.653111462781045
2017-03-30,-0.007457175561807713,1,105.87821074026087,-0.7457175561807713,8.744975572501806
2017-03-31,0.006829929672429945,1,106.60135147345957,0.6829929672429945,8.875269779926942
2017-04-03,-0.002543469729533786,1,106.33021416285943,-0.2543469729533786,7.968899736600972
2017-04-04,-0.00321436081614551,1,105.98843048888197,-0.321436081614551,7.972871027403556
2017-04-05,0.00578922073512246,1,106.60202090835129,0.578922073512246,8.153300909038924
2017-04-06,0.006615499274581157,1,107.30724650033936,0.6615499274581157,8.107558273144717
2017-04-07,0.017501426572539513,1,109.18527639566645,1.7501426572539514,10.005976655470002
2017-04-10,0.0002748522088027284,1,109.21528621005253,0.02748522088027284,9.399482676053523
2017-04-11,-0.008211055783070376,1,108.31851340261778,-0.8211055783070376,10.095561138163466
2017-04-12,-0.003667130298907854,1,107.92129530018637,-0.3667130298907854,10.273858326335509
2017-04-13,0.005882106924072005,1,108.55609989852641,0.5882106924072006,10.39456672910161
2017-04-14,-0.007754529974177161,1,107.71429836798352,-0.7754529974177161,10.810178156444692
2017-04-17,-0.004227879508518841,1,107.25889529313903,-0.4227879508518841,10.909662382955363
2017-04-18,-0.014084047876811303,1,105.74825587661658,-1.4084047876811303,11.36008945051579
2017-04-19,0.007130234479829267,1,106.50226573684985,0.7130234479829267,11.458522892945572
2017-04-20,0.003640949758784807,1,106.89003513559447,0.36409497587848066,11.541621201429878
2017-04-21,-0.006797030219270368,1,106.16350033663898,-0.6797030219270368,11.780912453628138
2017-04-24,-0.004944171576058287,1,105.6386097758597,-0.49441715760582866,11.889195439859709
2017-04-25,0.004964215495261923,1,106.16302259940696,0.4964215495261923,11.863747014031054
2017-04-26,-0.002383230651283814,1,105.91001162991512,-0.2383230651283814,11.842494111047504
2017-04-27,-0.005070111906618724,1,105.37303601892015,-0.5070111906618724,11.681243849044828
2017-04-28,-0.007707171135877903,1,104.5609079972153,-0.7707171135877903,11.658404620696485
2017-05-01,0.018406103654759358,1,106.48546690804778,1.8406103654759358,13.502174587897228
2017-05-02,0.0013878539329840696,1,106.63325318210177,0.13878539329840697,13.450743416295976
2017-05-03,-0.013863977738041731,1,105.15489213385014,-1.386397773804173,14.183351791706952
2017-05-04,0.0017577917742339275,1,105.33973253826348,0.17577917742339275,13.956525569461304
2017-05-05,0.006952084109719132,1,106.07206321896479,0.6952084109719132,12.543771933785555
2017-05-08,-0.004606803368341756,1,105.5834100808407,-0.4606803368341756,12.576156810389676
2017-05-09,-0.014272440133958465,1,104.07647718132272,-1.4272440133958464,13.165201823077119
2017-05-10,0.006169575479671003,1,104.71858486295113,0.6169575479671002,13.456129317097576
2017-05-11,0.0028213395959060055,1,105.01403155285223,0.28213395959060056,13.276963127154017
2017-05-12,0.00231618561110394,0,105.25726354169898,0.23161856111039403,13.140765361636738
2017-05-15,0.0021897172442342074,0,105.48774718675713,0.21897172442342075,13.136943511252985
2017-05-16,0.00010075005637560008,0,105.49837508323314,0.010075005637560008,12.163317039848918
2017-05-17,0.002923305238739621,0,105.80677903579247,0.29233052387396213,11.9213436693114
2017-05-18,0.0014898240842937784,0,105.96441252348154,0.14898240842937785,11.851256789157267
2017-05-19,0.004604916407589624,0,106.45236978533153,0.46049164075896243,11.726467921310935
2017-05-22,-0.0014797887970311593,0,106.29484276110577,-0.14797887970311593,11.59008438087906
2017-05-23,-0.0004898419701435965,0,106.24277508591156,-0.04898419701435965,11.462145935631705
2017-05-24,0.0036014115532205385,0,106.62539904355216,0.3601411553220539,11.489617023931483
2017-05-25,0.004033218450387008,1,107.0554425702545,0.4033218450387008,11.37263262208254
2017-05-26,0.005385046273225321,1,107.63194108229592,0.5385046273225321,11.01505935147213
2017-05-29,-0.008985510157338233,1,106.66481318244692,-0.8985510157338233,9.63438888176823
2017-05-30,0.0011592947888337864,1,106.78846914452124,0.11592947888337865,9.630683045125107
2017-05-31,0.0038918786710332594,1,107.20407690989711,0.3891878671033259,8.170055988594356
2017-06-01,-0.009249613868716321,1,106.2124805933284,-0.9249613868716321,8.929711834171226
2017-06-02,-0.0035056446516847375,1,105.84013737879422,-0.3505644651684737,8.684511288374381
2017-06-05,0.0022263226001009695,1,106.07577166863842,0.22263226001009695,8.55138458430365
2017-06-06,0.014430357995348166,1,107.60648302844969,1.4430357995348166,8.147830687983292
2017-06-07,0.002420764502999724,1,107.86697298285759,0.2420764502999724,7.980914387674853
2017-06-08,0.0030359453502886193,1,108.19445121793461,0.3035945350288619,7.98600950021916
2017-06-09,0.022864685236696682,1,110.66828328938982,2.2864685236696682,11.018197187244855
2017-06-12,0.019265475109374285,1,112.80036034649876,1.9265475109374284,12.513510754300794
2017-06-13,0.006442748006041603,1,113.52710464320195,0.6442748006041603,12.495150402902961
2017-06-14,-0.005107974840277501,1,112.94721104899492,-0.51079748402775,12.880898341977332
2017-06-15,-0.006371545269894959,1,112.22756278068789,-0.6371545269894959,13.322266918786415
2017-06-16,0.004126829723020428,1,112.69070682251336,0.41268297230204276,13.3152721121406
2017-06-19,-0.0008010392909044655,1,112.60043713862873,-0.08010392909044654,13.287915752804464
2017-06-20,-0.00321888894732551,1,112.23798883605917,-0.321888894732551,13.41546005769837
2017-06-21,-0.0026978573341331163,1,111.93518675470946,-0.26978573341331163,13.550109039605223
2017-06-22,0.011153946396138587,1,113.18370582761324,1.1153946396138588,13.890723857756202
2017-06-23,0.01171073488798325,1,114.5091702001999,1.171073488798325,14.222961012820182
2017-06-26,-0.008979153153353939,1,113.48097482350883,-0.8979153153353939,14.2222423983703
2017-06-27,-0.007921481723363776,1,112.5820373554949,-0.7921481723363776,14.745609058734624
2017-06-28,0.0077441977942832,1,113.45389492085923,0.7744197794283201,14.850431403296485
2017-06-29,0.007093749931034078,1,114.25870848012963,0.7093749931034078,14.199012312041981
2017-06-30,0.0033805621146982016,1,114.64496714129191,0.3380562114698202,13.943910197091542
2017-07-03,-0.00851117173975765,1,113.66920413685351,-0.851117173975765,14.633019012252088
2017-07-04,0.0144521206904399,1,115.31196519382559,1.44521206904399,14.635176347954987
2017-07-05,0.0016821429537580432,1,115.50593640356037,0.16821429537580432,14.644773497620275
2017-07-06,0.014305364641220928,1,117.15829094203897,1.4305364641220928,15.138764380815683
2017-07-07,0.007190850353395578,1,118.00075867986276,0.7190850353395578,13.484453585486369
2017-07-10,-0.014145117765194514,1,116.33162405195378,-1.4145117765194515,13.435576675230237
2017-07-11,-0.003938168040059102,1,115.87349056806421,-0.3938168040059102,13.442198948753587
2017-07-12,-0.002366691255595384,1,115.59925379118145,-0.2366691255595384,13.310008622207437
2017-07-13,-0.004247782117959923,1,115.10821334807777,-0.42477821179599234,13.170507793882352
2017-07-14,-0.0011014203355108518,1,114.98143082111187,-0.11014203355108518,13.152449340267063
2017-07-17,-0.0015171780099974515,1,114.80698352271203,-0.15171780099974516,13.16818640984287
2017-07-18,0.005492663782117789,1,115.43757968304142,0.5492663782117789,13.160784070861448
2017-07-19,0.009173580485471141,1,116.49655561131178,0.9173580485471141,13.339276859128258
2017-07-20,-0.001991472994042116,1,116.26455586691293,-0.1991472994042116,12.95774781629791
2017-07-21,-0.0029434423490370515,1,115.92233784948228,-0.29434423490370515,12.44126646120586
2017-07-24,0.014675992181514035,1,117.62361317342412,1.4675992181514035,12.841939843809028
2017-07-25,-0.009459596450321054,1,116.51094125977485,-0.9459596450321054,13.007316140759128
2017-07-26,-0.01602662314700491,1,114.64366431170163,-1.6026623147004908,14.233079368883775
2017-07-27,0.009978357587007491,1,115.78761978928863,0.9978357587007491,14.443979636604082
2017-07-28,0.009665866157773975,1,116.90680742489911,0.9665866157773975,14.767141222811434
2017-07-31,-0.0006332168899527142,1,116.83278005988723,-0.06332168899527142,14.3517950703352
2017-08-01,0.0023677065400574218,1,117.1094057973281,0.23677065400574218,13.512010560336579
2017-08-02,-0.0031250030520813083,1,116.74343854678402,-0.3125003052081308,13.578349102463411
2017-08-03,-0.01762032395769901,1,114.68638133965396,-1.7620323957699011,14.016312374066613
2017-08-04,-0.0035877256995619387,0,114.27491806193193,-0.3587725699561939,13.69652608278891
2017-08-07,0.004308114781782627,0,114.76722752562154,0.43081147817826276,12.997442175737259
2017-08-08,0.0022192206018702247,0,115.02192132136592,0.22192206018702249,12.97426198785961
2017-08-09,-0.00502642429156538,0,114.4437723419737,-0.502642429156538,13.063493537022728
2017-08-10,0.0004409009153743314,0,114.49423070595816,0.04409009153743314,12.989464037224302
2017-08-11,0.004421097645531369,0,115.00042087975922,0.44210976455313694,13.088179669147868
2017-08-14,-0.005446404629810571,0,114.37408205504953,-0.5446404629810571,13.22381955942276
2017-08-15,-0.0016309007214997107,0,114.18754928210508,-0.16309007214997107,13.061002273187237
2017-08-16,0.004615479557930242,0,114.71457958158679,0.4615479557930242,12.708138148224862
2017-08-17,0.005391874988565735,0,115.33310625405659,0.5391874988565735,12.880772994585769
2017-08-18,-0.0009579640908918875,0,115.22262127977419,-0.09579640908918875,12.847414179711919
2017-08-21,0.005035437076066039,0,115.80281753896789,0.5035437076066039,11.7703695788076
2017-08-22,-0.006485167547177026,0,115.05181686479251,-0.6485167547177026,11.523332409661052
2017-08-23,0.004805137712481795,0,115.60465668889907,0.4805137712481795,10.111721872969316
2017-08-24,0.004184368429718438,0,116.08838916467654,0.4184368429718438,9.581860951932214
2017-08-25,0.0010053623674030892,0,116.20510006243516,0.10053623674030891,8.91038896622984
2017-08-28,-0.0032790992386424796,0,115.82405200729407,-0.32790992386424794,8.973342182944593
2017-08-29,0.0008465013895810634,0,115.92209722826514,0.08465013895810634,8.926828535802063
2017-08-30,0.003077736985322511,0,116.27887495432073,0.30777369853225106,8.95586403562593
2017-08-31,0.0008419991400771354,0,116.3767816670414,0.08419991400771354,6.145242723226361
2017-09-01,-0.0004421791143249783,0,116.32532228479586,-0.04421791143249783,5.949833598041559
2017-09-04,0.002409575196105084,0,116.60561689605224,0.24095751961050843,5.842638536535957
2017-09-05,0.004663140280495494,0,117.14936524513226,0.46631402804954936,5.9839940696000715
2017-09-06,0.007081798817007041,0,117.97899348133838,0.7081798817007041,5.930471742629879
2017-09-07,0.005249619619384881,0,118.5983383201933,0.5249619619384881,6.05774058992846
2017-09-08,-0.001994359960387963,0,118.36181054287897,-0.1994359960387963,6.113057602025989
2017-09-11,-0.0018726569477049008,0,118.14015947602292,-0.18726569477049007,5.695819060706425
2017-09-12,-0.0005691254899158798,0,118.0729228998824,-0.05691254899158797,5.627320445033539
2017-09-13,0.0010622026482414438,0,118.19834027127227,0.10622026482414437,5.521873717058338
2017-09-14,0.0016355674155290028,0,118.3916616251896,0.1635567415529003,5.32857647112502
2017-09-15,-0.0011391381626224678,0,118.25679716529605,-0.11391381626224678,5.339203491201254
2017-09-18,0.003593371386564662,0,118.6817377564966,0.3593371386564662,5.229000376203205
2017-09-19,-0.0009667565679800617,0,118.56700140702121,-0.09667565679800617,4.458737352292196
2017-09-20,0.0036568413742032587,0,119.00058212338163,0.36568413742032585,4.363791186397479
2017-09-21,-0.0009559297850575911,0,118.88682592249069,-0.09559297850575911,4.318168998912577
2017-09-22,0.0012825870833295954,0,119.03930862979692,0.12825870833295955,4.317673578549732
2017-09-25,0.0011978414320760623,0,119.18189884571939,0.11978414320760622,3.979661003949036
2017-09-26,0.003053618457821577,0,119.54583489187291,0.3053618457821577,4.013497004897254
2017-09-27,0.0025049011109192533,0,119.84528538649934,0.2504901110919253,3.9895289119340616
2017-09-28,-0.0015135669998333934,0,119.66389151745271,-0.15135669998333934,4.127441824542489
2017-09-29,0.0034478929061263217,0,120.0764798001352,0.3447892906126322,4.128533902501159
2017-10-02,0.005741444813383518,0,120.76589228229304,0.5741444813383517,4.377980109911755
2017-10-03,-0.0005428968302975579,0,120.70032886216492,-0.054289683029755786,4.3092581214458106
2017-10-04,-0.0005222719036194051,0,120.6372904716426,-0.05222719036194051,3.819897366831941
2017-10-05,-0.0042141918681685925,0,120.12890178313911,-0.42141918681685925,3.9374189688861314
2017-10-06,0.005385477469151899,0,120.77585327708617,0.5385477469151899,4.147300737730977
2017-10-09,0.0022913412577498845,0,121.05259197263992,0.22913412577498846,4.024567912946275
2017-10-10,0.005779600667210796,0,121.75222761397258,0.5779600667210796,4.273201143840716
2017-10-11,0.0008447940121169338,0,121.85508316682277,0.08447940121169338,4.277112903241817
2017-10-12,-0.0018126710723434644,0,121.63419998254825,-0.18126710723434644,4.437737252999228
2017-10-13,-0.003875641432746245,0,121.16278943745695,-0.3875641432746245,4.737930069180272
2017-10-16,0.005427429570642539,0,121.82039194371133,0.5427429570642539,4.901741490256777
2017-10-17,-0.0022766487291634536,0,121.54304970320649,-0.22766487291634535,5.003451753824885
2017-10-18,0.0022376530710624593,0,121.81502088164116,0.22376530710624593,4.937645865317724
2017-10-19,0.004258878291633069,0,122.33381622966881,0.4258878291633069,4.986024639680119
2017-10-20,-0.0054564912679085685,0,121.66630282964168,-0.5456491267908569,5.554711149152192
2017-10-23,0.0060632356913207786,0,122.40399429938942,0.6063235691320779,5.8280853048471215
2017-10-24,-0.002138533369056386,0,122.14222927307439,-0.2138533369056386,5.9164774453741735
2017-10-25,0.00416415878681928,0,122.65084891034357,0.41641587868192803,5.998174888406274
2017-10-26,0.00402294037728311,0,123.14426596273304,0.402294037728311,5.99227416927288
2017-10-27,0.006993467161269053,0,124.00547134284199,0.6993467161269054,6.275233266655212
2017-10-30,0.0014516262495169103,0,124.18548094012698,0.14516262495169102,6.083231722220954
2017-10-31,6.957378085083784e-05,0,124.19412099356278,0.006957378085083784,6.061077363845747
2017-11-01,0.0035577745357789356,0,124.6359756747271,0.3557774535778936,6.059386474363845
2017-11-02,0.003951603348657676,0,125.12848761356659,0.3951603348657676,5.695615556719579
2017-11-03,-0.0032191779130603306,1,124.72567674994635,-0.32191779130603304,5.843712077472833
2017-11-06,0.0003754685445589423,1,124.77250731826477,0.03754685445589423,5.853941057957916
2017-11-07,-0.0017855862892326494,1,124.54971523992408,-0.17855862892326493,5.738793948645273
2017-11-08,-0.011706451539404172,1,123.09168003422133,-1.1706451539404172,7.333132283644909
2017-11-09,-0.009278161334453314,1,121.94961556793491,-0.9278161334453314,8.087462297917554
2017-11-10,-0.014118781148078493,1,120.22783563463892,-1.4118781148078492,9.462730050454939
2017-11-13,-0.0011545003849381115,1,120.08903255211845,-0.11545003849381115,9.212996076847137
2017-11-14,0.00784393285292912,1,121.03100285983048,0.784393285292912,9.672159969402518
2017-11-15,-0.012822280584671409,1,119.47910938171758,-1.2822280584671408,10.602647049278659
2017-11-16,0.007504156784885655,1,120.37569935103649,0.7504156784885655,10.873089896673767
2017-11-17,-0.0008335284039413628,1,120.2753627864831,-0.08335284039413628,10.732528545618312
2017-11-20,-0.0020358670703453344,1,120.03049813601226,-0.20358670703453344,10.451699386288023
2017-11-21,0.0022783133215307162,1,120.30396521890549,0.22783133215307164,10.502992123894588
2017-11-22,0.019871229359483347,1,122.69455290462568,1.9871229359483347,12.720831408325553
2017-11-23,0.0011276192424860593,1,122.83290564342914,0.11276192424860593,12.642119057549575
2017-11-24,0.0042148623838845,1,123.35062943692887,0.42148623838845,12.472780350257402
2017-11-27,-0.007806331961278392,1,122.38771347591155,-0.7806331961278392,12.736823419509772
2017-11-28,0.002586560487518907,1,122.70427669974613,0.2586560487518907,12.788181840406546
2017-11-29,-0.009584810274622163,1,121.52817948769432,-0.9584810274622163,13.07295950427231
2017-11-30,0.008263657274784796,1,122.53244671220915,0.8263657274784796,13.385495343594577
2017-12-01,-0.003631299675903945,1,122.08749467817539,-0.3631299675903945,13.395296166428377
2017-12-04,-0.00127639855190671,1,121.93166237676225,-0.127639855190671,13.38506303592782
2017-12-05,0.008447611152009366,1,122.96169364763922,0.8447611152009366,13.803624471979791
2017-12-06,-0.011302037987422991,1,121.57197591503575,-1.1302037987422993,13.761169738097987
2017-12-07,0.01215088355571381,1,123.04918283801737,1.215088355571381,14.064720472852038
2017-12-08,-0.010648336461840466,1,121.73891373780363,-1.0648336461840466,13.634107263488913
2017-12-11,-0.007463786620249651,1,120.8302804622837,-0.7463786620249652,13.926263371728782
2017-12-12,0.015817210344421902,1,122.74147842433112,1.5817210344421901,14.758491585686922
2017-12-13,0.0031150607720656274,1,123.12382558887609,0.31150607720656276,13.873320987734944
2017-12-14,-0.013389539188389333,1,121.47525430112943,-1.3389539188389332,14.642989326873149
2017-12-15,0.014368113152585743,1,123.22062450016718,1.4368113152585742,15.432985566049423
2017-12-18,-0.0012856020932383737,1,123.06221180737961,-0.12856020932383735,15.41405206031214
2017-12-19,0.0024299931015075143,1,123.3612521331278,0.24299931015075144,15.41543246339076
2017-12-20,0.002499766938230741,1,123.66962651266896,0.2499766938230741,13.787058084956765
2017-12-21,-0.012062076555645661,1,122.17791401006504,-1.2062076555645662,14.476462504968287
2017-12-22,0.018156382894249843,2,124.39622299805251,1.8156382894249843,15.826809626822344
2017-12-25,-0.0030597899344673796,2,124.0155966870373,-0.30597899344673796,15.58547390020743
2017-12-26,-0.016232900629618244,2,122.0024638294938,-1.6232900629618245,16.67775779892348
2017-12-27,0.029792641050694547,2,125.63723944166625,2.9792641050694546,19.386914152806742
2017-12-28,-0.0669323691144784,2,117.22804135683253,-6.6932369114478405,30.95280862685862
2017-12-29,0.03215046755580175,2,120.99697769710556,3.2150467555801745,33.22883233233723
2018-01-01,0.01716752419425597,2,123.07419623915246,1.716752419425597,33.7924365911026
2018-01-02,-0.00217559252654066,1,122.80643693760456,-0.217559252654066,33.679018393388304
2018-01-03,0.013273766669523748,1,124.4365409270299,1.3273766669523748,33.69998152219675
2018-01-04,-0.03912937180003174,2,119.56741725158628,-3.912937180003174,36.33953174944919
2018-01-05,-0.017152873033581345,2,117.51649252451656,-1.7152873033581346,36.63643777367875
2018-01-08,0.009454674656783114,2,118.62757272814217,0.9454674656783114,36.76349959500032
2018-01-09,0.028123356383357452,2,121.96377823286836,2.812335638335745,37.74153237928761
2018-01-10,0.014113601458100512,2,123.68512639117122,1.4113601458100513,38.064196115520474
2018-01-11,0.007986726225765236,2,124.67296563385666,0.7986726225765236,37.78450046794259
2018-01-12,-0.018530941301071618,2,122.36265822586515,-1.8530941301071617,38.11028823343056
2018-01-15,-0.011441544567183763,2,120.96264041841482,-1.1441544567183763,38.32314232724578
2018-01-16,0.014043334157218194,2,122.66135919835004,1.4043334157218195,38.664253970794995
2018-01-17,0.003373998614474385,2,123.0752184543348,0.3373998614474385,38.67298818114244
2018-01-18,-0.012066585764354447,2,121.59012077538891,-1.2066585764354447,38.67317545997964
2018-01-19,-0.0026238310039003523,0,121.27108884673046,-0.2623831003900352,38.08140564592583
2018-01-22,0.004745217813876973,0,121.84654657783423,0.4745217813876973,38.125984455521866
2018-01-23,-0.0026559842001538563,0,121.52292407528019,-0.26559842001538564,37.6898704816693
2018-01-24,0.0006730153040768001,0,121.60471086297902,0.06730153040768001,36.02533489771503
2018-01-25,0.00034281816407557967,0,121.64639916670001,0.034281816407557966,26.42488157830784
2018-01-26,0.0025529538659883064,0,121.95695681173619,0.25529538659883066,23.912505023549805
2018-01-29,0.00024269841121956346,0,121.98655557139158,0.024269841121956345,23.088695006761817
2018-01-30,-0.0011176058051309368,0,121.85022268873706,-0.11176058051309368,23.080607298450325
2018-01-31,0.008942637379394106,0,122.93988504484086,0.8942637379394106,22.79243713986508
2018-02-01,0.014098082477962024,1,124.67310168403418,1.4098082477962024,18.19730481876995
2018-02-02,-0.005361752055477855,1,124.00463542481701,-0.5361752055477855,16.97848532706472
2018-02-05,-0.0018151918012984248,1,123.77954322727089,-0.18151918012984247,16.858618054953222
2018-02-06,-0.006985013616164426,1,122.91494143242578,-0.6985013616164426,14.06849615016216
2018-02-07,0.01765071448440973,1,125.0844779695175,1.7650714484409729,14.57195103701377
2018-02-08,0.0028151698208794896,1,125.43661201695775,0.28151698208794895,14.338132000713733
2018-02-09,0.007405138238150712,1,126.36548746906861,0.7405138238150712,12.668130584522459
2018-02-12,0.0014975451636426876,1,126.55472549367927,0.14975451636426876,11.690766043230987
2018-02-13,-0.011543356622822491,1,125.09385916500233,-1.1543356622822492,11.805793380491023
2018-02-14,-0.003321722017320956,1,124.6783321387823,-0.3321722017320956,11.866941705581613
2018-02-15,0.0004013030562452658,2,124.72836593451714,0.04013030562452658,10.875433028687441
2018-02-16,0.02893859394071502,2,128.33782946918504,2.8938593940715016,14.5246966411111
2018-02-19,0.048932132361976244,2,134.61767312781993,4.893213236197624,21.883732826096907
2018-02-20,0.034260074640220815,2,139.2296846570719,3.4260074640220815,23.97520500780244
2018-02-21,-0.029221185292993276,2,135.16122824342258,-2.9221185292993277,27.14833535612827
2018-02-22,-0.030174255278340608,2,131.08283883867148,-3.0174255278340607,29.92661106523833
2018-02-23,0.00469581509094666,2,131.69837961145424,0.469581509094666,29.92339109765632
2018-02-26,-0.02906391229816671,2,127.87070945661627,-2.906391229816671,32.13983676417652
2018-02-27,-0.014645745802008257,2,125.99794755039223,-1.4645745802008256,32.69855753116786
2018-02-28,0.016640443955499053,1,128.09460933511244,1.6640443955499054,33.03169923609725
2018-03-01,0.0031020721321018277,1,128.49196805300335,0.3102072132101828,32.738337873047044
2018-03-02,-0.0189864508364503,1,126.05236161868628,-1.89864508364503,33.477573508175965
2018-03-05,0.0101204720663745,1,127.32807102334873,1.01204720663745,33.610899735892005
2018-03-06,0.000613936002632928,1,127.40624231029575,0.0613936002632928,33.46059090488606
2018-03-07,0.0008716844230381297,1,127.51730034711545,0.08716844230381296,32.94619150014896
2018-03-08,-0.0053883160644922195,1,126.83019682915442,-0.5388316064492219,33.020360097915116
2018-03-09,8.02646012011397e-05,1,126.84037680432316,0.00802646012011397,32.92698801678626
2018-03-12,0.001181380818535338,1,126.99022359249557,0.11813808185353379,32.92576936043927
2018-03-13,0.008192734402327954,1,128.03062076608114,0.8192734402327954,32.7229440146414
2018-03-14,-0.0066505786559918015,1,127.17914305230084,-0.6650578655991801,32.807356948227095
2018-03-15,0.00313983978010689,1,127.57846518485636,0.313983978010689,32.81297050004304
2018-03-16,-0.003293572604205685,1,127.15827624703691,-0.3293572604205685,31.169809695513685
2018-03-19,-0.010257360415362423,1,125.85396797777484,-1.0257360415362424,25.304562063938484
2018-03-20,0.002094430435160327,1,126.11756035869317,0.2094430435160327,21.23033963176954
2018-03-21,0.00693579870425577,1,126.99228637041288,0.693579870425577,19.536604983327095
2018-03-22,-0.018469030990215178,1,124.64686189791945,-1.8469030990215178,17.739510336833174
2018-03-23,-0.0008609113178669703,1,124.53955200377493,-0.08609113178669703,17.55111152607047
2018-03-26,-0.003502637976155101,1,124.10333503939317,-0.35026379761551013,14.55422968636646
2018-03-27,0.0018888993657743657,1,124.33775375023957,0.18888993657743658,13.726406127870463
2018-03-28,-0.012420662577326597,1,122.79339646528513,-1.2420662577326598,12.716627846338028
2018-03-29,0.003941252396903853,1,123.27735623342791,0.39412523969038527,12.765382604235024
2018-03-30,0.013498045245472467,1,124.94135956560895,1.3498045245472468,12.242367653427326
2018-04-02,-0.004313015614298632,1,124.40248553093076,-0.4313015614298632,11.65292727460701
2018-04-03,0.010067731560252943,1,125.65493636068442,1.0067731560252944,12.306095530544898
2018-04-04,-0.017020759786552778,1,123.51619387289463,-1.7020759786552777,13.58280854182243
2018-04-05,-0.0013563469164338488,1,123.34866306420548,-0.13563469164338487,13.507190817828679
2018-04-06,0.008596035094665819,1,124.40897250078551,0.8596035094665819,13.958023886299584
2018-04-09,0.006936663297522695,1,125.27195565421422,0.6936663297522695,14.220548508973424
2018-04-10,-0.010855598430013056,1,123.91205360908968,-1.0855598430013056,14.258260198102912
2018-04-11,-0.015596275570423219,1,121.97948707450526,-1.559627557042322,15.012584391519765
2018-04-12,0.004044670251103254,1,122.47285387712034,0.4044670251103254,15.05737939088299
