date,3M,1Y,3Y,5Y,10Y,30Y
2020-04-13,2.324054349042121,2.381626965759122,2.5749405810170996,2.789678986549107,3.019440072884572,3.2681691259157706
2020-04-14,2.3032045005316473,2.36661155474134,2.5717915016989092,2.78887271828908,3.019954197002302,3.2656166501342185
2020-04-15,2.2836987801920263,2.3525099415932673,2.566441577812949,2.7821973078188496,3.0095580648291715,3.252156789996605
2020-04-16,2.3001421848673766,2.364347692302082,2.5668167738165444,2.7846847115661655,3.018167550506283,3.2703499677500454
2020-04-17,2.2807478427574335,2.3418349257161575,2.536584673341471,2.749912518977497,2.987903648148277,3.246763477731659
2020-04-20,2.2635950114645778,2.3272673695303148,2.52114205380242,2.7334745797715385,2.97661412581684,3.2394361683958017
2020-04-21,2.2576030531110782,2.3172664149385755,2.5090290596368914,2.7182511861516034,2.9586015511160766,3.222416366545091
2020-04-22,2.247606113948247,2.314020509191739,2.5040945390000022,2.713675269661978,2.9567514015436425,3.2184077914564
2020-04-23,2.2459737585608397,2.30727242920395,2.4945922224243966,2.704078840525848,2.9500724962109364,3.2187642188988916
2020-04-24,2.250515994025772,2.2971224865553777,2.4731353228312063,2.675094544204534,2.9288882054951872,3.201291866620885
2020-04-27,2.2541058170276553,2.300827361888422,2.4774069401578522,2.679694709516219,2.9295105546917735,3.196491627776163
2020-04-28,2.2569547162064487,2.3072421087118786,2.487135196360749,2.6929552232823024,2.9398195697671174,3.2062554279460675
2020-04-29,2.242856312644847,2.2976044749378035,2.4864988438657813,2.6969409684049896,2.949173227352597,3.221677624048164
2020-04-30,2.242374752383247,2.303793167338759,2.4960646780046716,2.705227075982888,2.9445478125615887,3.2095418628818595
2020-05-01,2.2417627568123484,2.3074711052634846,2.5084687857315893,2.729057350594498,2.9808696839649227,3.2572746711799403
2020-05-04,2.258218979983646,2.326681635939062,2.5230094181152363,2.741431523054907,2.9949344699776854,3.273852221202363
2020-05-05,2.2659124876324457,2.3346244349180254,2.529620464609843,2.7436502034801658,2.9868180930007355,3.2595491992149017
2020-05-06,2.2440583046971687,2.315110815553823,2.515660363561636,2.7299918230724245,2.9685565596903234,3.236169271499695
2020-05-07,2.2349807346695942,2.311348852065175,2.5162417432926762,2.7313171961272293,2.9638548184748355,3.223164534887776
2020-05-08,2.2365791435642244,2.3141718817382833,2.516787782326315,2.729348137056743,2.9623918543445,3.2176824702481936
2020-05-11,2.2259200022895573,2.3116421850232234,2.5208976249544404,2.7440848003923577,2.98347286941065,3.245123703496418
2020-05-12,2.228852004649057,2.3173526609707182,2.5256882481427,2.7515659793471237,2.9932482989792217,3.2561860518711296
2020-05-13,2.270318035804919,2.3588738487355454,2.567187031514964,2.7934920222946547,3.0379213795455255,3.3021675177298673
2020-05-14,2.2826817591877226,2.3774204945646624,2.5895082579877062,2.8262457945433015,3.0756705111444194,3.345716483335705
2020-05-15,2.311886366348223,2.4055226977427298,2.6137342213838286,2.847087798805519,3.092101539040045,3.355415625942651
2020-05-18,2.2813747201324044,2.3821065951167286,2.598844471798276,2.835963182754225,3.0852568043821247,3.351182834909141
2020-05-19,2.3034021730647054,2.3986116626206564,2.619075333691312,2.8522298621743065,3.0913803485216684,3.3459096801409305
2020-05-20,2.238576245045062,2.341467751416544,2.5734873704334977,2.8151876660275255,3.057367018456634,3.318555641043719
2020-05-21,2.2383894909060484,2.3384636594989976,2.5621742091077797,2.803103172551716,3.048319129138437,3.3093523644379084
2020-05-22,2.2254457806386903,2.3282664769803745,2.552908631707742,2.786070859639315,3.022370683638565,3.2717255774368543
2020-05-25,2.2311913042566545,2.340920003325586,2.5706363067792033,2.8092095232173007,3.0468925779170997,3.2992492370339983
2020-05-26,2.2317457980724362,2.335320410873348,2.5582375763807907,2.7890846426960514,3.024412910189175,3.2749500374247504
2020-05-27,2.251075289738622,2.3506268695294503,2.567829054686549,2.79842356944416,3.0423467733706024,3.2996629453485093
2020-05-28,2.243415336929454,2.338196455811489,2.553086921989182,2.7780022915377516,3.023830637852233,3.2853639240011696
2020-05-29,2.2337740733317943,2.330998166294015,2.5518306309339938,2.778612873761189,3.0334831368885853,3.300296770507013
2020-06-01,2.2593661990548095,2.3489468422636897,2.5649984434163735,2.7914062313937036,3.0488878766963117,3.320540726547892
2020-06-02,2.2460928256021973,2.3351503512824685,2.548332587681326,2.7729639318761907,3.0289724228383585,3.292273234634676
2020-06-03,2.266563986325985,2.3429995445719154,2.5533320452449773,2.762158924679614,3.0073674755473814,3.260821413779005
2020-06-04,2.3082202051048006,2.3797436641774152,2.5817355163137883,2.7888786371827936,3.02859588597824,3.279360459591195
2020-06-05,2.310395509285872,2.3742446753170303,2.565020558540953,2.7662350291034206,2.995938894231744,3.2409550392781377
2020-06-08,2.3309749156105037,2.3866304396450837,2.5706866885368975,2.7664898266648112,3.0018836560132387,3.2524959789923744
2020-06-09,2.3394364414189397,2.3844394133928697,2.560947277386684,2.7516237863501067,2.984260393785944,3.231415032769982
2020-06-10,2.3336907678581063,2.379784614685405,2.5481815417260285,2.73902550954317,2.9761267774820315,3.2250268349510964
2020-06-11,2.303932268219144,2.353039830736001,2.5182349092277163,2.709054461470135,2.938406435672444,3.1802989623667623
2020-06-12,2.3175394943138232,2.36962986440993,2.53473850525455,2.727777418510945,2.959082234626214,3.2010275834700685
2020-06-15,2.3334154297349223,2.3850455413065075,2.5385526955334967,2.7322946310461362,2.9690650936312784,3.2123659505998337
2020-06-16,2.3364478859899744,2.3892358981929482,2.545881504780627,2.746295615840028,3.0002927328035467,3.257684998026668
2020-06-17,2.3297878894293316,2.381846514590132,2.5337258208510476,2.7370932156339776,2.9937901787885677,3.249170048732357
2020-06-18,2.3147496572918804,2.36364539697297,2.5141597007791487,2.714307338501474,2.9717768164927656,3.2309890329980226
2020-06-19,2.322983908046148,2.3734625827767335,2.521923681479602,2.725955968479572,2.9903753028901967,3.255806820569551
2020-06-22,2.3259528089247894,2.370630477111292,2.508672301131742,2.713464837290055,2.9808979869722307,3.25251601667407
2020-06-23,2.303191561370755,2.3582299609005597,2.5083614874115163,2.72227501556158,2.9952394801338214,3.2683345844352725
2020-06-24,2.3142141144086827,2.3735387147588534,2.529282551644133,2.743206656955325,3.0080047892864643,3.2715016805556205
2020-06-25,2.3248326746114456,2.382080491795008,2.537917146760172,2.7440077996685734,3.000758833264771,3.25035272266742
2020-06-26,2.329910709058345,2.3826897479373286,2.5436361241412664,2.7514933578793483,3.009801908252707,3.2580277877755526
2020-06-29,2.2990550397014453,2.360764310250513,2.5291581200753073,2.743357195577908,3.0046388831418844,3.2508714218304227
2020-06-30,2.323872950195918,2.3791670051406433,2.538188250155196,2.748218267543038,3.0082167517911707,3.256076826464256
2020-07-01,2.3216024364074537,2.3758701874214605,2.530622310929776,2.7384463109948127,2.9869141069095453,3.2263331983806816
2020-07-02,2.3077817719602662,2.36661470833868,2.527090674070546,2.7344956646361536,2.9831749724348717,3.2236316584801292
2020-07-03,2.3012165742304527,2.360304526973826,2.513769630757562,2.7219740542482893,2.980789265043002,3.2356101907527166
2020-07-06,2.306995189301236,2.3672298784131893,2.52352830367875,2.7290278348353416,2.9847156465649647,3.233859687136146
2020-07-07,2.313598158080584,2.3752374178791493,2.5350412351790794,2.7440528611934583,3.0024119827638267,3.257551973651655
2020-07-08,2.3176118441649125,2.386509808458286,2.5503512058989575,2.759088452009247,3.012331690638093,3.2598708999099077
2020-07-09,2.290319331651171,2.3699046001488373,2.5399259014189663,2.747705329661132,3.002162803342004,3.243861817325567
2020-07-10,2.299239919870629,2.366434800588381,2.5151867516236033,2.7199525626931425,2.9821636714294364,3.2355312392922038
2020-07-13,2.269260870191361,2.3419232560788457,2.502891194550309,2.706396638177692,2.9690061309583253,3.2199360867184255
2020-07-14,2.2396425991440343,2.31885634806316,2.4840454739861975,2.6853960893454887,2.9438987293569605,3.1904766284571933
2020-07-15,2.265517460437857,2.3417639142033657,2.5052194728287507,2.7171801806954745,2.982631753523635,3.2371436620284326
2020-07-16,2.2397136321542215,2.316326618924181,2.484739203447521,2.6947362246626443,2.9443154395315907,3.184994258449244
2020-07-17,2.2308771051240255,2.3124464263197537,2.489571256895882,2.6998240153867807,2.9422711982232217,3.1725067835025196
2020-07-20,2.194896003998769,2.277777052476001,2.4590336743566605,2.6752883669957757,2.929394194736642,3.1707083402506195
2020-07-21,2.1899597812529747,2.2710926046816664,2.4482937531134517,2.674275250707196,2.9424771321666574,3.1964619656342745
2020-07-22,2.2091156330505832,2.2781748523269596,2.4506689146166214,2.670263066766075,2.949175101357046,3.2118730045141772
2020-07-23,2.159251197768251,2.2253703635046036,2.400536522422966,2.6195737420384484,2.901614165228622,3.1653495447993474
2020-07-24,2.142242342904176,2.214614402847385,2.3934248009038335,2.6136019852397108,2.8955425435130455,3.154118993046743
2020-07-27,2.1394907783041313,2.2151942276478427,2.3977786645642456,2.6098375672456107,2.886853827257748,3.1337322812592925
2020-07-28,2.157429610826057,2.2281806967788302,2.408596517494494,2.6206725739795727,2.8926478212602107,3.14092711189461
2020-07-29,2.1630923191294285,2.243713925134341,2.4344336811191845,2.6438718929020575,2.8969455461738156,3.1220963601810414
2020-07-30,2.1578199704966363,2.2325726252273395,2.4175020847695157,2.624575804007156,2.8758074989031006,3.0999786377133627
2020-07-31,2.1860347232767787,2.255466860029331,2.431708863530633,2.6303275675691213,2.880929490758435,3.0988262476972595
2020-08-03,2.250195318987223,2.3182371904553993,2.4893345734791508,2.680678463740012,2.912612532813931,3.118338773338638
2020-08-04,2.214052109741922,2.2840745567812286,2.457737782783637,2.650598260242149,2.8880978750952444,3.0911774270317194
2020-08-05,2.2532509815371484,2.3110480235533672,2.468904714358997,2.6590030733935457,2.909807322605367,3.1286392920039305
2020-08-06,2.278986943049727,2.3431347957721638,2.505950488803373,2.701193746635528,2.946115076949846,3.159789238190342
2020-08-07,2.2912944515318467,2.357663825422629,2.5184243151538257,2.7131998396922685,2.96489625671609,3.1815171435675578
2020-08-10,2.2871693055530056,2.3444046737354394,2.499948960554256,2.683415019346636,2.9184847101354654,3.1242160735145412
2020-08-11,2.3200095194978685,2.3687410390995356,2.5160620303587273,2.692167674927304,2.9238480374622013,3.1262160371317105
2020-08-12,2.300261748570375,2.353304510931726,2.509455848828086,2.6842228019072096,2.9118666483272535,3.105789737662969
2020-08-13,2.296627675444222,2.3512883674925504,2.5117359418585457,2.685792698110122,2.9103830366038443,3.0965887366355225
2020-08-14,2.2780056046017254,2.3269019411009793,2.4816870820752555,2.6571842522623816,2.8896611980795925,3.0884383017712382
2020-08-17,2.274522211007787,2.3255002358223082,2.4815205111868424,2.649706613719249,2.8619356106027096,3.037456069830997
2020-08-18,2.240361946340159,2.2960784800623153,2.4579073968009895,2.6309618182840575,2.838276798102468,3.01188986339032
2020-08-19,2.271571953631785,2.3303921945424237,2.4981635584251984,2.671171960204339,2.8719304804091745,3.0421224573025074
2020-08-20,2.2763540276904433,2.3263585022496485,2.4853450321103487,2.6488857589716632,2.844336327426556,3.008755961406235
2020-08-21,2.251873789982062,2.3011815351427947,2.4610330064896244,2.626768089139215,2.824577156836893,2.9944356296999555
2020-08-24,2.2560088864457297,2.3031313943779375,2.454630151614536,2.6231493997398347,2.832137194429057,3.0148461333988195
2020-08-25,2.2701017986023797,2.3153800374502893,2.457196464131056,2.621655649968045,2.8360745441400206,3.022119691083278
2020-08-26,2.2310454244933577,2.273004814118992,2.4153145790241712,2.579894790047947,2.7919826800492324,2.978266015484519
2020-08-27,2.2363446698921554,2.281509064437707,2.4285668350016794,2.596370650539138,2.8024342713882207,2.9788068345442182
2020-08-28,2.232535320785283,2.27606186926367,2.4169867834811862,2.5876513205933023,2.795546903027783,2.985700249393322
2020-08-31,2.239556351564893,2.275775454694844,2.41041996921503,2.577415440632506,2.7910243915899193,2.984872542200592
2020-09-01,2.2539637321736268,2.2829158439065065,2.4081753068007896,2.5656177738074595,2.758519524319126,2.939382854378358
2020-09-02,2.259160041382846,2.2799529217143313,2.391582134072615,2.5459383119005174,2.7455977568435403,2.9340935571700006
2020-09-03,2.3310010512280677,2.349313770548439,2.4619495522023636,2.6096448875552327,2.8014843335961546,2.9842299818094755
2020-09-04,2.358917278829799,2.3803038439568027,2.49626974477029,2.6392022659849785,2.8177829748393197,2.9881216550450933
2020-09-07,2.4067670655239106,2.4311338901504755,2.5468650218547246,2.6899637587278673,2.8728003466779333,3.044582514264161
2020-09-08,2.44395550830476,2.4652478558352553,2.575534060888463,2.7109211468126175,2.88283510941346,3.0476341678992194
2020-09-09,2.475886079477413,2.4898820962915065,2.5889713664497336,2.7165115628576832,2.8811597525550408,3.038104111355655
2020-09-10,2.4631173080488407,2.4774182262172584,2.579375104066414,2.7089791273221784,2.8733768848533683,3.0286337588000922
2020-09-11,2.474537192390837,2.492461213460274,2.5958518113669746,2.7212882898316,2.8676839102977985,3.006886690565881
2020-09-14,2.447247978347968,2.46761243554937,2.576370662546069,2.69905749776045,2.8385892448493864,2.972750981414445
2020-09-15,2.471880469023162,2.4875207744294445,2.597972871200242,2.719371688075271,2.8552024838785783,2.9838842096922082
2020-09-16,2.4795258684998007,2.4963239628856635,2.6070485929216938,2.72500020031458,2.856189805602288,2.9806282645490496
2020-09-17,2.508464094307888,2.5238308931596256,2.629602510800355,2.753343463670854,2.8956882072142345,3.0316823528730836
2020-09-18,2.530802086288623,2.5481627860389757,2.656202026493552,2.773562975687094,2.9001949965339016,3.0198180550074376
2020-09-21,2.5281195055150527,2.538311583933523,2.6389336151930323,2.76077828615314,2.8931896402037163,3.0220013533875476
2020-09-22,2.533329300079351,2.541275236851962,2.6325128202262698,2.755603025636604,2.890967946596034,3.023569740933428
2020-09-23,2.531395371200531,2.541147382305914,2.637426012796346,2.7604846492504307,2.8853965721775796,3.00463126460657
2020-09-24,2.5241114495861705,2.529296656722516,2.619283025574952,2.742528530565388,2.8691700491395533,2.9933445736005333
2020-09-25,2.512387446891453,2.5153100454479023,2.600905654690875,2.715960937132332,2.8303263569052395,2.944614101971318
2020-09-28,2.508089187367738,2.5068563819100325,2.576459150964622,2.6902844748724677,2.8082124552387038,2.9272826352337193
2020-09-29,2.51539340646729,2.5170553014478094,2.5842725286827433,2.7001324299874394,2.8091192900371804,2.922211066968658
2020-09-30,2.5344959638764544,2.5368945812274095,2.6026898666494245,2.7173417186514643,2.8150552540813303,2.9236675878253253
2020-10-01,2.4994894907226697,2.5117163419587656,2.5928124557398875,2.7115791104386515,2.8109169406921377,2.9135268530595866
2020-10-02,2.500257475273905,2.5112036412421377,2.5893228253705804,2.703264732555993,2.7985121495208705,2.899216950750152
2020-10-05,2.454195431102676,2.4708746709079845,2.5562121156301036,2.6717141927011414,2.768764928293935,2.876879543758184
2020-10-06,2.4599630922496347,2.477588251469119,2.561143726918893,2.6715260629188506,2.7582802994850244,2.846998130902249
2020-10-07,2.4527097651906313,2.4706933990274607,2.554970721188424,2.6695044644030914,2.763122240190637,2.859603175150694
2020-10-08,2.428497453709176,2.4504278591363553,2.5493320922735054,2.6697277525958905,2.764521381005442,2.8680565857754488
2020-10-09,2.444746101256411,2.470480644600208,2.568275522669569,2.691056885713491,2.7855242683000743,2.890765755033008
2020-10-12,2.4642166740527394,2.48615183908948,2.5771764170567057,2.697605492891654,2.7933708028276163,2.898952478728327
2020-10-13,2.445035654428176,2.4673445516326633,2.564708432990505,2.688482945160198,2.7843990423408793,2.8886343353400354
2020-10-14,2.4321183739455936,2.4586019249846154,2.5582442953169946,2.6860370036501826,2.7837656813852245,2.886793857450252
2020-10-15,2.338618787536997,2.376374752946764,2.4899807791904394,2.622916933044964,2.723936166411216,2.8265084964070195
2020-10-16,2.3614508050699112,2.392381450529976,2.4983090346201497,2.628785206876674,2.7296710191464033,2.835563167936481
2020-10-19,2.353678036880283,2.375062715906248,2.4683131421374833,2.5931857414221935,2.694880697662414,2.8037301868465896
2020-10-20,2.35076610998493,2.3728911128419137,2.4640059305994795,2.590662642528287,2.7030414748186518,2.8171009780760774
2020-10-21,2.371384008109098,2.393061006590132,2.4881523471334,2.612154335893237,2.719192182363006,2.8259804465281144
2020-10-22,2.3776000895795826,2.395925749984127,2.489271225811911,2.614463626692053,2.7271528093918658,2.844683534981514
2020-10-23,2.4306246628643366,2.4432557073443073,2.5299601343058136,2.646520517936847,2.7456545122902347,2.8531867330364777
2020-10-26,2.404363680133089,2.4203809646263497,2.512304775602704,2.633073595332988,2.732853086992208,2.8468104838059696
2020-10-27,2.4218426248980345,2.4457199687846303,2.5444187793361452,2.668841166382599,2.767722654522514,2.8812506472901935
2020-10-28,2.423183796629833,2.4425673663504557,2.5335536010436845,2.652467750475423,2.739195363963001,2.843652378308467
2020-10-29,2.4054463910707047,2.423026403206428,2.520010629007679,2.6384482888169516,2.724934834891536,2.8266462339689866
2020-10-30,2.4200651321052518,2.432249134910019,2.5306268806928167,2.6450944215006604,2.7154071735617693,2.8067916665715975
2020-11-02,2.4225930864214806,2.4441992313044025,2.5535971458931845,2.6723090409901062,2.736379366010773,2.818216696437633
2020-11-03,2.4868468032999074,2.502314555440833,2.602492495217064,2.710916625997972,2.7650683376079486,2.833394973362167
2020-11-04,2.4998050654198694,2.5103759855102847,2.606054721810032,2.712432724215838,2.764430970050692,2.8307085759962494
2020-11-05,2.5093533793076306,2.5225886448237507,2.6220737041088245,2.7245559202864293,2.762436103871865,2.8135882403323054
2020-11-06,2.513672167456636,2.5213101891943253,2.608925814191585,2.703328138653171,2.730206948528393,2.765264329377427
2020-11-09,2.539825359149857,2.5334700126366387,2.6095666849863486,2.7036052902577676,2.7428132943110315,2.7932996059404305
2020-11-10,2.4929641826080293,2.4838113521691123,2.559998953575831,2.6547676426308358,2.6948432207694117,2.7511056347357776
2020-11-11,2.4494132183728055,2.449425764148016,2.532563596022766,2.6356869219608363,2.676327610028813,2.732590787829488
2020-11-12,2.474125137301629,2.468560188815732,2.552506588916095,2.649591813828309,2.684541211113313,2.7362919330562376
2020-11-13,2.495100693133296,2.4895887808390587,2.5785377044520272,2.674978465945606,2.6998209172798955,2.7425692214826203
2020-11-16,2.4468628502542824,2.4562752472801663,2.565768639990185,2.6809190799415723,2.7199155308220284,2.7731551155374774
2020-11-17,2.448069486263812,2.450573047191264,2.5592243406015402,2.6682580715590474,2.7031586726406736,2.7555163598325927
2020-11-18,2.444787283255824,2.4372043506493433,2.5405851826370744,2.65175478721169,2.696662517164184,2.7642121751558855
2020-11-19,2.4456429064490606,2.4300333884500134,2.5172963185392336,2.6245339789429916,2.6632174334057583,2.729354402392868
2020-11-20,2.445312718426945,2.430159429741259,2.5160753135007776,2.625045773788301,2.6587011533516733,2.7185575391247037
2020-11-23,2.442496301708575,2.439039760138739,2.540171989426763,2.6585981283165783,2.687205140810076,2.739519149720234
2020-11-24,2.44622030649841,2.444427974525084,2.544903204822888,2.6630291160281794,2.6915551868763408,2.7454863777646334
2020-11-25,2.4697580707341014,2.461109410394016,2.5553524339115548,2.663138433148572,2.68234618505802,2.7326498505204175
2020-11-26,2.500703464433247,2.486633399453284,2.573108677877654,2.6753118873714725,2.6784432561261555,2.7130631976405097
2020-11-27,2.4507720719351087,2.4489877082240734,2.55056596546281,2.6570180080793344,2.6613239818908094,2.6930280510104705
2020-11-30,2.476245041867085,2.480189287590922,2.582967093053891,2.687095199420906,2.68964415584791,2.7144204725783143
2020-12-01,2.4932349058575984,2.492834343982641,2.593835553282876,2.694590627719104,2.699787525373571,2.727175819615522
