company_id,period,available_at,label_end,Equity,Liabilities,Current_Liabilities,Current_Assets,Revenue,Operating_Profit,Interest_Expense,Debt_Ratio,Current_Ratio,Operating_Margin,Interest_Coverage,distress_next_year,ROA,Operating_Cashflow,Cashflow_to_Debt
SYN010,0,2012-05-01,2013-05-01,101.84457133713697,77.45369420146535,28.715214576691036,18.011546406229154,173.03741828812596,16.412869981029797,3.654203978353794,76.0508814407689,62.72474948123718,9.485156530537573,4.491503506168185,0,9.15394799371116,13.261558631972324,17.12191880412778
SYN011,0,2012-05-01,2013-05-01,138.74575470632874,114.62185525541462,45.73091436776996,50.28590810853225,186.47245812699254,-9.273388587779017,7.358132596108478,82.61287381226538,109.96042568519587,-4.973060730214432,-1.2602910407843788,0,-3.660052912516809,-11.64537758263443,-10.159822973275697
SYN012,0,2012-05-01,2013-05-01,611.7141150756374,690.7192095275182,331.427484104952,567.0242806959807,805.1082701295657,71.9843341524917,32.64674190702365,112.91536234080716,171.08547356212108,8.940950779316587,2.2049469548140395,0,5.526911266219708,49.23697085999186,7.128362753031304
SYN013,0,2012-05-01,2013-05-01,116.2579781141165,54.21640387539237,32.676258009846514,53.375376789860155,126.61968050461337,8.387581259966039,1.125559760377552,46.63456629374256,163.34605013149383,6.6242318939198706,7.451919973713836,0,4.9201417609375575,4.090615528554721,7.54497760116355
SYN014,0,2012-05-01,2013-05-01,370.5466620448132,220.89575811646736,119.65946664796935,124.06718917841124,446.6347736454342,18.486496505126585,8.008031141233381,59.61347941915954,103.68355522042324,4.139063412873062,2.308494582387367,0,3.125662934370771,13.552889328337173,6.135423080959033
SYN015,0,2012-05-01,2013-05-01,106.60574814332084,57.61491182711747,22.29615096324151,36.407122736052685,177.93984260100834,11.497945659843888,2.970259272004953,54.04484545210446,163.28882413863806,6.461703849893555,3.8710242463388274,0,7.001522014290806,14.07125440626156,24.422938367908216
SYN016,0,2012-05-01,2013-05-01,209.34661561171364,238.6749743631781,96.19464922325666,269.4895324332349,386.83712872488405,49.94099528125694,10.469381888582808,114.0094735545481,280.15023144144,12.910083229568855,4.770195204715875,0,11.147006394056982,55.964326633466555,23.447924015824476
SYN017,0,2012-05-01,2013-05-01,239.1095584037422,363.18690842670645,183.05016600798308,497.54999335394746,334.42547901429776,38.26648130870705,11.14183493681061,151.89142201227133,271.81073047060147,11.442453912750778,3.434486467061319,0,6.353429484665957,46.1163036348393,12.697677852599655
SYN018,0,2012-05-01,2013-05-01,215.52281584349373,151.50037592800408,75.93567507780648,275.6780622473436,243.2577184774192,26.128562782569233,5.680238016932226,70.29435623095196,363.04156375099546,10.741103281783293,4.59990632517204,0,7.119049522853155,23.977073759263124,15.826412055015295
SYN019,0,2012-05-01,2013-05-01,251.07020174659212,142.04209433592692,41.98134586122015,138.39680743206907,170.5766999071239,24.843412805448214,5.878940891259355,56.5746525664131,329.6626265617457,14.564364780755536,4.2258313640106,0,6.319673297686237,36.25788925940806,25.52615788222527
SYN020,0,2012-05-01,2013-05-01,91.62208940433779,39.681850249259405,19.077593044288147,49.6782531487415,80.91029126553273,15.069244379601644,0.8155352316768731,43.31035289332825,260.4010528656036,18.62463247122316,18.47773559533023,0,11.47661252157167,10.185600066942468,25.668158120052794
SYN021,0,2012-05-01,2013-05-01,411.29189059351427,493.7778023049202,270.98803794258754,602.877109833071,864.8201812098491,51.95033413520682,25.26150904775539,,222.47369825261387,6.007067742398236,2.056501614254231,0,5.739926388302631,65.43651731865417,13.252219320755426
SYN022,0,2012-05-01,2013-05-01,294.9172009889795,466.1950193845524,140.27075171254648,176.2003342905447,497.1596210207014,19.5298633185139,29.1594680231884,158.07657804333127,125.61445072428774,3.928288318833659,0.6697606178200242,0,2.565963703608544,26.449676589965097,5.673521914687688
SYN023,0,2012-05-01,2013-05-01,90.80232777424904,72.6813445098763,40.72703316654783,53.522269956746484,156.48880951080108,15.419459794992013,2.0608458540570345,80.04348158405722,131.41706084475692,9.853394529100651,7.482102440916124,0,9.431804154847873,19.75847577866803,27.185071921699453
SYN024,0,2012-05-01,2013-05-01,211.45965208285634,369.92122473502155,114.46556911233426,245.12211772395952,340.79413442393195,25.01179791992097,22.06930226881807,174.93702514467162,214.1448468957521,7.339268899742113,1.1333297997037441,0,4.302136330458649,48.26863779276377,13.048355856666266
SYN025,0,2012-05-01,2013-05-01,70.02045783001819,150.07909898879336,42.71113679811533,66.62781854839922,179.87759491745047,3.861049161900925,5.984003767072959,214.33607211356102,155.99635959897756,2.1464869839252856,0.6452283976066971,0,1.7542285035491392,-13.178033894852835,-8.78072561978591
SYN026,0,2012-05-01,2013-05-01,158.60712583491494,84.53527287815244,39.97530543767999,116.00661188509562,98.50732011348295,8.43693383578211,2.806541828147883,53.29853399281717,290.19568609912335,8.564778562712442,3.0061671453334027,0,3.4699558285342675,7.2795885383926855,8.611303057938132
SYN027,0,2012-05-01,2013-05-01,65.38151194523448,123.61141320708019,69.51835710679126,103.99979283125076,85.08592788465586,11.29865780013662,6.024417529779634,189.06172330584957,149.60047555711154,13.279114515214903,1.875477213238557,0,5.978349608076978,9.714403840494544,7.858824349997906
SYN028,0,2012-05-01,2013-05-01,245.39191617177696,146.09883116478994,72.5453133411768,137.4819159270209,257.0540406669789,25.9921004026952,4.228658491247835,59.53693725693849,189.5117818024311,10.111531542259915,6.146653946279117,0,,13.950826582648633,9.54889677858751
SYN029,0,2012-05-01,2013-05-01,1182.1140626426838,1650.2515628014528,813.0613114264669,911.8273571229386,2938.793057662895,86.19181133190726,58.21879005274365,139.60171991459273,112.14742902022883,2.9328982899004186,1.4804809796600253,0,3.043103282910084,-106.86342249904844,-6.475583778126411
SYN030,0,2012-05-01,2013-05-01,415.54379399081085,305.650809439059,87.69508782031217,265.04290140436706,637.5297306616221,-7.499778165075022,18.54331968912867,73.55441564982631,302.2323233741915,-1.1763809285085145,-0.40444636078144586,0,-1.039910466524215,15.37744954793057,5.031051472152749
SYN031,0,2012-05-01,2013-05-01,247.53341804299447,278.9789710186929,134.36328721932085,191.0025172084945,271.29512424921774,11.484613386398651,11.675024146119933,112.70355866464729,142.15379897391284,4.2332546219476574,0.9836907609493414,0,2.181261756606659,30.882134770226557,11.069699862129504
SYN032,0,2012-05-01,2013-05-01,78.88490884142698,116.14152417818963,52.95506584971826,39.33172961929463,111.77852583503251,8.218405357538677,7.914018188233068,147.22907826597762,74.27378096538405,7.352400916136386,,0,4.213995626281097,12.276598146220856,10.570378022063442
SYN033,0,2012-05-01,2013-05-01,193.67482806413847,289.8548377489895,74.12245709186645,59.518238147461844,185.50131853905953,-5.549445702654359,9.755255926887271,,80.29717373466949,-2.9915936697160763,-0.5688672592749793,0,-1.147694980270162,-2.9653970019199747,-1.0230627941038437
SYN034,0,2012-05-01,2013-05-01,340.0828507606399,242.98554388174935,135.19265690496997,189.57104243256046,484.55948016888317,36.74308310216623,7.747342926735445,71.44892585388541,140.22288397350923,7.582780774273613,4.742668996278565,0,6.301676345311378,28.3084506497186,11.650261244963245
SYN035,0,2012-05-01,2013-05-01,139.50938534142628,174.731114543763,59.03307565669177,137.41764710689532,333.22829155795546,18.882467843367408,8.176016554681878,125.24685283082377,232.78076837136328,5.6665260188699635,2.309494815363924,0,6.008922417787108,20.011459330443227,11.452716582673187
SYN036,0,2012-05-01,2013-05-01,162.47026304538701,132.94865720852687,57.88940926108468,85.4038486494857,245.6976532888861,17.104903043375796,8.041239480427087,81.82953281203643,147.5293144974226,6.961768993073862,2.1271475728350424,0,5.790049949635607,17.411279998034622,13.096243590279695
SYN037,0,2012-05-01,2013-05-01,45.32959471865941,35.46658764810738,15.350194171331742,18.444049627729655,74.05705135484602,3.0182377360183925,2.120334513778201,78.24157235076264,120.15515518478617,4.0755575340914385,1.423472436262063,0,3.7356192428961332,-5.775669997935559,-16.284820110805807
SYN038,0,2012-05-01,2013-05-01,81.54912997203982,163.48595874655265,85.35859566639624,166.50121543913934,155.55506305621265,7.286272600205142,5.206370990356181,200.47541746013223,195.06086544566608,,1.3994916254914578,0,2.973562944927031,13.882627623078816,8.49163299987165
SYN039,0,2012-05-01,2013-05-01,40.696949417942186,84.69344980844453,50.380370228923546,61.90097316046057,117.24583108746194,5.534287333319262,2.524277013699319,208.1076125354631,122.86724547514937,4.720242316497246,2.192424723310689,0,4.413645197290868,10.434191764666753,12.319951292887813
SYN040,0,2012-05-01,2013-05-01,566.8690781231252,594.6713337605905,334.21125878012157,282.92286456621827,833.1118062238205,0.6919778892345403,21.77995191799566,104.90452852526674,84.65389993110733,0.08305942660577735,0.03177132308831198,0,,-9.862996846689926,-1.658562686100602
SYN041,0,2012-05-01,2013-05-01,206.61196946671947,116.2776559514618,38.93341720899334,50.201818886018636,285.0129610815492,10.751531005747022,4.663228885157841,56.278276738556286,128.9427501740648,3.7722954650721117,2.3055979602388965,0,3.3297852143197493,10.31260654636057,8.868949465807429
SYN042,0,2012-05-01,2013-05-01,246.48069742732383,312.2891440119711,106.64702360219601,279.6295571266797,303.97608372710334,10.398525883306084,9.189839099935044,126.69922929930496,262.200995097365,3.420836848678343,1.1315242595900925,0,1.8609676314171273,58.09180914823144,18.601930378343408
SYN043,0,2012-05-01,2013-05-01,128.7806990791919,171.83644109769182,72.41229320135011,66.62787497946671,264.1044454573473,25.62309033386134,4.950282839481888,133.4333811870546,92.01182842559729,9.701877713375882,5.176086127746013,0,8.523496138239045,14.70317945466887,8.55649672487681
SYN044,0,2012-05-01,2013-05-01,53.385240227304365,33.16764853066854,13.13992813339544,20.419170154669235,45.465875978638444,1.719448424910417,1.8934474144453974,62.12887380378339,155.39788305822944,3.781843828805317,0.9081046623172548,0,1.9865869869675818,-0.6735796651218746,-2.03083334201111
SYN045,0,2012-05-01,2013-05-01,167.86827318805504,127.36868139408608,68.46552492918002,102.24906692783276,177.68696000427346,11.378151562321955,4.503334011631298,75.87418335530316,149.3438734802633,6.403481472162225,2.526606183981522,0,3.8539049349109558,10.70872338446535,8.407658199217702
SYN046,0,2012-05-01,2013-05-01,95.05520244371385,89.6649819953607,42.06483757573757,46.97237857270508,104.05925461260574,-3.2111247515801877,5.953221953426087,94.32937881380568,111.66661106947461,-3.0858617655244975,-0.5393927484481208,0,-1.7383724260189328,-3.1901747016844073,-3.5578824984869435
SYN047,0,2012-05-01,2013-05-01,75.27300459421599,59.441539548356694,25.570132288263842,84.57472360492766,91.3960503755122,1.9203586037696962,2.7752449080510795,78.96793793312219,330.7559094785978,2.1011395961637955,0.6919600494351583,0,1.4255020614086922,3.746443951927133,6.302737076450279
SYN048,0,2012-05-01,2013-05-01,154.28285776928166,300.5049242230862,147.77673685799462,79.67575481752935,232.66987007731896,-2.6092012793632513,6.510443153613741,194.7753163040761,53.916304089251476,-1.1214177746762752,-0.40077168601264357,1,-0.573718420475737,0.7628398993642773,0.253852711843739
SYN049,0,2012-05-01,2013-05-01,160.2720719072887,246.0407657356635,99.00459444065731,80.28939164801751,326.30963254188845,-0.14003656421476576,13.771006321933063,153.51443505265766,,-0.04291524069452324,-0.010168941974249893,1,-0.034465207899195896,15.901255768696812,6.462854121410309
SYN050,0,2012-05-01,2013-05-01,130.798132026603,134.47158160593293,79.77462472211107,90.41013452904694,221.2925658754672,12.967573105832452,3.905383113693457,102.80848779903278,113.33194589630959,5.859922611738335,3.320435595771439,0,4.888448412846611,11.747226650429687,8.73584329873859
SYN051,0,2012-05-01,2013-05-01,86.3157300211368,78.7677416842776,43.246934696775675,68.45281800653092,85.97618829464989,7.009740001019157,3.2074775126955775,91.25537334271417,158.28362977974135,8.153117903989887,2.1854369900564454,0,4.2461791774816735,3.3831529074780717,4.295099535846366
SYN052,0,2012-05-01,2013-05-01,74.43248821473308,333.32743099302365,189.4651744060737,457.5610336728107,378.7230115470108,37.33898538449867,13.938675272453196,,241.50139206698594,9.859180521399026,2.6788044526936625,1,9.157100447009402,56.268235506147576,16.88076955998417
SYN053,0,2012-05-01,2013-05-01,149.0712540757042,206.44081051368255,133.47259343039164,118.59561360798111,301.50209187402083,-16.655903167417293,4.57413966632502,138.4846540627101,88.85390667847543,-5.524307663635306,-3.641319326132223,0,-4.685045832876224,-11.019534469852125,-5.337866307748182
SYN054,0,2012-05-01,2013-05-01,349.2331385722826,234.3302447057098,122.98661553659679,359.5646879417389,623.6409061704248,57.97036416488434,15.307717861680132,67.09851352127892,292.3608283494428,9.295471735627705,3.7870023924338043,0,9.933859084724128,42.248937922820026,18.029656383400077
SYN055,0,2012-05-01,2013-05-01,48.27833530362996,26.643395164107382,13.610142435750586,31.460945877113954,74.86224374092923,2.000570055938221,0.9072235277849664,55.18706267841036,231.1580942347347,2.672335153166742,2.2051567168046415,0,2.6702133592599044,4.236675243746538,15.901409027082138
SYN056,0,2012-05-01,2013-05-01,93.68823345748935,60.624539007270684,33.73785037874865,63.48702703175931,163.570525030164,5.226974870137992,3.0442989535724,64.70880789398043,188.17745149450766,3.195548139968425,1.7169716081938282,0,3.387260034701056,8.121851330416872,13.396970044494394
SYN057,0,2012-05-01,2013-05-01,132.46907201343896,230.38966967954383,115.90677607562343,105.92486430442199,377.8915923147956,36.48847179475763,7.554028427585088,173.9195920812149,91.38798255876884,9.655804081600625,4.830332867362859,0,10.055833745251416,41.52412689121628,18.023432625678694
SYN058,0,2012-05-01,2013-05-01,132.80520188523053,173.02142460437855,109.35264015869161,129.69869552921236,314.87519346895346,20.398992232099264,8.540584923572629,130.28211406500677,118.60591142655059,6.478437379383649,2.3884771844837673,0,6.670116486012493,11.224452554161747,6.487319463371067
SYN059,0,2012-05-01,2013-05-01,98.0096166589211,44.08241539385306,18.19047986236504,66.71714716206989,154.5670789786169,9.165200082186427,2.760133891929992,44.97764290545315,366.7695831383947,5.929593897193566,3.3205635817100765,0,6.450185805480209,6.184257641339657,14.028853877643924
SYN060,0,2012-05-01,2013-05-01,572.4667093343578,651.1181608499784,258.95656421429265,514.9686624906991,1305.0116253216192,95.93832989481474,18.88588378385777,113.7390437265904,198.8629498746942,7.351530670937188,5.079896233228735,0,7.840758106167282,83.7779428304019,12.86678023556232
SYN061,0,2012-05-01,2013-05-01,196.34226455068995,195.3924932008483,55.5493399518434,157.76582672510264,241.86191163967447,36.02136157143765,8.020674696463383,99.51626749746667,284.01026341964155,14.89335849834108,4.4910637738893495,0,9.195344773129518,54.497404062027414,27.89124759568338
SYN062,0,2012-05-01,2013-05-01,74.45772900509093,67.63264859664133,42.41578090441772,125.97596633052221,63.84921414324263,7.147778662064095,3.1297039746090562,90.83361727567203,297.0025864062341,11.194779384486079,2.283851354649908,0,5.030445257946133,-3.6336655134716214,-5.372650027566821
SYN063,0,2012-05-01,2013-05-01,39.745966893393145,26.647498512654778,7.534959392381139,8.581651056351458,69.55843791915095,5.550080091203284,0.6716788833357117,67.0445345665608,113.89113875024549,7.979017725576651,8.262996245527791,0,8.359377021910527,7.306914104587401,27.420638005167277
SYN064,0,2012-05-01,2013-05-01,131.5642187844385,548.9773222604282,337.1151442356749,626.4678467076343,397.8134449467025,16.45157292989073,27.339423626684372,417.2694729103363,185.8320094542163,4.135499475663737,0.6017527346053242,0,2.4174237629391255,33.98051743564928,6.189785271226437
SYN065,0,2012-05-01,2013-05-01,418.06132390257426,552.9233507446197,216.66058969851784,384.66335719196286,970.1189795452543,68.3040299269144,38.68780539305611,132.25891014818532,177.5419137034659,7.040788951364717,1.7655183392535871,0,7.034511636523263,127.33294407908657,23.029040807845753
SYN066,0,2012-05-01,2013-05-01,169.85361387039723,87.7199370135514,56.71577220208763,122.09189428013653,282.47239968554493,39.65864332374143,5.294374815192129,51.64443370659398,215.26973809878322,14.039829508260059,7.490713201857479,0,15.39701696375257,37.156699905401936,42.35832944073112
SYN067,0,2012-05-01,2013-05-01,29.33573259424449,14.857356491099033,4.494955070182469,8.369077202034397,36.05694955929584,1.7935150252265157,0.68232704881546,50.64593646457619,186.18822816608625,4.97411746458771,,0,4.058360848600032,0.5916159857195618,3.981973415486099
SYN068,0,2012-05-01,2013-05-01,56.60739517792287,147.47009821669036,51.13377001859497,105.0253578673117,115.27690829128326,1.2454491342384657,4.445247557648934,260.5138387893961,,1.0803977593599647,,0,0.6102824537491797,-7.071143645961674,-4.794967747001457
SYN069,0,2012-05-01,2013-05-01,161.74837240856488,179.44254689544107,101.60417444945988,92.54486294976383,289.33627094304757,39.01999751170593,4.548978389489534,110.93932150499913,91.0837211671826,13.486037331070241,8.577749589196133,0,11.436411493981925,34.96292925268642,19.484191379126425
SYN070,0,2012-05-01,2013-05-01,313.352007447113,167.80139970053332,68.07170201796642,193.28743985377324,473.3147395710033,31.75894503873011,10.711181249197425,53.550446690166666,283.9468297748133,6.709899858076543,2.9650273205030273,0,6.600586126367092,46.60416205018753,27.77340483056734
SYN071,0,2012-05-01,2013-05-01,163.81735641092786,101.29032391807448,43.18842988555329,40.8491778801325,126.63923363962891,9.507224291942036,5.764943767071816,61.83125288873094,94.58361414939218,7.507329299698922,1.6491443240514092,0,3.5861745989944303,-2.2395374283434233,-2.2110082599348813
SYN072,0,2012-05-01,2013-05-01,164.76254520155925,163.90343121720667,54.15368076190265,67.84291964290342,331.2289346335793,-3.9679774919205357,9.57730119733758,99.47857446405577,125.27850127341891,-1.1979561798579268,-0.4143106090287319,0,-1.2072979184388661,4.204144386935328,
SYN073,0,2012-05-01,2013-05-01,314.5356553802364,323.4913593790413,101.09574037632697,167.56774900046184,567.2442890614288,24.428043355439875,14.040712464088026,102.84727783499727,165.75154242571853,4.306441479712188,1.7398008411552874,0,3.8286848033631267,27.764553473669913,8.582780549986076
SYN074,0,2012-05-01,2013-05-01,357.5865129649009,285.2466701518964,169.28315966670448,199.8674089217623,670.0868945145908,55.30742421983063,6.3839977771998155,79.76997448443893,118.06691776977345,8.25376897721529,8.663446659921908,0,8.603697766762881,81.51870987322263,28.5783212928702
SYN075,0,2012-05-01,2013-05-01,92.42787699202883,81.56169903348237,39.697591965177644,65.60050455004158,106.02575026621906,5.555248409514057,3.964256916739648,88.24361403488302,165.25058902208912,5.239527563413073,1.40133410275611,0,3.1928627774226657,7.379732028108593,
SYN076,0,2012-05-01,2013-05-01,201.66986838736227,105.34956099059796,59.46852176882974,136.73990172080087,317.0816042478852,33.43004527774392,4.7733242555338595,,229.93660789542733,10.543041548260012,7.003514424771679,0,10.888576447905983,36.337299763159336,34.492122626312884
SYN077,0,2012-05-01,2013-05-01,75.9315099745837,56.66227263713863,22.474143253168855,48.90626938005929,64.72283568892679,6.36100154521578,1.2590403128913423,74.62287086889883,217.6112736718607,9.828063739030615,5.052262012649906,0,4.797360343691875,3.941143638454914,
SYN078,0,2012-05-01,2013-05-01,69.85356636293702,48.61902104188578,21.619670847083196,27.302983688983826,105.98810867388535,3.6577961053416397,1.9108986001773873,69.60134403056351,126.28769365685044,3.4511381994713264,1.914175930110624,0,3.087461990547138,1.327582926781825,2.7305834184487154
SYN079,0,2012-05-01,2013-05-01,224.04310167288637,1619.6965055728206,998.263333939787,1359.0614181960002,1932.6018422449954,125.30672606470212,84.93086174993269,722.9396903894211,136.14257601070778,6.483835590218641,1.475396852014179,0,6.796335316129218,123.75733604875661,7.640773170958265
SYN080,0,2012-05-01,2013-05-01,54.7945859820937,91.67918832074284,56.11659795851777,39.81641369383363,111.9333869831587,4.528068968466334,2.4464083227342686,167.3143188830784,70.95300702880549,4.045324715446714,1.8509048249989042,0,3.091385464748446,0.2784752519077447,0.3037496917331874
SYN081,0,2012-05-01,2013-05-01,167.15218871775065,233.24329815468977,113.8766061015911,130.22158954758837,185.3631431040345,24.568942267867364,7.820090820726831,139.5394819199999,114.35324076256336,13.254491619230972,3.1417719859145863,0,6.13616863161463,40.5262795352541,17.375109962806555
SYN082,0,2012-05-01,2013-05-01,184.92296287104085,369.79190942645386,193.2405523115736,422.6251674366637,594.1555417952445,30.589600272179677,11.547736088404948,199.97078982794284,218.70418107439437,5.1484162177050505,2.6489694636245296,0,5.514472713789872,24.03702149223946,6.500148023660336
SYN083,0,2012-05-01,2013-05-01,271.21214206368916,150.12129593982138,42.02312491153815,52.88906542801711,333.03405147942203,26.675492090702495,8.55461116272827,55.351981956828524,125.85705022973087,8.009839225809845,3.1182588645203886,0,6.331206992994521,23.944044869619027,15.9497989407295
SYN084,0,2012-05-01,2013-05-01,66.33379980219038,71.34926276576768,27.656165168979573,22.875117208804372,76.62272280571604,-1.2261337490557211,2.8038892785328056,107.56094627253916,82.7125419198109,-1.6002221066519602,-0.4372974918957291,0,-0.8905479920237261,-1.5798870755577101,-2.214300490734316
SYN085,0,2012-05-01,2013-05-01,193.7505178406479,200.816205176131,95.7742119443325,201.75425390575822,410.24299678649385,45.450215163194514,10.45887964506999,103.6467966198131,210.6561357278776,11.078852172788839,4.345610304887524,0,11.519018840638964,69.04223405697584,34.380808060993175
SYN086,0,2012-05-01,2013-05-01,135.9381862544285,85.65464129990103,36.556202221445176,42.13044937388215,214.91981935330588,18.012368898074236,3.4235480321805043,63.00999274742834,115.24843067304984,8.380971541979463,5.261316251082919,0,8.128588410045904,26.632261444428316,31.092607522785915
SYN087,0,2012-05-01,2013-05-01,419.9947321992595,332.2919271747958,123.937797071036,249.72330277702866,792.7316995878365,14.275669937022988,13.76235975395227,79.1181178475223,,1.8008198668534776,1.037298122723707,0,1.8976369923801581,65.53080078376209,19.72085248682279
SYN088,0,2012-05-01,2013-05-01,88.24115242051856,73.74292593849445,39.16684288627017,53.7396095576474,135.30920133713096,8.89012441332694,1.9301778769542288,83.56976752419106,137.2068964396558,6.570229020254628,4.605857584149358,0,5.488270516083276,9.057533209938713,12.282579101205153
SYN089,0,2012-05-01,2013-05-01,68.2369056853315,60.11649234736987,20.696365230243032,21.925599544665303,65.9863778934338,3.8565125676912313,2.4906236015312624,88.09967530560633,105.93937293214184,5.844407119783713,1.548412439888631,0,3.0046049631726026,4.107259436987044,6.832167474532866
SYN090,0,2012-05-01,2013-05-01,210.64090164816534,253.1870099930104,155.46683965066347,177.1905306380824,370.4674206865753,9.860712746611203,17.70345363395863,120.19840781725766,113.97319906690869,2.6616949820679676,0.556993734131992,0,2.1259420787595027,24.177857664983172,9.54940684581355
SYN091,0,2012-05-01,2013-05-01,81.52677225395219,38.192008268041356,12.711652563975722,26.955143405079642,87.52192395696208,8.555888184228973,2.1996727855206,46.84597122166812,212.05066193729493,9.775708528112606,3.8896186017067245,0,7.1466549750372454,8.701602623395658,22.783831010732847
SYN092,0,2012-05-01,2013-05-01,59.978827029431415,69.39135195193826,37.274438679384374,90.50751445294306,94.53706705738098,3.3266993554065083,3.7903786911186073,115.69307935596699,242.81388978501414,3.5189364965038616,0.8776693904494121,0,2.571457643175696,10.28986742553085,14.828746142109761
SYN093,0,2012-05-01,2013-05-01,280.6336914216811,378.8632232224308,169.6288814444295,665.6876267574256,237.9223609240651,26.49768892849982,22.86916924547696,135.002757973614,392.43766809575123,11.137115832906844,1.1586642542225492,0,4.017863971782024,34.07137108688106,8.993053164961788
SYN094,0,2012-05-01,2013-05-01,200.59149193559708,175.21355175338223,95.17654088827858,169.47432420396916,204.0484712348241,6.951043966377966,4.05993254421891,87.34844636862125,178.06312629380363,3.4065650795190376,1.7121082408809523,0,1.8496409463122407,-3.0129255529124173,-1.7195733564908215
SYN095,0,2012-05-01,2013-05-01,16.810509677627206,13.960072560626914,5.754698113492623,7.417444091660947,16.985520696294678,1.034118506325284,0.8375019338904606,83.04371984155908,128.89371336907845,6.088235531989742,1.2347655145361605,0,3.3607375327453615,0.2827958529666481,2.025747729737792
SYN096,0,2012-05-01,2013-05-01,77.8910129714369,46.98640386762736,18.394883836715042,25.4494913373782,51.953256044753104,3.5390269959895178,2.807139292940674,60.32326718469762,138.3509217197806,6.811944554429776,1.260723685814016,0,2.834000803003827,-3.8990273734427476,-8.298203421626603
SYN097,0,2012-05-01,2013-05-01,68.33172197149713,177.51291075142603,90.13225874380362,83.10559544519715,155.87418418727654,7.549889852676,9.406824766295744,259.7811172173754,,4.843579385541554,0.8025970548241673,0,3.071000480691816,-0.5381954044119128,-0.30318662576918465
SYN098,0,2012-05-01,2013-05-01,233.0010897837991,139.0561247192913,88.33943454988486,166.68965526099058,255.44660629670292,8.024887095872895,9.138640606182092,59.68046108639277,188.6922370630092,3.1415125110536546,0.878127003970835,0,2.1568959781066788,10.269154702317183,7.384899243415015
SYN099,0,2012-05-01,2013-05-01,416.045260599089,445.2448771901383,233.93369196044006,449.5046719715509,744.5820963855934,76.1499689536506,10.311342937168902,107.01837500780636,192.15046289594127,10.227209239021931,7.3850680185561215,0,8.841384060093095,52.27598399542224,11.74095125480763
