DebtRatio,InterestBurden,CurrentRatio,CashCoverage,LogAssets,SalesCycleScore,date,rating
97.18509770463962,29.657591593556056,113.58777672226363,43.45986683960184,24.453601231238768,-2.3261294891232716,2017-05-24,AAA
88.110278551323,18.405630859195952,159.5449603536765,59.37009832049466,23.18455994672225,-0.42475213008650964,2017-05-25,B
107.41961853055214,21.77521371455443,153.16057680598684,58.82240787256055,24.040771493446048,-0.5292161673765421,2017-05-26,B
113.02513670910932,25.450909584393123,64.94872573998411,13.244941677758542,24.334490260952336,-5.2027477655608605,2017-05-29,BBB
138.27343017813695,41.72145002723997,180.08998987870757,63.18762306943196,26.554782745778684,0.21646871842512075,2017-05-30,AAA
105.92778706257141,23.86548956476195,175.20903393638346,57.42170036299699,23.79105437408814,-0.39337089008862736,2017-05-31,B
60.4602386776485,14.281187451140179,223.54078737719843,64.95636313340245,21.783401950788797,1.1778052427433268,2017-06-01,BBB
200.76940344494173,47.75690808182882,155.77818757634057,43.34504962377968,29.128534830549707,-1.5262112849784226,2017-06-02,BBB
28.362261663898565,5.089190084026303,150.26317961053286,56.105747470679766,20.245975792510677,-0.8625834337905767,2017-06-05,B
101.31804304616591,20.772315996446707,105.90318797388413,40.73650934084845,23.597583212458712,-2.720695121086918,2017-06-06,B
111.56407295793682,27.16811890641017,83.59517155689367,19.38232009368409,24.465483523440746,-4.522015513377842,2017-06-07,BBB
213.9449929300232,49.73748119515274,129.0190752087825,49.55626554728519,29.329672784981874,-1.595049752036232,2017-06-08,B
229.90690735200573,55.41888460908249,228.33661433551666,71.70482602789801,30.47975332159547,1.7359262715223767,2017-06-09,BBB
58.06756118722764,12.355643437602989,345.84401500123,99.8911421947278,21.700399418554888,5.689311065979137,2017-06-12,BBB
94.34480732949856,25.09776091756649,158.25966480910057,43.11204821990376,23.83292445191403,-1.3494288897511069,2017-06-13,BBB
88.65007606240796,26.014760460700767,57.44057089714807,22.113512744993645,23.63918645021239,-4.83118165237235,2017-06-14,AAA
118.59215154757001,30.705976914856635,142.550923656688,39.011363907057905,25.029162727590098,-2.152487630539504,2017-06-15,BBB
172.24981401453368,45.44639320126976,340.35298471162866,116.26702636689315,27.971451893095796,6.709555668849903,2017-06-16,AAA
87.04931213991446,14.139014257946888,173.94334359509216,62.08940616268084,22.586631828963935,-0.09152586753445595,2017-06-19,B
172.93671889129084,38.874119192404855,169.9934398733654,58.77113214037954,27.3134608603381,-0.4691935206885588,2017-06-20,B
177.80248478445543,51.63763171012094,192.60313260497452,71.23963154336575,28.713485829061998,0.9247811172572005,2017-06-21,AAA
240.91329683104303,59.78567171127484,232.08084228459694,73.11292869794889,31.074334200162085,1.8791276442943452,2017-06-22,BBB
203.316216357851,43.43895266020662,159.21805443578364,58.55906431044796,28.55749739457737,-0.44214064721318846,2017-06-23,B
146.5370480782567,33.15473928724292,211.6844940671717,73.90469359147869,25.93288054009004,1.6034302763202832,2017-06-26,B
171.47932226222568,51.32916610953861,45.699330371100714,21.471827476122833,28.52795899792041,-4.8950366368143685,2017-06-27,AAA
186.49083492942034,46.28465409439277,224.8333659088804,66.61366676586512,28.211373677518917,1.2439668898444418,2017-06-28,BBB
96.67210628370673,16.774668725399156,119.71174398423275,40.363841899972385,23.106336040136362,-2.4861158299936603,2017-06-29,B
126.2841346039772,27.298999714629407,168.19488450492895,58.67015686140803,24.79338209052526,-0.4234534578172843,2017-06-30,B
95.28302878409646,17.961497782568618,169.76691607122936,61.03022815075284,23.130093283256038,-0.13431066473276254,2017-07-03,B
120.10948786221402,34.28602251629979,369.80184944406204,128.4639089766847,25.50737555279397,8.033819488454123,2017-07-04,AAA
177.73056940750203,40.16129175524156,235.3037492168611,79.0542935230657,27.431273516427098,2.369345624272526,2017-07-05,B
212.29845147904513,52.188499678977564,188.803477680351,58.6493456837044,29.53198300142789,0.011662352229869388,2017-07-06,BBB
91.02017009647595,14.423528222736426,84.56611338124476,36.62253981914363,22.521189543566845,-3.474516938069357,2017-07-07,B
134.62289138413976,39.26387291484139,142.2070476874058,51.32247816223026,26.285888015744426,-1.3032884239762075,2017-07-10,AAA
117.75884575513518,29.561702783335882,43.333045317259526,8.116042808135917,24.567982630626847,-5.997135794394354,2017-07-11,BBB
100.1698710539222,28.499137562131413,147.92469272781784,41.677989300391516,24.434978552314426,-1.7677612297624932,2017-07-12,BBB
114.24461299003221,21.950717428153723,209.11411380839186,71.93969623450234,24.021324218136257,1.2556975882525419,2017-07-13,B
151.30627921582084,38.70251343241753,201.98402921019837,56.83642807354159,26.70598739484394,0.2630654989695727,2017-07-14,BBB
98.68224025467353,30.102533110462794,133.86222496204024,51.22086027333583,24.289534762965296,-1.407961988065061,2017-07-17,AAA
112.57539347120532,28.367771631531692,-1.0081295368517615,-5.034592117141398,24.796232729365563,-7.7134191138764345,2017-07-18,BBB
46.80978539925025,10.05285090973509,229.87311069965475,80.50816291494338,21.322383116359475,2.312814262442205,2017-07-19,B
28.82756396669159,9.846471266922475,206.41387617054102,74.18978445097748,20.571545101130745,1.4051195064604645,2017-07-20,AAA
85.5290070745127,19.45884363123606,226.47018885197417,65.90238733515775,23.089201449363276,1.146754840315697,2017-07-21,BBB
59.466388358843375,9.444387285232366,214.93594803100729,74.32602683978884,21.560019516917233,1.4817195948117,2017-07-24,B
127.4309787769138,31.338768345864374,268.85620573749156,81.54796234207902,25.578338417157816,3.094951200374594,2017-07-25,BBB
133.05586791689086,32.06404659975853,199.09324589257247,64.42352161427085,25.35693795301087,0.6252864876952408,2017-07-26,BBB
103.20672373141547,22.52039432716821,123.46333955538857,47.64976402849529,23.94973853264199,-1.7808978766816446,2017-07-27,B
53.254814717937585,8.860090520189006,111.39570340136856,41.44657761432302,21.258586284678962,-2.42128792454796,2017-07-28,B
184.16957542602123,52.807532106044754,219.10907265807788,74.43407840430973,28.773823319436964,1.6596104996229357,2017-07-31,AAA
149.14481277391158,35.83118745492241,63.09202939470384,17.140135380905864,26.324867412656157,-5.049787760528567,2017-08-01,BBB
117.01178080746135,31.98031787936953,218.18879659472051,78.78258575841829,24.92123893270036,1.997587057280998,2017-08-02,AAA
209.13138530991574,54.241789311560126,229.9243375697842,68.9733735943298,29.794050029070394,1.5995734521309974,2017-08-03,BBB
76.45377454752968,23.040232373327147,167.1714187980413,59.097660479903816,23.166110431595612,-0.35873507536101334,2017-08-04,AAA
72.6592876503198,17.141570655989003,286.625331350539,86.31465114391031,22.61518331869337,3.744966276457371,2017-08-07,BBB
167.3416700156078,35.20737424138447,129.01383176292669,45.18004929454795,26.716403630767253,-1.954471807189787,2017-08-08,B
220.22841017498672,62.76890061855896,175.2838505793014,65.3462383426558,30.567495720469108,0.3258953536880369,2017-08-09,AAA
80.4666255275186,15.281411171135632,-25.41528018318789,-0.5996211840816299,22.543054194616424,-7.960872856202486,2017-08-10,B
136.1110405549638,31.98804686043633,205.28005912086874,63.11632594813634,25.51525090456266,0.770879982518809,2017-08-11,BBB
95.46052694206122,26.285838420226625,199.67714914350623,71.93332748156628,24.10793278975834,1.1311169824463378,2017-08-14,AAA
89.71668446661143,28.19487682486398,86.05129016247757,33.234735086771295,24.066440299578062,-3.5442511399754983,2017-08-15,AAA
-41.912113358497514,-14.092985529709063,161.36392502660107,61.836792403602395,16.55219125387934,-0.11997466061603321,2017-08-16,B
119.37720128819677,32.04868405843451,295.23563330094896,100.45276272001712,25.272700321762617,4.9245391602504505,2017-08-17,AAA
127.58924598395132,31.223024233625893,263.1036785962807,77.82109170159123,25.39637597151805,2.699955084828259,2017-08-18,BBB
175.13277195206723,45.34183204779286,107.84319628225506,31.00267632498285,27.99761387812861,-3.1244064662605053,2017-08-21,BBB
56.61409209104148,5.893416689407983,94.90791026705944,35.43083744717944,21.04074671495205,-3.133244649590465,2017-08-22,B
27.598429345323876,6.2172375722521425,288.20761994961947,83.88010106668706,20.330897369559736,3.610274452635446,2017-08-23,BBB
153.84650137020526,36.818694250834525,149.54030967006196,45.26746893547631,26.586679864197293,-1.452586591160276,2017-08-24,BBB
138.99564158961644,31.351307176160084,194.00456726587376,72.23279978235152,25.62079552907452,0.958039982665364,2017-08-25,B
99.71709406325752,18.078822990424605,191.80913039466517,65.57374361935626,23.497780387107756,0.5685290312108547,2017-08-28,B
202.66438433366025,44.22246708715749,166.94103913531825,59.40329320154705,28.49515278349331,-0.2527695923808518,2017-08-29,B
53.66206330203883,19.231454313910994,163.70128476230832,59.27319352030936,22.403161064506687,-0.3977497319852904,2017-08-30,AAA
109.38600158677326,25.952146851478133,187.1827194056837,57.187148484726855,24.310328475886212,-0.1557319090211286,2017-08-31,BBB
105.42808806710978,24.507629561730507,222.94528504055327,75.7036056983586,24.064681820799436,1.8434400686542218,2017-09-01,B
77.93405964841274,11.3586280151474,198.08071757919637,72.1907728320997,22.037058575723087,1.4420543275356565,2017-09-04,B
104.52974325729137,22.484357599367048,250.28437058780813,86.68249649279402,23.76434150593411,2.8686318880954467,2017-09-05,B
159.22064026645035,32.08539852019349,258.19430256743993,85.443011456229,26.188306300040725,3.272925241892276,2017-09-06,B
189.29285972128534,43.509455552412724,187.06136396595585,56.07315362558852,27.931953778827914,-0.08866982427076361,2017-09-07,BBB
114.48381438370795,21.408166383494976,222.46470503994072,77.10284309174922,24.025912331984443,1.8854807387836354,2017-09-08,B
98.45398212650177,27.426431636824365,171.64674756527924,61.67815386113886,24.074582804947845,-0.04390943024355587,2017-09-11,AAA
66.40542855338678,9.564049492307195,169.46608550375734,62.22342179159768,21.573511203878084,-0.041754333589999026,2017-09-12,B
97.37338477194362,30.553823344312946,346.68253324186566,119.24706876595678,24.55984359847385,6.990868900467831,2017-09-13,AAA
169.19243438357347,38.26910782245703,84.91895433097488,31.253628006419234,27.160869225505422,-3.579398682720556,2017-09-14,B
186.52703008351858,40.06013826579982,134.6247710653584,52.747749211665614,27.637768791305625,-1.4039776181090666,2017-09-15,B
165.53694696697264,37.86265258982653,146.8938434511474,39.8541306830545,26.804381737749196,-1.8345719673954628,2017-09-18,BBB
63.14410995350399,10.553721175685803,88.479481376227,37.288232215228945,21.595388225921837,-3.0873423521729535,2017-09-19,B
76.50167354177186,12.684989464329586,41.23697699160873,20.1882937976392,22.05421700019789,-5.029657478088815,2017-09-20,B
122.49198300377317,32.68626456643571,166.29736257710198,47.729242331544896,25.41650622215337,-1.1269926459270265,2017-09-21,BBB
79.90098292736974,23.16625982829259,243.95318412520305,74.67306067522048,23.429491794506458,2.178807173261347,2017-09-22,BBB
134.96769254408593,32.39678645891921,108.29212895898121,33.104540100297136,25.54761529896023,-3.093143972448219,2017-09-25,BBB
167.97121673303326,39.99611195015963,192.1530242548607,58.762287526731626,27.32178864013351,0.11156482388864267,2017-09-26,BBB
22.375529879502082,6.343614473643388,58.97134766661846,13.48980093548099,20.340104176244154,-5.311393327283673,2017-09-27,BBB
47.740828323703816,12.015880513353261,109.23193446349529,29.718626161644032,21.420767026095533,-3.396662347538312,2017-09-28,BBB
133.4441815393304,26.506497372201693,278.51874850222123,96.98915856252741,24.953420563741663,4.354193868458565,2017-09-29,B
14.27426871980811,1.647832161354926,177.4254301241182,54.5249725499131,19.333640824973738,-0.43271839190253464,2017-10-02,BBB
121.26995104612318,30.872464262675845,159.72315820174657,43.94407736400377,25.054238249552842,-1.3522193621523089,2017-10-03,BBB
4.304819797388973,-1.8941365834862651,197.13221081073763,59.4466504357832,19.012855715530876,0.3452592400931728,2017-10-04,BBB
126.04547176909014,24.936316443349803,226.45828616796305,78.79552449037253,24.656266617058694,2.3999969464461497,2017-10-05,B
184.35900739530436,39.68351227619733,202.60295294580374,63.535602826138856,27.772860522645967,0.6041734219284225,2017-10-06,B
76.95098651646198,21.418369810861147,233.54880916034318,65.50131820514682,23.250228559841435,1.2795290937063135,2017-10-09,BBB
8.196520585257874,-1.0507532349884205,120.22445048056838,43.77237830220609,18.94433232052628,-2.1341851722437397,2017-10-10,B
19.226350276619836,9.834845423372688,10.596729041197587,8.638681840321006,20.524577609459204,-6.709825697424994,2017-10-11,AAA
107.0114912068532,24.146334598142882,323.6792131206549,98.71924961346892,24.16886947454013,5.061031405514412,2017-10-12,BBB
99.34877969781078,22.892313010538537,138.30234465330986,43.22304930634165,23.821276828405356,-1.95869994563922,2017-10-13,BBB
88.07797788105066,15.661303856935598,129.9072480817724,45.665116802212204,22.804100752668887,-1.9785126466189946,2017-10-16,B
185.93154006772184,41.94391742002782,57.34931470714971,24.59889825387253,27.877882336670844,-4.59739335617584,2017-10-17,B
239.6472978582739,62.4495431105728,289.194844002059,87.37982196325433,31.260873885541148,3.808321837337994,2017-10-18,BBB
119.07259507440739,28.484879577660173,119.866335671228,32.66161197512322,24.878255026197387,-2.8181634298489224,2017-10-19,BBB
145.8061805864766,35.15008934383177,210.25262719529346,61.15661485603222,26.08580385672197,0.5896756323943366,2017-10-20,BBB
120.17391104700513,25.16619798377974,202.92703916806602,74.07184125200129,24.546510530235103,1.4508902739135305,2017-10-23,B
92.04059692536373,23.732970203037475,175.58052562383926,49.026986518421225,23.718472571120223,-0.7758241966378738,2017-10-24,BBB
64.7601415287118,14.162031894757213,247.43462722179578,72.07095127142091,22.07009644026742,2.137046115811163,2017-10-25,BBB
64.50991584717326,13.658852941313391,118.51690757477994,27.589051284648768,21.97575275127634,-3.2844416129829486,2017-10-26,BBB
117.26992913529034,25.445014126274636,176.95242780858925,50.09686914030292,24.363168387359295,-0.7615573575948834,2017-10-27,BBB
92.00804900235605,19.79870047399244,201.97325886333041,72.65080451322264,23.39311529714986,1.195024174124405,2017-10-30,B
94.1486921993499,28.209859613814967,204.74240604869823,72.28853640738727,24.2239620890273,1.300621694325142,2017-10-31,AAA
145.14505132975134,32.85255636081363,253.0116137172409,88.04505918346712,25.79493008447527,3.3406517545403314,2017-11-01,B
103.33365035420779,18.671873730330777,219.8966926598696,80.74863554967841,23.35697672180874,2.021479261837038,2017-11-02,B
52.61126886120144,9.271732316279206,169.99864348517755,47.3555930101522,21.258423380966708,-1.0740669653166517,2017-11-03,BBB
178.85219160479653,52.4632115666943,312.1283904331845,107.12523938689394,28.654532077888657,5.503012214584615,2017-11-06,AAA
174.02537872762764,37.77887163628961,88.18538403813359,29.575392325818406,27.19001438714728,-3.8029125493454368,2017-11-07,B
131.7292119177002,32.77821176457578,294.2582141088401,87.86246771761385,25.67162671777373,3.8867796131809067,2017-11-08,BBB
119.28987271469884,30.594748819775994,323.1972462745726,98.127034356238,25.043563605476436,5.158051885275305,2017-11-09,BBB
263.122666775414,70.26007026315563,211.2014607746402,68.99611516814701,32.580338137410415,1.1316573981954012,2017-11-10,AAA
212.1624788604027,48.97067018912311,62.678800759006236,23.685622509624807,29.13980848869728,-4.453478524069833,2017-11-13,B
107.53635088353958,28.22134707944561,172.8543426590099,62.31608193086955,24.54293402916838,0.14604942495777262,2017-11-14,AAA
187.70138150701533,47.11711489235005,253.4868090110956,77.10578389911056,28.416719396134447,2.497109373236905,2017-11-15,BBB
127.22212711740433,27.023487552838144,152.47371693763884,55.983818723282035,24.988104506092,-0.8601768579377775,2017-11-16,B
91.408769013165,24.083798257551642,204.05210731614443,59.82548213914152,23.718245388610498,0.6163950946851114,2017-11-17,BBB
226.18821666773113,59.33148645789451,239.48895214889635,87.20687152428721,30.48463196143572,2.7982941037257802,2017-11-20,AAA
174.8839903615798,44.04523184054957,148.90953648155025,55.59144129386882,27.826648612173006,-0.812644645986645,2017-11-21,AAA
285.42022230355025,67.64309548498771,87.26449521982974,33.27792319803776,32.88789367934767,-3.4611921738486444,2017-11-22,B
