Debt_Ratio,Current_Ratio,Operating_Margin,Interest_Coverage,ROA,Cashflow_to_Debt,company_id,asof_date,label_end,default_next_year,oracle_probability
214.9865955367681,134.74609318437282,4.384993113971092,4.124711919532583,4.042284566067392,2.616974762102177,COMPANY_051,2010-06-30,2011-06-30,0,0.07591212333995863
49.249940013858186,267.1570173401026,19.308976363168853,6.555558996739915,8.319051568325298,21.447769583958486,COMPANY_052,2010-06-30,2011-06-30,0,0.0007818718160810678
238.64948911451447,110.15301635578615,3.036885649771033,0.4686279744692874,0.09333542745120416,8.591546367926641,COMPANY_053,2010-06-30,2011-06-30,1,0.4677389189460042
370.39288532548494,83.71808351534878,-4.108284852805677,1.0172548238869832,0.9233447088953076,8.115181609775982,COMPANY_054,2010-06-30,2011-06-30,0,0.7486785698734278
311.235142244022,199.72419320538097,0.09834530052222323,1.6148532646709848,0.9757945844288429,6.30994577611774,COMPANY_055,2010-06-30,2011-06-30,0,0.19727620447144711
80.45503225468359,271.5959176108359,11.808699424067974,4.231751729004098,4.502385113643176,13.99793921826688,COMPANY_056,2010-06-30,2011-06-30,0,0.005878578266227567
203.61868693658775,112.42773693388342,4.526699557384111,1.9559660112429407,-0.033679203616033826,3.579035245535275,COMPANY_057,2010-06-30,2011-06-30,0,0.17023602773789057
70.03058425537155,301.16650602892986,13.449516708944815,5.167286224963689,7.149477039328337,17.749316762289634,COMPANY_058,2010-06-30,2011-06-30,0,0.002129258813588568
204.96992325602272,174.49228023296558,7.893210089716405,3.587585047908809,2.1119865714718014,16.05226798782325,COMPANY_059,2010-06-30,2011-06-30,0,0.0343006114235978
430.79442749259385,82.56653201760294,-1.1634462805271717,0.008998333929022495,-0.172594563461435,3.1186995160447153,COMPANY_060,2010-06-30,2011-06-30,0,0.8261332405055258
118.34673726929873,149.93071860803562,5.160674691879909,1.8182860476765743,4.0451623847127545,12.861237867833792,COMPANY_061,2010-06-30,2011-06-30,0,0.04524229049146125
187.73202397799395,127.14263675820236,10.647062144525336,2.5261988349575173,1.2409224073242813,5.537904311452698,COMPANY_062,2010-06-30,2011-06-30,0,0.06405728025292637
,103.18189286838273,6.6313226310802555,0.4274287199049587,0.748302499785671,4.158935803418527,COMPANY_063,2010-06-30,2011-06-30,1,0.4194165284271243
255.10030628073105,114.08836673849207,1.0850788065527741,2.565260208613731,1.6022939903671423,0.04535826383439279,COMPANY_064,2010-06-30,2011-06-30,1,0.22997129388008
117.66543373955182,176.37310724624868,5.269032308344258,5.707498129215766,6.9238904299957635,17.453661922539364,COMPANY_065,2010-06-30,2011-06-30,0,0.011534135902179967
119.66063267453664,123.30261823766075,11.03583840378942,0.5357347201870859,3.300271352005692,9.671675190983887,COMPANY_066,2010-06-30,2011-06-30,0,0.04634940757692115
419.1099716139272,154.77873490606174,2.6763247506277854,1.9301321735745036,2.2365534712144832,12.991168026884882,COMPANY_067,2010-06-30,2011-06-30,0,0.19227082048945404
47.20776804738357,269.58685275824496,19.38794193930728,6.118199547696941,6.472552622680676,12.295154692529945,COMPANY_068,2010-06-30,2011-06-30,0,0.001475513428898625
218.3289576320772,98.41447461419322,7.328827233709088,1.7762659710507203,1.9374704403927039,5.506639330734817,COMPANY_069,2010-06-30,2011-06-30,0,0.1189361145687894
366.7948943580653,101.84066568387544,-0.3563008630926867,3.123293351806387,-1.3215393006884844,,COMPANY_070,2010-06-30,2011-06-30,0,0.37626563441333155
141.72822733611315,189.69586771219457,9.8596575534708,6.409035899766541,2.846242843719402,8.231677081530288,COMPANY_071,2010-06-30,2011-06-30,0,0.015342445175594178
110.6289860109883,206.92983349280976,12.145531560027344,3.916670515840262,2.11950033947672,18.31490957201557,COMPANY_072,2010-06-30,2011-06-30,0,0.011145037602017419
144.895395825925,116.33904687120575,4.202254006132192,0.6110434672049847,2.398144128355927,7.358646015778185,COMPANY_073,2010-06-30,2011-06-30,0,0.11807478589460879
173.56311490214568,130.68531035614217,1.6127475630725727,1.4162515920000063,1.8397207590424585,1.9715233395328888,COMPANY_074,2010-06-30,2011-06-30,0,0.16999158971346187
,208.18183299257535,6.3558195676900695,3.480755223496838,6.790619983493322,14.281244024523287,COMPANY_075,2010-06-30,2011-06-30,0,0.015276014342991575
194.73288990565896,166.21320701102505,3.547929455806273,4.0032849507624135,2.141481859697271,13.42294194822308,COMPANY_076,2010-06-30,2011-06-30,0,0.05377725360847515
196.97319941372794,107.58101590380701,6.111180403873634,1.685286261529117,-0.8013790238282041,,COMPANY_077,2010-06-30,2011-06-30,0,0.14116671201711692
88.63596807133173,170.40969134157103,10.49054257474156,6.629179526353567,3.3687013754865585,19.904546313282776,COMPANY_078,2010-06-30,2011-06-30,0,0.007460481551514079
125.73095019358206,117.5309141490969,2.2264607467202495,4.134097060043874,2.9428005953747927,8.476039231608574,COMPANY_079,2010-06-30,2011-06-30,0,0.0665320482909812
97.98717005346442,128.68663584161644,4.99237925949204,5.212620231039646,2.9606175020643404,11.45834567986545,COMPANY_080,2010-06-30,2011-06-30,0,0.031944523765112955
77.58563089161892,242.06773623203168,16.386744796181397,5.129774693246086,3.7010341860975737,16.091022214439185,COMPANY_081,2010-06-30,2011-06-30,0,0.0037889778858012785
242.18913030937753,122.71570357643506,7.7609748627391095,2.519820226404078,-0.23875070924888808,3.98485930826957,COMPANY_082,2010-06-30,2011-06-30,0,0.12921165885924768
308.2581062855498,119.29551066663146,3.108265658735171,1.547344860518895,0.10090321401463631,2.492813079801453,COMPANY_083,2010-06-30,2011-06-30,0,0.2760959934211694
308.12360382535104,104.07873214433049,0.3255139486366613,0.9089538604983113,0.7825458576311715,4.9870181174382875,COMPANY_084,2010-06-30,2011-06-30,1,0.6078950468257857
71.2196412419571,234.03689954371845,14.993835065441303,5.6544229178377465,3.8661641099595947,22.150211442146336,COMPANY_085,2010-06-30,2011-06-30,0,0.003121016552831157
324.70778463914854,91.35894682496341,1.0555112929050767,-0.5906423149726021,-0.2550565120789661,4.081951416122877,COMPANY_086,2010-06-30,2011-06-30,1,0.7188512715773271
90.6192856741733,240.1441056829798,13.334264671367382,3.803999524045517,7.831582992972175,12.370691978576255,COMPANY_087,2010-06-30,2011-06-30,0,0.004911992538415436
316.0381327115866,129.77135017745601,6.653982470007119,5.822050754484659,4.177586785422645,12.100620858059642,COMPANY_088,2010-06-30,2011-06-30,0,0.047735012471008066
378.95197998971554,92.47451029868883,4.733423136514775,0.7951599518239985,-0.5758678021760701,6.090452205272161,COMPANY_089,2010-06-30,2011-06-30,0,0.6201007317164018
245.59450259074575,123.71542044714505,9.329974892402841,3.7740464439316974,2.9497025911694035,8.494862224401967,COMPANY_090,2010-06-30,2011-06-30,0,0.05488849448876613
199.68991132043433,167.80351692823143,-0.16744961589428975,2.2778014872485324,1.6543800707748084,9.46246189579675,COMPANY_091,2010-06-30,2011-06-30,0,0.12364628477467501
250.10459395166993,116.02996769248597,8.388545892928649,-0.593567755349482,-0.32708741451013024,1.4000008136233955,COMPANY_092,2010-06-30,2011-06-30,1,0.468909322516215
318.68643500209276,151.68277859139948,0.43160429182659676,1.1627657866962648,2.2374300627775336,7.01492129971397,COMPANY_093,2010-06-30,2011-06-30,1,0.47080881858111734
248.47267848988344,180.59720730171264,5.115455656767544,2.5206690635514297,3.701034745915463,2.8647155165408726,COMPANY_094,2010-06-30,2011-06-30,0,0.08365656501412666
286.9375705155739,135.4416961328904,4.087657787188185,0.544942915906705,2.6110162279550138,1.0170496051251323,COMPANY_095,2010-06-30,2011-06-30,1,0.4487408860579091
166.60904728331218,149.00355160859522,9.467596242098791,3.171710074716531,4.017729168381864,10.758160533186919,COMPANY_096,2010-06-30,2011-06-30,0,0.031137600841335458
106.29636295359187,252.8653909342509,2.889035895173169,1.211403524177694,4.156903502877804,15.27579395268567,COMPANY_097,2010-06-30,2011-06-30,0,0.029631920248646786
61.34279292036569,254.48774833975025,10.6986925849192,6.959017891866171,4.546611262435536,26.25827705342192,COMPANY_098,2010-06-30,2011-06-30,0,0.0025225173308562336
279.54703920743253,82.99094962251772,0.6218490709823303,2.4011600649759233,3.7399297849874995,11.470198113594556,COMPANY_099,2010-06-30,2011-06-30,1,0.1733955681038933
103.72815470444124,198.16077799286086,8.882622650708527,4.264490134840932,6.616179815658002,13.652883895913412,COMPANY_100,2010-06-30,2011-06-30,0,0.010456918642691462
174.73691204807298,170.52488484031636,2.7711870816131565,2.1772171714617934,1.7400436751753787,9.262673881727626,COMPANY_101,2010-06-30,2011-06-30,0,0.08686475318493814
138.9423312656103,149.4190817135719,8.159234924377358,4.041628021968517,2.929767687049296,10.082531689740627,COMPANY_102,2010-06-30,2011-06-30,0,0.03170583824144559
333.0617905809537,94.49770926323465,-5.988517858685506,0.8993105529657179,-0.9530740888733393,5.008925995792911,COMPANY_103,2010-06-30,2011-06-30,1,0.8078730601698239
163.33421821042538,203.67088525260166,10.580090304496043,6.431955972540411,4.6327929190120996,12.148715874027085,COMPANY_104,2010-06-30,2011-06-30,0,0.00988959434736047
894.8030508947172,89.2462529692074,-10.317385951372788,0.1794663728754789,-0.09354845246188737,-1.7731425226277415,COMPANY_105,2010-06-30,2011-06-30,1,0.992933657616879
140.1374150817058,174.40872233818845,11.459202563948901,5.266910704443867,2.947917560697004,16.789058706919388,COMPANY_106,2010-06-30,2011-06-30,0,0.012307296623801452
129.56264370804126,231.53866106558422,7.125373859049028,3.941058576461072,6.527979556299378,16.890745937839778,COMPANY_107,2010-06-30,2011-06-30,0,0.010645697344396975
127.17571067249875,192.41590135434282,8.476174872556708,4.971654105775704,3.2232467154533406,9.019311972199306,COMPANY_108,2010-06-30,2011-06-30,0,0.019534029788753297
97.33225486928596,193.67362697833113,1.0006416375150131,3.7964539907547334,3.147250044130712,9.09516619162242,COMPANY_109,2010-06-30,2011-06-30,0,0.04404010448831044
,145.55745939759223,6.92910630763792,1.6800247414136609,0.46595085735917485,5.239135184402119,COMPANY_110,2010-06-30,2011-06-30,0,0.10543488026347704
98.89294232637278,176.5303523663031,11.159779168573902,4.580627835355916,3.3143857223668247,10.559215927956648,COMPANY_111,2010-06-30,2011-06-30,0,0.014713077073284694
68.73176434465019,199.04001634119095,12.188455178012791,7.190423909827482,6.03153599103128,10.475658821933383,COMPANY_112,2010-06-30,2011-06-30,0,0.0047011048480619586
128.52606600629136,109.76908883020144,6.773586792962198,3.6694706500775265,2.7668076582812136,5.717362148481936,COMPANY_113,2010-06-30,2011-06-30,0,0.05608937573619748
318.92690952782533,124.66872519035152,-0.057286986992489464,1.5170406321593268,2.970009293970984,4.403222622154395,COMPANY_114,2010-06-30,2011-06-30,1,0.2588079767337218
155.47826148267998,157.8412587574777,10.239534055655374,3.355231724626832,1.6334139660026437,15.343959925936353,COMPANY_115,2010-06-30,2011-06-30,0,0.028118731335947007
217.02222428521463,98.67045450090498,,2.4482011228533618,1.69659124361556,5.105544425793221,COMPANY_116,2010-06-30,2011-06-30,0,0.13399262240106993
331.13425417646346,108.04543062071886,1.1774701459451453,0.2823949994807697,1.0281480081659802,-0.7632466679993122,COMPANY_117,2010-06-30,2011-06-30,1,0.6758661321474932
209.37201632884617,98.65750073830723,0.137345476313113,-0.6035446712594394,1.5979918132808217,3.691637648824219,COMPANY_118,2010-06-30,2011-06-30,1,0.3145401988313043
37.8679325570741,270.24763384868413,17.590053674086256,5.838089241568702,7.110039593726569,23.183723423112795,COMPANY_119,2010-06-30,2011-06-30,0,0.0010685013022051321
189.21636241524703,143.2351389872965,7.633952811794766,5.455286275777272,2.0363956922263626,10.543099908235206,COMPANY_120,2010-06-30,2011-06-30,0,0.03577816230300971
357.47906736266384,130.27583426811262,2.8655520982270914,0.6588051310563041,0.011061855259629327,1.9175674853980258,COMPANY_121,2010-06-30,2011-06-30,1,0.6189493194558618
84.82412599443309,279.0993268252982,5.596736045882357,3.4816464925913966,3.2030191387834233,12.50444754070309,COMPANY_122,2010-06-30,2011-06-30,0,0.014976110020364404
218.62049593053734,146.14666856130964,1.572270481163639,1.7801172222061357,1.8004084059062495,-1.964705247118494,COMPANY_123,2010-06-30,2011-06-30,0,0.19821201497385174
379.3198936535175,80.5573325986076,0.30857192214110707,0.4749674133831479,-2.09391675827989,3.057721872696019,COMPANY_124,2010-06-30,2011-06-30,1,0.7968214356729337
106.41235602789149,257.69004244875134,14.89701780813416,6.378321768288553,4.7240704348383975,15.083301847449794,COMPANY_125,2010-06-30,2011-06-30,0,0.0033066384711939586
248.27908622527528,157.99261330806158,1.4921733628885647,1.4508710215925071,0.5771684028032646,3.8818423072640136,COMPANY_126,2010-06-30,2011-06-30,0,0.43296911988068887
131.38141630013186,156.7225453113207,9.887466098303808,4.531164122359669,3.295995182349004,12.375099635864188,COMPANY_127,2010-06-30,2011-06-30,0,0.020041812948983297
128.77067173258143,192.88302463972414,5.680799507210006,5.305907998344359,2.344920898766714,15.103574346339922,COMPANY_128,2010-06-30,2011-06-30,0,0.021229772937020032
190.91104404952742,111.08384986389298,3.328788354743525,2.0820589097332105,0.2749560269814284,-1.6196759397213691,COMPANY_129,2010-06-30,2011-06-30,0,0.20444905739211422
126.74926726470437,163.43848653441364,7.54672661783552,1.9826573277297,3.6834999865003044,10.791035545620696,COMPANY_130,2010-06-30,2011-06-30,0,0.03772975643763316
125.11843798566602,189.98781908490184,6.339580527428266,3.006829203147111,3.1648127885327137,3.2872900903016316,COMPANY_131,2010-06-30,2011-06-30,0,0.04286414643284825
123.33643092435122,251.02782346645955,10.892099978004781,3.148381541036159,2.6216065113736615,15.083103147121689,COMPANY_132,2010-06-30,2011-06-30,0,0.012534498977827163
105.84416314039993,109.93880985333662,4.36060974850405,4.338092319234322,2.456888243142153,6.887929165494204,COMPANY_133,2010-06-30,2011-06-30,0,0.05713438959491945
63.13766385663811,224.45349050148803,12.206901355880227,5.794106667442417,4.331060017653318,15.553338238982136,COMPANY_134,2010-06-30,2011-06-30,0,0.005068341757756983
894.9086809622489,79.53662744054549,-6.7918309147430005,-1.2319385864435763,-3.751679404972637,-8.269917886261668,COMPANY_135,2010-06-30,2011-06-30,1,0.9963316756787891
136.82868238989062,148.9139442595312,6.3529175351547105,6.720514247873435,5.66924683388636,14.163806726304017,COMPANY_136,2010-06-30,2011-06-30,0,0.01451408691309866
276.6291595500247,82.52714646736241,-1.6723260875021841,1.3718153823631798,-0.024278068230984884,2.609848802464502,COMPANY_137,2010-06-30,2011-06-30,1,0.6792177044857897
127.27305547851748,113.8442841498765,,3.1018880348736433,3.79922744045632,8.209527575201456,COMPANY_138,2010-06-30,2011-06-30,0,0.06765886768414052
361.63800477051996,80.56176783513042,4.352318950302518,3.3117747983278467,1.9257823206613303,4.579360518633711,COMPANY_139,2010-06-30,2011-06-30,0,0.2205544473401674
121.29384546042664,146.62783137893774,9.405557342527096,4.711982461149681,,12.294202300515401,COMPANY_140,2010-06-30,2011-06-30,0,0.025518941478592214
184.53214443679738,128.36162227552032,5.909855042376874,3.911788950375085,4.190500655635645,11.521825820827178,COMPANY_141,2010-06-30,2011-06-30,0,0.04432446043518664
174.1931054939675,118.17776464992171,7.505291646347849,3.630334089735552,3.0204764163745867,1.3218070040176935,COMPANY_142,2010-06-30,2011-06-30,0,0.06839476206332555
262.16943956913366,126.56344003915012,3.6825667977823384,2.3225390615562085,0.12481540170028671,5.507449851025362,COMPANY_143,2010-06-30,2011-06-30,0,0.1805993028602015
239.9290752314007,97.94626249478867,8.416646233336436,-0.011131331388110066,1.7163560781556337,,COMPANY_144,2010-06-30,2011-06-30,0,0.36275038479802296
199.90372167103786,,1.5080649130495614,1.4909233177409495,1.7477773819495592,10.242674392187151,COMPANY_145,2010-06-30,2011-06-30,0,0.15657084026927431
140.7478924495149,161.12488868607687,6.7235449917910985,4.110761169602681,3.2931446197010557,13.78264624672003,COMPANY_146,2010-06-30,2011-06-30,0,0.0281259801745625
155.3488064397711,127.19942195277773,5.925871641143091,2.1494341528476095,3.950632314162021,,COMPANY_147,2010-06-30,2011-06-30,0,0.05395132101839911
90.22171420221659,221.2487610488412,10.320147423752255,4.186690005757263,4.912696297988639,16.776005112025807,COMPANY_148,2010-06-30,2011-06-30,0,0.008221163321867028
60.42552524285377,238.4969339756084,11.743418517886486,7.261648790311823,5.072595345051827,13.712844983831674,COMPANY_149,2010-06-30,2011-06-30,0,0.0036551970627192974
133.96650092559398,256.4721522468734,8.449895686170711,4.300020339084198,5.582237286137525,2.241380309633735,COMPANY_150,2010-06-30,2011-06-30,0,0.015345269130072907
,77.72593210186528,0.014985782278702509,2.415311411978655,2.210139912055682,8.467858254756042,COMPANY_151,2010-06-30,2011-06-30,1,0.2099907117943837
128.6363829538552,243.6107768852514,7.575040537117195,4.24719252930886,3.6721620758659963,14.361747895023523,COMPANY_152,2010-06-30,2011-06-30,0,0.013867439153422662
221.55260138870173,101.6671283411649,3.3360920913800474,4.125963188703001,1.9263182140030657,3.6453253983561877,COMPANY_153,2010-06-30,2011-06-30,0,0.12378707768117465
222.48907251361115,118.5036533503569,-4.364369284366856,1.091329759475891,-0.05500203059970621,-4.220528279466822,COMPANY_154,2010-06-30,2011-06-30,1,0.8044516680550731
123.47275874999532,201.66762925300594,1.2485144576808027,4.366162401580735,6.761150295428296,19.431396484080523,COMPANY_155,2010-06-30,2011-06-30,0,0.01806640915480545
93.49923075161716,188.56084853741146,3.2909444801741543,4.2765976706891875,3.772506740487011,13.420523024749347,COMPANY_156,2010-06-30,2011-06-30,0,0.02593784727031237
140.29687161302132,113.04201251058123,11.354992526310042,2.7531227674682293,1.550645988202725,3.1400574516620674,COMPANY_157,2010-06-30,2011-06-30,0,0.0552106691487837
84.29918354611523,147.06214367254552,12.635615744071249,5.170179695127592,6.688005835867951,16.54844898930803,COMPANY_158,2010-06-30,2011-06-30,0,0.006800950550950201
469.6706179362195,91.2250115983206,2.244099993371302,0.9536734506779599,-0.9753914859471758,-1.7787983174322888,COMPANY_159,2010-06-30,2011-06-30,1,0.8089898948241332
113.56210503836344,93.67754503353326,3.7036426279499697,1.4811975098523178,4.015527683465031,16.342891173864796,COMPANY_160,2010-06-30,2011-06-30,0,0.06535238543459587
135.30235525687965,124.14912736687994,4.778925315537534,1.1633167563529185,3.2082342687201018,9.558082980871253,COMPANY_161,2010-06-30,2011-06-30,0,0.08029937865680285
409.26411801810184,81.24873031515051,-0.13008312580664017,0.12150508076467831,-0.7611054847574454,-6.949435083764181,COMPANY_162,2010-06-30,2011-06-30,1,0.9113322700357447
167.0520658714493,132.49162291249868,5.267603562444682,3.497108510285189,3.2109611123538175,6.431158173945086,COMPANY_163,2010-06-30,2011-06-30,0,0.06264706623327865
245.26503530558224,110.26239712447465,0.6478055911672178,3.582437939073876,3.6552022588610167,1.1582018926244269,COMPANY_164,2010-06-30,2011-06-30,1,0.160422749543066
122.22493639074808,195.18715459689264,7.834036092865918,3.1405500991608952,0.49853689835052206,9.627829877566313,COMPANY_165,2010-06-30,2011-06-30,0,0.037116763811823994
111.75336685799152,173.33752959652972,10.912901520455696,3.8500024357552887,5.661647030363962,9.604878781996334,COMPANY_166,2010-06-30,2011-06-30,0,0.014472951265442523
101.8917598714505,136.06315196616833,4.490846797572998,1.4277360452525665,3.6503187356791296,8.159866003846012,COMPANY_167,2010-06-30,2011-06-30,0,0.06541677674589033
240.4012647644583,109.78034431367266,7.3009243842099405,2.845794520476538,2.3779646994486074,6.449521270639939,COMPANY_168,2010-06-30,2011-06-30,1,0.0942554149434332
