company_id,period,available_at,label_end,Equity,Liabilities,Current_Liabilities,Current_Assets,Revenue,Operating_Profit,Interest_Expense,Debt_Ratio,Current_Ratio,Operating_Margin,Interest_Coverage,distress_next_year
SYN016,11,2023-05-01,2024-05-01,221.77164256195542,162.05331634061235,74.85519372554985,111.08397759390857,151.08100380575542,13.22026455380389,9.492022897701974,73.07215407188059,148.39849055923688,8.750447919184573,1.3927763024048885,0
SYN017,11,2023-05-01,2024-05-01,59.313895639543205,51.571051113076926,27.483540039142863,27.521216754876704,98.90921885719702,2.156513787858243,2.8338524096108637,86.94598551826648,100.13708829241132,2.180296045985128,0.7609830986767476,1
SYN018,11,2023-05-01,2024-05-01,267.10697316509805,261.8661376707403,67.63828289883868,119.34877748582676,554.2417163525499,55.55057662450777,7.118148303103377,98.03792636625835,176.4515188304343,10.022806834188636,7.804076883350236,0
SYN019,11,2023-05-01,2024-05-01,311.2536090408666,644.0802048297444,418.21468773561645,699.60977187067,420.62949557867637,39.512403579469414,30.645552069227502,206.93099971257803,167.28484015198995,9.393635965806597,1.2893356755398606,0
SYN020,11,2023-05-01,2024-05-01,355.4539460973222,492.15907136408657,126.33614538952229,569.375150121102,588.4227935589993,67.88543143927676,14.066724516863273,138.4593072513914,450.68269921137176,11.536845985975575,4.8259586912287435,0
SYN021,11,2023-05-01,2024-05-01,139.07610063052425,82.72399830514554,29.38734944140616,39.60440958689653,208.2592848751019,17.66507591896512,2.795243969620346,59.48110274166644,134.76686512971037,8.48225130973598,6.319690199122195,0
SYN022,11,2023-05-01,2024-05-01,52.20292149156476,53.99002287635219,26.235286879833538,26.718720478523643,53.48159610589452,3.601973775212106,1.146730523098437,103.42337427432334,101.84268462892894,6.734978081207849,3.141081276427232,0
SYN023,11,2023-05-01,2024-05-01,149.077067643893,71.58912465942636,28.161206970032598,37.832417052481475,102.06854333840778,6.5692827666427345,4.009883537850113,48.021554079957134,134.34231385302616,6.43614825075176,1.6382727090784375,0
SYN024,11,2023-05-01,2024-05-01,70.64522853911657,63.5346862448196,25.887802593113136,35.53726161899267,138.2442369605157,8.773855761956048,2.8668340768295466,89.93485838840506,137.27415253253886,6.3466340115588125,3.060468630838629,0
SYN025,11,2023-05-01,2024-05-01,57.30731302482205,315.180109260944,102.8506659339446,137.3308950152018,325.5530172554891,8.62576262047097,7.482809302491755,549.9823541271724,133.5245559843064,2.649572316419848,1.1527438789063642,1
SYN026,11,2023-05-01,2024-05-01,101.39834394113417,38.83760707689957,14.771082552038141,18.166221369634908,80.15904640566205,4.927048283410643,1.1847141713913418,38.30201319604033,122.985037187598,6.146590440305712,4.158849790430262,0
SYN027,11,2023-05-01,2024-05-01,101.20173074542626,95.36565099628093,53.505655521793685,47.57194827611054,144.1222313979174,-0.4671220732000497,2.1179608463797455,94.23322140228409,88.9101307369905,-0.3241152101720788,-0.22055274251103688,0
SYN028,11,2023-05-01,2024-05-01,93.84158907347424,138.7962277154251,71.71910016211636,243.75007097360142,201.955662316962,20.687690874678555,8.083804601365939,147.90481393783,339.86772062479906,10.243679546954215,2.55915276220097,0
SYN029,11,2023-05-01,2024-05-01,152.91909493459838,118.82678354664591,45.99480421416357,57.135180039406386,139.15059527458843,15.343189408208396,4.887926912884519,77.70565448184654,124.22094411657972,11.026319634444537,3.1389973053328446,0
SYN030,11,2023-05-01,2024-05-01,136.6052095810284,82.36033832182895,41.62841552950202,48.788463777930616,167.9041967196811,6.9885658490253455,1.692140816609675,60.29077410329385,117.19990577915289,4.1622341701755525,4.13001434657633,0
SYN031,11,2023-05-01,2024-05-01,131.08124085482714,590.1685094642895,333.3391362186737,388.80733549696464,480.3722724017345,8.895413224663564,25.50326869855401,450.2310976121311,116.64017010048988,1.8517749120258018,0.34879502426949366,1
SYN032,11,2023-05-01,2024-05-01,66.08473543099332,452.86567446606404,266.47981270716616,587.9370009636825,396.8038531074137,-18.263445368687822,14.36336648060872,685.2803018920356,220.63097200153194,-4.60263811091168,-1.2715295814072842,0
SYN033,11,2023-05-01,2024-05-01,418.4901283232968,484.3693713986034,204.20284564838653,510.12509233972725,757.9657379085235,58.957811043624176,13.629420727538287,115.74212594673507,249.8129204419135,7.778426925510928,4.325775263837863,0
SYN034,11,2023-05-01,2024-05-01,108.99132083479522,45.32709268577959,21.665327537391402,53.19128401997622,66.93729131476822,11.272274340603893,1.9306172222626972,41.587800146476454,245.5134081318425,16.84005151567422,5.838689415291088,0
SYN035,11,2023-05-01,2024-05-01,149.20763901604266,106.19575206977466,33.814628517505646,33.12851255321562,98.37447817377745,6.6187481799298595,2.4950446487239812,71.17313347365318,97.97094927736727,6.7281151603548155,2.652757409898387,0
SYN036,11,2023-05-01,2024-05-01,94.61151804683189,98.08213656406711,60.24258707554431,64.2731452198911,165.94421927471524,4.795201359647713,2.3163831895700384,103.66828330089503,106.6905462398095,2.889646521346678,2.0701243996412297,0
SYN037,11,2023-05-01,2024-05-01,332.93500947566685,519.643981038191,264.9182235899193,438.4996301360048,636.3298921185716,66.11958575506401,19.652624192733022,156.07970512220047,165.52263721003246,10.390771606678427,3.3644151084674556,0
SYN038,11,2023-05-01,2024-05-01,103.9962599634464,89.21879650365847,35.971977543900124,35.568952477433896,79.0024509159952,3.826049454495924,1.8281987493404648,85.79038951498634,98.87961381613124,4.842950326394601,2.0927973262623647,0
SYN039,11,2023-05-01,2024-05-01,283.6657882252505,922.7075919339943,410.5305671945564,446.774649759925,1022.2081633265041,-22.887267085424373,51.6775471549392,325.27982937487684,108.82859534992726,-2.2390025736973045,-0.44288609551850355,0
SYN040,11,2023-05-01,2024-05-01,140.0312669456414,131.6896720991571,49.96888729106108,55.71273273113171,95.34311969656149,-0.9392614358874343,9.124791249505005,94.04304836453245,111.4948435946024,-0.9851381398854189,-0.10293511491984944,0
SYN041,11,2023-05-01,2024-05-01,133.84118212612793,71.05562496840767,20.403284311809962,74.32873483577346,172.40501909971925,6.76647419412,3.6868635059141472,53.08950790754894,364.29789292672854,3.9247547603044337,1.8352928399073651,0
SYN042,11,2023-05-01,2024-05-01,137.2866649213899,153.87372604335857,53.76217602849017,110.74817163792517,131.4305301479204,5.708717838860718,7.714820786189379,112.08206283652268,205.996445492155,4.343524927150304,0.739967654087329,0
SYN043,11,2023-05-01,2024-05-01,195.8173907428119,266.3780891722726,124.2278216685581,90.36349585774202,171.18899325618713,7.727196334801716,7.029140377983348,136.0339284278053,72.74014358782958,4.513839463520789,1.0993088655626821,0
SYN044,11,2023-05-01,2024-05-01,230.9591716982131,310.8477512926854,184.07520339357544,111.23254786982386,444.76831830926534,30.17254865410926,7.595892890006489,134.5899143156177,60.42777398539389,,3.972218814960605,0
SYN045,11,2023-05-01,2024-05-01,126.7880561951775,175.52032594626715,97.68629037419568,135.16322741978206,296.52101652734785,-6.4664226125326545,3.8474402426049745,138.4360098368187,138.3645820739305,-2.180763673436369,-1.6807077445742091,0
SYN046,11,2023-05-01,2024-05-01,130.26819232035703,291.86782270448725,93.98043830780541,60.88028028844796,445.5597430475588,23.217451349441987,14.495558781188464,224.05148755478433,64.77973649053692,5.210850331907963,1.601694125760251,0
SYN047,11,2023-05-01,2024-05-01,117.46004912747306,87.55751592624318,22.9818591204664,59.10364494521361,175.9919186170942,16.200543413875593,1.9450920491881576,74.54237979350896,257.17521213320424,9.205276890652652,8.328934057715868,0
SYN048,11,2023-05-01,2024-05-01,388.4934598108949,586.3877985374932,298.1536779880652,216.04625134415576,817.623719124258,-40.11977109450591,22.66451563494586,150.93891125552702,72.46137388008471,-4.906874660813103,-1.770157886482525,1
SYN049,11,2023-05-01,2024-05-01,547.5288565606897,686.8231107319901,267.2234932956832,191.82532966119757,828.6488524549409,-35.74605833236094,28.512895836786015,125.44053203812476,71.78460519896824,-4.313776363348635,-1.2536803885855408,0
SYN050,11,2023-05-01,2024-05-01,120.13131529290094,158.13290409749635,100.5942064298754,122.12933144207449,154.37339383352094,10.598666579343389,9.354254713137271,131.63337445522924,121.40791778819917,6.865604438788969,1.1330316422171447,0
SYN051,11,2023-05-01,2024-05-01,110.38818623558076,109.68661866215851,34.56539800581012,55.99573004138922,160.63140117614043,5.407176145953279,2.604587466842942,99.36445411656187,161.9993787775187,3.366201195010456,2.0760201816172428,0
SYN052,11,2023-05-01,2024-05-01,80.71876479609986,132.46303083405755,78.67644441419979,149.3179845437396,181.9690775953178,12.061827829895408,5.44842646407465,164.1043828763567,189.78740797898868,6.628504133388962,2.213818596878863,0
SYN053,11,2023-05-01,2024-05-01,126.96257130686256,195.353935104786,104.13854169936836,59.647962559064084,207.72879076926444,-0.11929183380364948,6.219204098914033,153.86734302397258,57.277508966140886,-0.057426721333083464,-0.019181205811283738,1
SYN054,11,2023-05-01,2024-05-01,78.13907214394285,74.59286494699818,47.16191836884692,106.28454873873793,126.53427554154801,7.5240008153424025,4.543338555218514,95.46167224712872,225.3609531052172,5.9462155871528015,1.6560511007264198,0
SYN055,11,2023-05-01,2024-05-01,84.01590418591762,54.69024660196607,26.896741626923816,59.40548706585095,114.20838402784565,3.9271250254534436,2.459292620603137,65.09511161237137,220.86499506090976,3.4385610643925704,1.5968514655609887,0
SYN056,11,2023-05-01,2024-05-01,382.2411406067025,310.4068439779718,174.19470086643278,404.1379351595209,710.5035211085171,48.33014417073241,19.290281118655066,81.2070734943095,232.00357596951335,6.802238516049636,2.505414196581808,0
SYN057,11,2023-05-01,2024-05-01,95.8397491136669,73.72601065172975,44.68881020170747,68.10458366517902,119.1348941385783,0.07141048162639191,2.5344953576423093,76.92633936707198,152.3973973748285,0.0599408612755612,0.028175424117888637,0
SYN058,11,2023-05-01,2024-05-01,325.33528837351747,3772.052193357797,1116.2455753069362,863.7926781842875,2512.150238723768,100.64821021789902,151.16129269166285,1159.4353051019489,77.38374935522309,4.0064566468377585,0.6658332197727374,0
SYN059,11,2023-05-01,2024-05-01,105.12126540978244,80.4832072866974,46.22703389635011,104.45451063412182,129.15337422036959,9.737394265729968,3.1936808900871,76.56225119908777,225.95979415060222,7.539403693097027,3.048956549151159,0
SYN060,11,2023-05-01,2024-05-01,134.66611866959232,118.95441459899028,52.01082459718088,75.43161183650803,254.18962195584766,6.681740993411774,2.662447640646501,88.33284553990063,145.03060165017382,2.628644293972152,2.509623434994312,0
SYN061,11,2023-05-01,2024-05-01,255.9076291742607,1736.2836074115244,787.3832193440901,1225.41920429035,2092.7050866271356,99.35693822735013,35.27539183984563,678.4805959142387,155.63186694671433,4.747775444436185,2.8166076419063506,0
SYN062,11,2023-05-01,2024-05-01,128.67122952980063,78.09690813558925,27.633418819084206,48.75817095047035,207.43262332475817,-1.2923352717028989,3.195334956839857,60.69492645790081,176.4463936572226,-0.6230144762136129,-0.4044443819376611,0
SYN063,11,2023-05-01,2024-05-01,185.6632376682251,120.84082571344423,37.23554504766205,32.704333365805134,200.09692802641507,7.779894573412271,8.10811263674121,65.08602738544468,87.83095110852574,3.8880629753522435,0.9595197947988973,0
SYN064,11,2023-05-01,2024-05-01,58.24347577182653,35.75654277306619,13.556401552477475,19.187865994544115,33.49973464562434,0.8159120676860327,1.2559049425544004,61.39149887473285,141.5409975889765,2.435577703277734,0.6496606869199346,0
SYN065,11,2023-05-01,2024-05-01,81.97459061213438,1085.6604365431665,394.4691993366827,246.36528423724434,433.1365039305794,7.679426082681174,23.145402754796194,1324.3865305531156,62.45488485578047,1.7729805760984734,0.3317905574613448,1
SYN066,11,2023-05-01,2024-05-01,122.71193075715728,75.13876357031415,24.475700869078523,38.430043889367205,92.40762220953286,8.966586508859615,2.6018877412308643,61.2318322323615,157.01304773632842,9.703297514276493,3.4461850012859623,0
SYN067,11,2023-05-01,2024-05-01,193.93096795013486,151.1574340796131,78.96156505923906,83.31060573647812,131.7563974775428,5.403388802311798,4.4363695029628065,77.94393833917229,105.50779442375071,4.1010447354048045,1.2179753734902317,1
SYN068,11,2023-05-01,2024-05-01,155.10792017021052,101.11357168843843,45.62953236855331,137.48216502161998,280.5997495788334,-2.413665683957089,2.4579159730120717,65.18917382005999,301.3008415496476,-0.8601809829053249,-0.9819968259530224,0
SYN069,11,2023-05-01,2024-05-01,110.26026028500685,75.40771813522713,42.26211019055374,86.3369099400483,173.29465650549218,16.409892231667474,4.8195594836625,68.39065855668132,204.2891600792475,9.469358468734667,3.4048531379878724,0
SYN070,11,2023-05-01,2024-05-01,344.86151039336914,139.92543821542623,45.90195294686237,126.17367225233556,207.46532229156986,17.52670135811491,5.239196933091984,40.57438536872935,274.87647943519613,8.448014908960566,3.3453030267696553,0
SYN071,11,2023-05-01,2024-05-01,254.43717238563468,164.49578438549221,103.94484937006995,178.39637986487978,340.99995545979596,38.614984602014886,6.87457688314692,64.65084596058006,171.62599296261766,11.324043884389189,5.617070731535468,0
SYN072,11,2023-05-01,2024-05-01,283.3059262428819,291.7824733159827,143.73030001071257,143.1015929269748,286.4556571576882,-12.13275905378616,6.141176449393847,102.99201191641637,99.56257860472643,-4.23547545688976,-1.9756408489099349,1
SYN073,11,2023-05-01,2024-05-01,95.44309583667282,84.87698549818974,51.712516478473546,76.38792174675386,105.90017174063584,4.861628527995812,4.420937704115795,,147.71650453048827,4.590765480440024,1.0996826586065085,0
SYN074,11,2023-05-01,2024-05-01,92.40141333000737,271.4235739779728,77.24711721895433,81.15569573022259,152.41818018661434,5.851877187634408,10.579639825881383,293.743963643279,105.05983737903063,3.8393564209135804,0.5531263146897245,0
SYN075,11,2023-05-01,2024-05-01,135.80724341139128,181.56494426305377,102.15453423147167,132.08678384636767,248.4571196900655,16.652332007871856,10.23290956165671,133.69312247436753,129.3009506039865,6.70229616629404,1.6273311033910711,0
SYN076,11,2023-05-01,2024-05-01,525.6362921851684,392.9135357512912,165.11602358495713,251.81911577158388,505.23352407054114,32.12801644061488,8.285416655135052,74.75007749519656,152.51040468644487,6.359042880165082,3.8776585146991858,0
SYN077,11,2023-05-01,2024-05-01,156.5864638447046,62.80294896083367,22.665033625087354,68.41315440048348,85.19352731618137,7.7674343675620925,3.3056719728601824,40.107521058217905,301.8444866755401,9.117399657293884,2.349729323215769,0
SYN078,11,2023-05-01,2024-05-01,133.08203845867618,167.06271158099923,76.7810393741124,74.37433715301566,178.6350954734224,-9.132390709879415,9.069917956762536,125.53362836629117,,-5.112316079702348,-1.0068879071910788,1
SYN079,11,2023-05-01,2024-05-01,69.38076169336483,107.83206455624432,62.72625731364262,50.73510355327247,93.49941182198921,-6.642358710676314,6.150315670901465,155.4206986553691,80.88335846276908,-7.104171653317462,-1.0800028919007874,1
SYN080,11,2023-05-01,2024-05-01,187.03419343953968,293.40858633031417,90.55017738153448,125.8887133427281,172.30852397809815,-8.67375915415793,16.249753920232173,156.87430246553333,139.0264679574223,-5.033853783844401,-0.5337778772980951,0
SYN081,11,2023-05-01,2024-05-01,121.84112976452417,113.87780470358648,43.11892243495095,80.90798050926837,88.42333029403187,10.051536313381801,5.600465643766578,93.46417332445293,187.63915223374576,11.367516106843839,1.7947679626549173,0
SYN082,11,2023-05-01,2024-05-01,119.30615864991768,96.67581377050047,31.17791849750136,26.89999927247746,228.52406310590172,11.278914065078544,5.4331608593084795,81.03170436840409,86.27900953244605,4.935547666965694,2.0759396522844895,0
SYN083,11,2023-05-01,2024-05-01,335.3763520530501,560.7826129453855,237.48151524933596,169.8574885681069,792.4077783051217,10.536879532386108,24.0418047505032,167.20994474192398,71.52450934539918,1.3297294424498713,0.4382732345484824,0
SYN084,11,2023-05-01,2024-05-01,56.92001696321753,68.75502938474439,44.59628850995452,30.906532934292336,111.0163358312124,3.1181923518178762,2.2876142815864786,120.79235575276587,69.30292624551831,2.8087689333925865,1.3630760993743163,0
SYN085,11,2023-05-01,2024-05-01,93.19127102581929,58.12953182634293,22.400224303341147,65.0240043805885,55.015520717754214,-0.7989585902434974,1.2644384281124645,62.376584401598876,290.28282708262753,-1.4522421669739156,-0.6318683238978835,0
SYN086,11,2023-05-01,2024-05-01,189.82338274430285,138.72865645154147,38.71176899410807,100.3222124764345,230.36564872762432,20.801103755780236,4.175279974338252,73.08301772201197,259.15171298863544,9.02960309866975,4.981966211517838,0
SYN087,11,2023-05-01,2024-05-01,59.728148392833646,46.73013465750318,13.121605560007472,30.327011000269835,76.14301017755062,6.3899283900832335,2.8037103784134243,78.23804339313823,231.12271483530682,8.392009161685582,2.2790971704071636,0
SYN088,11,2023-05-01,2024-05-01,351.0050529091603,222.55903889128925,73.8829466496752,140.7006155930631,249.07615829794352,7.983654848935859,12.041117217695783,63.40622080699426,190.43720096900282,3.2053067236511072,0.6630327323118304,1
SYN089,11,2023-05-01,2024-05-01,293.23744774946204,1267.1042943375005,617.725009231851,1061.69056885684,1043.3312415648493,75.319901168783,35.81562930416551,432.10862189064494,171.8710677064971,7.219174330082727,2.102989745876753,0
SYN090,11,2023-05-01,2024-05-01,411.3658303453905,409.51787082160024,141.31468058076126,171.0985883838317,780.4521971740946,78.38937001664611,24.309345232193103,99.55077466637452,,10.044096268866019,3.2246598691944324,0
SYN091,11,2023-05-01,2024-05-01,594.0709406762116,335.14956668853534,216.391076218276,680.7213729175664,657.3710549373595,63.8607735976795,9.101886429551362,56.41574831232201,314.57922610030164,9.714570350799026,7.016212967714127,0
SYN092,11,2023-05-01,2024-05-01,183.04559396653562,107.99186519333983,67.3239449583552,49.04750086164981,240.9071699189073,23.973362966872273,3.1243579574121694,58.99724918431137,72.85298104855454,9.951286620046236,7.673052605895656,0
SYN093,11,2023-05-01,2024-05-01,138.61633655841823,116.56782873404401,38.23501040575138,67.58076173224254,103.59146088614526,7.395793284516213,5.775454574102196,84.09386052770041,176.75099605066907,7.13938506248574,1.2805560479481222,0
SYN094,11,2023-05-01,2024-05-01,176.50385907556392,132.35044860258932,76.98575990173147,194.16779791314173,247.19409259982498,31.83124699917958,9.005868645049144,74.98445036599915,252.21261459390328,12.877025767242026,,0
SYN095,11,2023-05-01,2024-05-01,126.06607592532887,173.93356153609668,100.01470660823908,71.59274942488518,165.7892283350057,1.5436312457864663,11.319636520060545,137.97015593562264,71.58222210791095,0.9310805420164532,0.13636756295582977,1
SYN096,11,2023-05-01,2024-05-01,352.78766504405587,178.12468380309645,83.11483213734677,251.92559863711108,210.4757200980847,14.099725856599255,4.849737786229888,50.49062125821558,303.1054652445252,6.6989797445655865,2.907317153647634,0
SYN097,11,2023-05-01,2024-05-01,114.70858106223199,538.9815020713601,294.8474746124038,231.2040024480688,387.8735747763617,32.2130961369404,33.97728728006663,469.87025476232725,78.41478132108864,8.305050467929833,0.9480773397656962,0
SYN098,11,2023-05-01,2024-05-01,136.27074171621433,114.93765274395399,64.97261131832447,69.49766846459839,92.83889798682573,4.086855690920979,2.3870938526790364,84.34507018631571,106.96456099648515,4.402094143233931,1.7120632631742985,0
SYN099,11,2023-05-01,2024-05-01,70.95620339822301,57.08978201959232,34.36881412003948,44.52889331615629,85.70178608439637,4.150896379475288,3.115911352032127,80.45777435299202,129.5619137763405,4.8434187537090745,1.3321612557328266,0
SYN100,11,2023-05-01,2024-05-01,778.6464371666189,415.4896461689461,224.11318025384688,431.6320751137578,802.4133436448641,34.71748863097146,18.47123758711708,53.3605018062951,192.59557810248373,4.3266340105053,1.8795431798887945,0
SYN101,11,2023-05-01,2024-05-01,607.6718747775016,2181.4109885112634,1417.6436389287965,2121.007498421364,2589.2941422032127,-26.489897365085696,81.7511035154966,358.97843541137803,149.61499774541682,-1.023054775173037,-0.3240310677893702,0
SYN102,11,2023-05-01,2024-05-01,334.3065374633377,407.2939253047109,181.93499802121588,237.8007755623217,621.8325463870401,12.126058281721816,26.626653545538538,121.83247399084367,130.70644908825687,1.9500520441035798,0.4554105254339636,1
SYN103,11,2023-05-01,2024-05-01,162.67573600930666,157.3597409032139,93.44813730976935,212.81898860579014,141.7529733010868,-3.8436180239933786,3.641398758039521,96.73215241774678,227.74021476781368,-2.7114902315519265,-1.0555334033405146,0
SYN104,11,2023-05-01,2024-05-01,86.48937586741863,86.1318184133255,24.562705035300276,33.92799388942718,112.39766659789358,1.6534688591150901,5.934746503704096,99.58658800516582,138.12808418562852,1.4710882433444374,0.27860816937725963,0
SYN105,11,2023-05-01,2024-05-01,67.89875914628179,2004.1779325099792,1165.432114222824,1544.3629843650153,1757.0117169944997,120.57254553517845,84.90527309353392,2951.715108949425,132.51419499409312,6.862364341054414,1.4200831249002934,1
SYN106,11,2023-05-01,2024-05-01,294.7025732597496,533.7967279091833,137.22485621533366,238.93951609134052,331.56206914639523,20.308884017945644,11.029997425481978,181.13066404706862,174.12262084384764,,1.8412410478924663,0
SYN107,11,2023-05-01,2024-05-01,87.97527136037232,160.15888371447443,93.33012371258951,105.51994787036836,185.71016649450146,-3.949965196691112,7.118521708610478,182.04988883571275,113.06097503451025,-2.1269515133454275,-0.5548856010248984,0
SYN108,11,2023-05-01,2024-05-01,119.25213269189229,205.51918304546334,69.64709559162239,74.44818014577847,288.37481294154503,22.762086130636167,10.372682872308655,172.34004827104962,106.89344546728462,,2.1944261104716483,0
SYN109,11,2023-05-01,2024-05-01,134.6416345967476,125.66620819211596,40.476478062717206,23.207744171651722,116.23694564721401,0.25759436394494417,6.813812843571069,93.33384028535224,57.33637233874931,0.22161143559876245,0.03780473133892842,0
SYN110,11,2023-05-01,2024-05-01,261.97229999763425,3692.035325957614,998.686748604473,1385.4830030022044,3468.4757835822256,158.51695484335175,153.96095779916377,1409.3227894670372,138.73048830759254,4.5702194489487304,1.0295918985521713,0
SYN111,11,2023-05-01,2024-05-01,446.8084558745663,511.25033781231366,196.93930483111453,516.2625714180638,480.98570398883345,48.69517502948084,30.37257146459003,114.42270867761695,262.14298454073713,10.124037913320466,1.6032615179209402,0
SYN112,11,2023-05-01,2024-05-01,193.0015580088484,174.14203457741337,101.68215658623947,162.11540427726825,244.42741784532984,-3.249280227071963,8.22238522713691,90.22830508416394,159.43348343499548,-1.3293435964405846,-0.395174896008051,0
SYN113,11,2023-05-01,2024-05-01,110.20076932102602,596.5477634624767,152.72065875018106,225.1398262158983,438.29772978998886,-14.667298540873285,13.246109326263369,541.3281296836255,147.4193655647988,-3.346423571005295,-1.1072910678603634,0
SYN114,11,2023-05-01,2024-05-01,228.60922914451396,328.63541192015896,175.6435478986623,472.5005592492795,440.03692069426626,27.075141824800088,11.740768391950184,143.75421900067474,269.01105386569003,6.152925027764127,2.3060792037566813,0
SYN115,11,2023-05-01,2024-05-01,210.53712263919465,184.34272560571557,53.93033704689876,60.47434356983851,284.1266805736346,30.45268902857732,7.5847387773400285,87.55830007310901,112.13418435944314,10.717996974833614,4.0149951003661455,1
SYN116,11,2023-05-01,2024-05-01,161.80629291633392,120.57831819627717,44.92691491098535,108.55901371896198,147.06086131092502,10.688393103805309,3.822970646552456,74.52016607204843,241.63469477940396,7.268006598443115,2.795834468005678,0
SYN117,11,2023-05-01,2024-05-01,51.60803250391695,64.37474658611869,17.42978381316106,28.48922975332665,83.85820050936904,6.3832161715835,3.0416495644944117,124.73784305036773,163.45142348704698,7.611916464711566,,0
SYN118,11,2023-05-01,2024-05-01,116.52313798335713,110.35670793734475,68.28299258299809,85.83709682796024,186.7031570598317,-2.719644263565425,3.325900166076821,94.70797804390307,125.70787187398838,-1.4566675284949124,-0.8177167466735703,0
SYN119,11,2023-05-01,2024-05-01,199.11493919865626,657.9986279358856,202.92057515730406,407.06828051340386,428.7107035544122,22.685010515237433,14.395126488511819,330.4617074861483,200.60473424040146,5.291449531620626,1.5758812910286994,0
SYN120,11,2023-05-01,2024-05-01,263.53354935611054,1161.8819272866303,464.3502219675672,628.9819752080377,996.6024544857447,94.57518045567502,75.96023549566206,440.88577341497785,135.4542208557336,9.489759936872382,1.245061706806794,0
SYN121,11,2023-05-01,2024-05-01,121.20795965931352,201.80826408218135,56.86331918483863,103.92830522119486,192.93329181133507,0.5394955931911468,5.176432347085118,166.4975341961171,182.76862256909035,0.2796280455934515,0.10422150952961651,0
