date,Open,High,Low,Close,Volume,Volatility,target_return,target_price
2015-02-03,98.62253581878277,100.77764500225126,98.54813182430166,99.98578912000362,1459242.3781388162,0.1289297631127476,-0.03639352688110542,96.34695361593623
2015-02-04,100.0160302015107,100.29312942995858,99.24200824293631,99.3600048601353,936027.8434927579,0.13144603607510968,-0.028106829637749575,96.56731013072552
2015-02-05,99.37586117901799,99.55192184393445,98.87981754330268,98.90428211335691,1309234.2280859016,0.1260270432144153,-0.019972854474707757,96.9288812797814
2015-02-06,98.94049429388758,99.1052166879679,97.74772214363247,98.19805168406731,1159564.629686923,0.12936961409007355,-0.014908108559854472,96.73410446919503
2015-02-09,97.9771845455412,98.15315326000086,96.16647534387246,96.31286824697575,1676701.2569256905,0.14617755551180442,0.0026920501232590155,96.57214731581145
2015-02-10,96.2394989255401,96.48118633744508,95.91678890102382,96.34695361593623,1088334.9498899577,0.1459662589709877,0.0031016453178147607,96.64578769350481
2015-02-11,96.40607133676629,96.61812476481049,96.09570304509747,96.56731013072552,1067415.4018046109,0.14588248856516822,0.011852945933142012,97.71191723661396
2015-02-12,96.40005159976917,97.27913820495884,96.35165124348468,96.9288812797814,1211631.8595851723,0.1466429503146017,0.016182478939991807,98.49743085976843
2015-02-13,96.81827339755361,96.8562482688951,96.37747306728595,96.73410446919503,1982764.5072149795,0.14642352174456202,0.017874051965708126,98.46313487933367
2015-02-16,96.78926034104063,96.86132569124146,96.46745126085888,96.57214731581145,1049396.271589802,0.1356868546697135,0.01216191699182434,97.74664975518857
2015-02-17,96.57437170739225,96.88191033969795,96.36770318638503,96.64578769350481,1257361.1149834427,0.13422927738816623,0.007164609064241434,97.33821698003445
2015-02-18,96.57900326494347,97.78010147911976,96.48230981550711,97.71191723661396,1241554.1920064082,0.13458538292805924,-0.000527207833112886,97.66040274845834
2015-02-19,98.0927021724531,98.69945469720525,97.5751074744413,98.49743085976843,1622758.60039475,0.12337195720283807,0.0026271894365912374,98.7562022696546
2015-02-20,98.62114885094886,98.6480968081664,98.41224591177243,98.46313487933367,1432462.3707854967,0.12329790548151041,0.005811338442293534,99.03533748020666
2015-02-23,98.33400740454687,98.61065277226686,97.17175183715004,97.74664975518857,1393990.9141717248,0.11667992665144203,0.02471752317272191,100.16270483556838
2015-02-24,97.82912277640753,98.10667482267725,97.14817958166319,97.33821698003445,1478420.7703689095,0.1170755397638171,0.01887733600128083,99.17570320773214
2015-02-25,97.25055640771463,97.87075516711408,97.22587084978127,97.66040274845834,747390.7209009376,0.11749238376738101,0.021498025477459493,99.75990857488365
2015-02-26,97.59152558638029,98.90557091571503,97.35537704062035,98.7562022696546,1460679.2078201056,0.12247729654863197,0.011865898274420195,99.92803331975438
2015-02-27,98.67572869858934,99.35971664196009,98.63864057128102,99.03533748020666,1151501.8474160086,0.12261793738833691,0.015706721308629934,100.59085792571439
2015-03-02,98.76127461551935,100.48868154253391,98.59486939539379,100.16270483556838,1076063.7414348512,0.12873538673917126,0.012161103432705378,101.38079384917327
2015-03-03,100.27553448508432,100.31684877614103,98.50961414467012,99.17570320773214,1056921.448315347,0.12253461721066486,0.020866556976101736,101.24515866936123
2015-03-04,99.20357073581877,100.30833486172648,99.1207424719652,99.75990857488365,1354527.3414491152,0.12239054533234256,0.024633629022145387,102.21735715400047
2015-03-05,99.9725815882925,99.97818104590135,99.81158061650564,99.92803331975438,827739.8310463313,0.1211358330450661,0.022165095248044997,102.14294769623655
2015-03-06,99.73519379801003,101.09215510598642,99.39012514673676,100.59085792571439,941310.6266779484,0.11940294512989595,0.001844292277778825,100.77637686820194
2015-03-09,100.4948432536836,101.73874070943928,100.15015498766188,101.38079384917327,842609.2672372551,0.0939037242672466,-0.008626274465422856,100.50625529590785
2015-03-10,101.34356172850102,101.60965978509174,100.883214921374,101.24515866936123,808515.601785954,0.09462584433878585,-0.0014024609980350933,101.10316628308757
2015-03-11,100.9928850379329,102.64673296843698,100.63349305387084,102.21735715400047,747088.091114298,0.09791390305227642,-0.01685785178268373,100.49419209748068
2015-03-12,101.99404348124223,102.65817032209569,101.54436676113679,102.14294769623655,704850.216108095,0.09866535163835935,0.0038408053315122093,102.53525887432463
2015-03-13,102.1707135673522,102.52508356015363,100.6043170816673,100.77637686820194,1199074.8207304196,0.11298810558747038,0.033767274181965234,104.17932041697557
2015-03-16,101.03363921171153,101.24323256708614,100.14007356585442,100.50625529590785,969685.5805923822,0.11348604245252195,0.02589467720203764,103.10883233358096
2015-03-17,100.62490374467227,101.18712822616578,100.19235637955582,101.10316628308757,935075.1064179195,0.11420888395381149,0.012002643188236961,102.31667151318446
2015-03-18,101.46025756887005,101.63120705055627,100.48037858255125,100.49419209748068,793954.0187574411,0.11291660036654988,0.017336244813942026,102.23638401406193
2015-03-19,100.58768726643711,102.84717369726157,100.57695429698329,102.53525887432463,1139156.6131059108,0.12961172180224168,0.004908589852806289,103.03856240559
2015-03-20,102.0414196361964,104.63479804343692,101.64629099009026,104.17932041697557,1603845.3767819032,0.13835432134247172,-0.01090551972788556,103.04319078293054
2015-03-23,103.88866411682076,103.96527899523944,103.04281869765751,103.10883233358096,1071081.6274753115,0.14163924900188044,0.0014611735770329037,103.2594922349455
2015-03-24,102.91042067219563,103.08798014760355,102.07401525241988,102.31667151318446,1193683.738220342,0.14441909759940422,0.013149967973492549,103.66213246673719
2015-03-25,102.35379461392104,102.54951140254965,102.22416539053641,102.23638401406193,875744.6058515247,0.1448589179154562,0.0010627177210698058,102.34503243109177
2015-03-26,102.26458844189978,103.3365091555641,102.0707527533648,103.03856240559,1183898.8915878236,0.1425901855472428,-0.011389973557537791,101.86495590438362
2015-03-27,103.15034202815652,103.45344144137229,102.72817642970176,103.04319078293054,1064945.799267884,0.14276024671233195,-0.022289045667509777,100.74645639784387
2015-03-30,103.18141735032995,103.35220046851506,103.13997457032778,103.2594922349455,1294290.8494092312,0.13842510831825872,-0.02115134746051006,101.07541483608833
2015-03-31,103.30414867790661,103.81218348426741,102.86501313828059,103.66213246673719,1471982.397370851,0.13183654653816435,-0.026431514789361454,100.92218527934588
2015-04-01,103.64057523987968,103.88896154195254,102.13697460468934,102.34503243109177,1212034.003593139,0.14121270251810983,-0.01976297278795447,100.32239034017378
2015-04-02,102.22467051302804,102.46502867597782,101.52092613277772,101.86495590438362,781115.6923896834,0.14279727040624873,-0.011835709506881398,100.65931187736805
2015-04-03,101.81628005726554,101.94654263461787,100.72437750240135,100.74645639784387,1208052.8003649812,0.1471987307658827,0.0017358977605144155,100.92134194588465
2015-04-06,100.72645501708759,101.0814303269526,100.71483294463754,101.07541483608833,1161136.0802316603,0.14488392669526406,-0.013899472197258622,99.67051991774774
2015-04-07,101.34305890685737,101.47228529449949,100.68754514949416,100.92218527934588,418644.71876040235,0.1449053030169251,-0.02515144877087483,98.38384610644768
2015-04-08,101.04506169285084,101.30637051198767,100.09337730024373,100.32239034017378,810365.6516055668,0.14153871013282476,-0.01876234393736209,98.44010714799315
2015-04-09,100.45258073431938,101.06428415346561,100.29236703012955,100.65931187736805,963022.33905593,0.14234460796237247,-0.024910326321327614,98.15185557122253
2015-04-10,100.2647316772026,101.34497846132965,100.0782368122077,100.92134194588465,1104721.123509529,0.13454476348274125,-0.019626652804807576,98.9405938069175
2015-04-13,101.05165751942612,101.12695077593253,99.3470695043284,99.67051991774774,568524.2279012868,0.14145349241754132,-0.012990115351546705,98.37578836686757
2015-04-14,99.27541032476127,99.29977645862616,97.75796957124251,98.38384610644768,1300500.7105964227,0.14603450515828437,0.0013006114525708767,98.51180526344169
2015-04-15,98.40615562319076,98.77824159252377,98.31315388366171,98.44010714799315,704636.973158886,0.14509203090312772,-0.01490336441489748,96.97301835812505
2015-04-16,98.59813502811718,98.71121969925626,98.1256512572574,98.15185557122253,1071585.3795084811,0.12134392356907303,0.00817293819819409,98.9540446208442
2015-04-17,98.1422477120264,99.25659721895508,97.77139303783778,98.9405938069175,745315.3495562027,0.10803452501869219,0.009363680828598842,99.86704194831752
2015-04-20,99.2738204242986,99.45308338324118,98.14169804924815,98.37578836686757,1008584.6942876457,0.10487558923098252,0.01390017287048595,99.74322883143736
2015-04-21,98.11308314709504,98.83545751735574,97.97810165010681,98.51180526344169,872351.8870284358,0.10366395115891909,0.006967394411733885,99.198175864924
2015-04-22,98.23669290814655,98.24443552692033,96.95339265103031,96.97301835812505,1199810.2275887232,0.11441705388851862,0.030950743251949575,99.97440535169397
2015-04-23,97.13293528494961,99.04885545050337,96.76833209764686,98.9540446208442,1217211.434347852,0.13629911016710022,0.0018757019930408791,99.13965291955897
2015-04-24,98.98043479953225,100.34317029513845,98.79777619557827,99.86704194831752,1628469.646848046,0.14189474696443613,-0.010254715264179981,98.8429338688616
2015-04-27,100.12873794721676,100.63495875416712,99.52589576303428,99.74322883143736,700210.2426297549,0.14125681997675732,-0.0014145818692776757,99.6021338683492
2015-04-28,99.53253641428891,99.72949524805374,99.08032639373278,99.198175864924,951789.3342767389,0.14024678612045446,9.279371384929291e-05,99.20738083206959
2015-04-29,99.29366258981233,100.73537282175165,99.2133369236518,99.97440535169397,881437.6517296024,0.13870015501765032,-0.01594852895332355,98.37996065335118
2015-04-30,100.09789666519397,100.48546970807631,98.47489593465302,99.13965291955897,1227040.836417442,0.14054017103649868,-0.012534274102954712,97.89700933539342
2015-05-01,99.34276742930992,99.46926764064945,98.20939757020881,98.8429338688616,1063172.7363551047,0.13604475525768703,-0.011382258576464133,97.71787803710988
2015-05-04,98.90925554841267,100.01226078927455,98.71763286754964,99.6021338683492,1442767.9455949145,0.13872234673352635,-0.0313398245522154,96.48062046788887
2015-05-05,99.88276031016927,100.28911955914,99.13018832558657,99.20738083206959,1338243.388718906,0.13918505060867514,-0.03228481765948621,96.00448863143102
2015-05-06,99.53710500693111,99.80447996146549,97.82698250584079,98.37996065335118,1095615.4157773575,0.1406081460716819,-0.030880964614410256,95.34189256964797
2015-05-07,98.41876854531252,98.67522522555926,97.80555757795696,97.89700933539342,1355319.4751500145,0.14031832451632587,-0.025873064775774668,95.36411367150417
2015-05-08,98.02595607470553,98.25513204409353,97.62425654368941,97.71787803710988,706358.6831272512,0.1395406817072897,-0.01688878493622037,96.06754181051733
2015-05-11,97.55425210531128,97.75364402411564,96.47771072028594,96.48062046788887,1974097.086189836,0.13981871512070762,-0.007170720471420866,95.7887849076044
2015-05-12,96.53349266986807,96.61248383095052,95.37385191599193,96.00448863143102,785882.5979059868,0.13399921588565336,0.0014041479365445309,96.13929313604184
2015-05-13,95.88310707960025,96.01942943061424,95.30572407937147,95.34189256964797,803685.7336844264,0.13531576619512298,0.0157591259660943,96.84439746449888
2015-05-14,95.10925153435375,95.5532859455919,94.9254511368673,95.36411367150417,960491.4133349102,0.13535810531582484,0.03256699053898071,98.46983585920232
2015-05-15,95.348269440883,96.36155190197023,95.21851481741041,96.06754181051733,1293173.2376786333,0.13476681928945056,0.02103823968572538,98.08863378114543
2015-05-18,96.516909701982,97.21578471988457,95.34520859592786,95.7887849076044,1354878.5905986615,0.1339530232897118,0.018559511798247108,97.56657799123684
2015-05-19,95.76509861525473,96.2335882571948,95.62718500506543,96.13929313604184,697717.8530239548,0.13479830653762231,0.019003716682837624,97.96629702488745
2015-05-20,95.84315782333027,97.02682364717135,95.73198004180178,96.84439746449888,855927.8626709066,0.12656772771332275,0.01353696900531376,98.15537707131409
2015-05-21,96.93809189262345,98.73754346114433,96.64956538217128,98.46983585920232,2003523.4193043192,0.119198355988066,0.005112673165296622,98.97327994659082
2015-05-22,98.57271172826364,98.84331209447456,97.80120571476692,98.08863378114543,987452.2048306884,0.11440397671069487,0.016522972231877597,99.70934955337411
2015-05-25,98.01971418868322,98.28375924648965,97.39788368849824,97.56657799123684,697062.4795145569,0.11549003951140238,0.048159602798760304,102.26534563372908
2015-05-26,97.86985326795697,97.9885450720099,97.50872789054728,97.96629702488745,1112740.9336599137,0.1156597286179873,0.04262186151730418,102.14180297004529
2015-05-27,97.86051132832213,98.53700685426644,97.72461482411455,98.15537707131409,1306085.7643662624,0.11179301099750304,0.036965858370678895,101.78377483845287
2015-05-28,97.85307621209779,98.98680811058689,97.70910355171502,98.97327994659082,1314254.4733418133,0.11271680340213157,0.026319233669636954,101.57818082855555
2015-05-29,99.19044371122759,100.04918224657652,99.13807620357088,99.70934955337411,816868.5919535062,0.11517088867678475,0.01675369010729888,101.37984909659168
2015-06-01,99.85991354178546,102.40812762150102,99.65186699348298,102.26534563372908,1375927.603477984,0.14409692377843739,-0.008556337136471637,101.3903288591091
2015-06-02,102.30717079284527,102.77557381418036,101.89005139299475,102.14180297004529,774493.6377798849,0.1430754337703403,-0.011955511310417277,100.9206454893705
2015-06-03,102.10442983539355,102.80767901178359,101.25074558399923,101.78377483845287,1047800.8493623445,0.13965477070805188,-0.007731253282843187,100.99685869509291
2015-06-04,102.16329734873015,102.34315245501313,101.23458270150587,101.57818082855555,507176.84284041345,0.13819972808858125,-0.016931925646038626,99.85826662350658
2015-06-05,101.6719515109371,102.22369620238435,101.04926463632162,101.37984909659168,1240528.475146222,0.13824413226864923,-0.009324067438345907,100.43457654672574
2015-06-08,101.64521470161483,101.78464431379139,101.24706046446292,101.3903288591091,917174.7857192915,0.12744296740628586,-0.002836373341827514,101.102748033214
2015-06-09,101.47542491330226,101.9431176188376,100.54683384338946,100.9206454893705,902126.8802737665,0.12721268572087688,0.007951559909401551,101.7231220480747
2015-06-10,101.10545096975238,101.20222901447731,100.87612652606546,100.99685869509291,1504050.2952911127,0.12249917631420523,-0.006468120620172435,100.34359883079453
2015-06-11,100.62999225921273,100.68040783724193,99.28293705340454,99.85826662350658,1202445.3610784952,0.1322586523887825,0.019570356477602857,101.8125284985641
2015-06-12,100.08657001834922,100.49463496836097,99.824012291539,100.43457654672574,2473902.6373413317,0.13156862906485978,0.012151088176942215,101.65496594235886
2015-06-15,100.19331543301638,101.23923230354052,100.0298562996038,101.102748033214,2949483.029278583,0.1309692564638907,-0.0016296005521033718,100.9379909391999
2015-06-16,101.49698997094009,101.77547174689316,101.4541753195255,101.7231220480747,1174403.314141768,0.13149505220484772,-0.00987322241588795,100.71878703925555
2015-06-17,101.50281835327742,101.65210947830671,100.29394927331411,100.34359883079453,1154767.9294060965,0.1425203569783735,0.018769028224919104,102.22695066943967
2015-06-18,100.51980677662733,101.96297939125762,100.50450022927171,101.8125284985641,1112779.027828569,0.1397077626543745,0.014629358335193077,103.30198046098167
2015-06-19,101.84403619742582,102.28999431190576,101.47254859564447,101.65496594235886,1060720.8252967638,0.13871715576357624,0.0006006513518235224,101.71602513507172
2015-06-22,101.41999026191942,101.64950205864146,100.3522664096916,100.9379909391999,1071786.396657159,0.14002944832323602,0.022795817010133446,103.23895491002042
2015-06-23,100.7602059435527,100.79893672722227,100.56163163531608,100.71878703925555,1865934.5050951315,0.14039556341068354,0.03269838794276447,104.0121290109898
2015-06-24,100.46061212517641,102.4844403507608,100.30767027496779,102.22695066943967,1259216.8636801927,0.14842529554843178,0.030043574777476323,105.29821370615038
2015-06-25,102.25962324062156,103.4418962553911,101.97493706338905,103.30198046098167,1149530.39118811,0.14984168965636183,0.015076268238503054,104.85938882798003
2015-06-26,103.40574100455831,103.57750721832431,101.47762592523733,101.71602513507172,1728100.370574755,0.1606903624345359,0.017912372432741686,103.53800045966923
2015-06-29,101.77743310913928,103.52930131563629,101.76592341586286,103.23895491002042,990005.4215139152,0.14247553703827062,-0.0014563088589407691,103.08860710539717
2015-06-30,103.39936552688903,104.63464737788142,103.37426222882897,104.0121290109898,1284233.4755003613,0.14441438263776213,-0.006510151423827937,103.33499430121353
2015-07-01,104.17429163415076,105.64859135561323,103.76369403354292,105.29821370615038,1173297.8725414725,0.14884440651321817,-0.029509992206511626,102.19086424032228
2015-07-02,105.09610250516134,105.81538050706797,104.71856482059697,104.85938882798003,1228138.0914534873,0.14975640957048866,-0.041296614397454356,100.5290510815982
2015-07-03,105.10054028849402,105.2385635938135,103.01944953403147,103.53800045966923,1812211.3917105808,0.15769812659479238,-0.021426077049548686,101.31958728426416
2015-07-06,103.72269495015942,103.88807746069706,102.82837349953721,103.08860710539717,1349863.2842170438,0.15885547902938005,-0.015817124104177127,101.45804181308435
2015-07-07,103.34896235637507,103.39727048677376,102.99200307507837,103.33499430121353,879914.9848335636,0.1575749532991634,-0.02326659699493694,100.93074063333309
2015-07-08,103.3494818595096,103.36346777434922,101.95086383502145,102.19086424032228,1005369.0044525871,0.16352745587616643,-0.004592538146370395,101.72154879808805
2015-07-09,102.1761918278723,102.65097894034885,100.4362994742937,100.5290510815982,1051871.9935165069,0.16920680067878155,-0.0012183527896398871,100.40657123177309
2015-07-10,100.70115980873678,101.61875686436882,100.52738679172772,101.31958728426416,954328.6153002776,0.17024943170575685,0.009612274074136895,102.29349892631893
2015-07-13,101.00231740299127,101.77782146212135,100.80995653939519,101.45804181308435,776051.7002388479,0.1687402438480149,-0.0042722087563392686,101.02459187844946
2015-07-14,101.37239205750151,101.88609558948946,100.32238121407067,100.93074063333309,1124396.8136797177,0.16827312746278303,-0.001054973245289359,100.82426140233768
2015-07-15,100.87095290192461,101.72405555898402,100.42211767877593,101.72154879808805,2669504.6675544083,0.16302990036769774,-0.0017724034504572606,101.54125717401246
2015-07-16,102.00181208344468,102.24505630939427,100.15138268390656,100.40657123177309,1462902.5186199336,0.16119686794539675,-0.0024052724349654664,100.1650660736999
2015-07-17,100.21132629683981,102.5119214932248,99.80407958812428,102.29349892631893,2016143.8488514025,0.17524566458105073,-0.012120549416380189,101.05364551760805
2015-07-20,102.27378686875011,102.71499655668627,100.84851430859837,101.02459187844946,863830.7127779846,0.17923667088354855,-0.0069867274758729225,100.31876058663345
2015-07-21,101.03135494945691,101.39848928916524,100.65738188170567,100.82426140233768,1104405.1727084962,0.1792061548075116,-0.008154078588581748,100.00213245122731
2015-07-22,101.02486736471924,101.8412105072912,101.0030208390032,101.54125717401246,1327638.920249795,0.17261008481413503,-0.022297601089948604,99.27713072737444
2015-07-23,101.67062804319157,101.80639923926097,99.88487537817872,100.1650660736999,1600234.966192962,0.17378315836129027,-0.01256913480202515,98.90607785576582
2015-07-24,99.87797583349715,101.14503834217048,99.57454135195684,101.05364551760805,1115472.712021716,0.16935899828922754,-0.01619701772224247,99.41687783026214
2015-07-27,101.55449789948823,101.77672795718604,100.19878966701846,100.31876058663345,1232045.5668340526,0.16100216585785715,-0.001988431158077675,100.11928363734324
2015-07-28,100.43381749813605,100.52557027562256,99.58419107768626,100.00213245122731,1089115.061914318,0.15761893730367776,-0.011603465872353946,98.84176112016688
2015-07-29,100.26797433994246,100.92301051514337,99.24413183927678,99.27713072737444,1478165.1625922846,0.1491994968978797,-0.0061368792747823475,98.66787896135376
2015-07-30,99.2733953012498,99.3595001799582,98.74262319025848,98.90607785576582,1204140.208718105,0.1491587734641026,-0.01232476918714931,97.68708327498729
2015-07-31,98.66663430883376,99.64846484609293,98.58420711283883,99.41687783026214,1494873.9727113924,0.14711259053852882,-0.004868154447564721,98.93290111428975
2015-08-03,99.36720212264206,100.71458885806418,99.286893848077,100.11928363734324,2089887.0633944192,0.1502315441752654,-0.020708479178448425,98.04596553677816
2015-08-04,99.94245042025005,100.0182314865127,98.8202446068414,98.84176112016688,851049.1284392125,0.15469737128008304,-0.01122354708106732,97.73240596065908
2015-08-05,98.6246606520623,98.67511556206199,98.49504107978429,98.66787896135376,1356224.3391687702,0.15108351752020283,-0.00863186509300462,97.81619114114645
2015-08-06,98.80572738295618,98.86680918043045,97.343586339608,97.68708327498729,1736688.736036671,0.14453210876618958,-0.009508119991803454,96.75826276555941
2015-08-07,97.56059853700914,99.08214684318946,97.4884722607993,98.93290111428975,1459233.5565355548,0.14963753013700296,-0.024111109291820143,96.54751912296628
2015-08-10,98.85404856519682,99.19134548544864,97.3658132772628,98.04596553677816,972504.829856449,0.151812118366559,-0.026199041121430566,95.47725525388974
2015-08-11,97.57920243427351,97.8229090162724,97.45150211064077,97.73240596065908,840794.1818859257,0.15136047688584697,-0.017673624527400067,96.00512011355096
2015-08-12,97.87537564821842,97.90579514356966,97.54761792904067,97.81619114114645,1044991.7274769422,0.14759212236547928,-0.014715157442024673,96.3768104881253
2015-08-13,97.74699643435467,97.90375707175836,96.63748011482296,96.75826276555941,1009292.4517089489,0.14568021835252448,-0.004974826337995175,96.27690721153465
2015-08-14,96.98065657514586,97.00369184619328,96.2760948374312,96.54751912296628,918238.7641701336,0.12370747796597854,-0.010372843646731855,95.54604680262389
2015-08-17,96.68193926211319,96.87679929722098,95.30833718038576,95.47725525388974,669637.5993779807,0.12243928763073908,0.0060658591219255875,96.05640683360797
2015-08-18,95.47331370064884,96.2234917801104,95.31758887211264,96.00512011355096,1054702.3837854196,0.12595018364097976,0.004348868239973047,96.42263373128758
2015-08-19,96.26265185200532,96.5338773462922,96.09844222703545,96.3768104881253,944438.4193989327,0.12319468920243984,-0.008869383501513672,95.52200759525341
2015-08-20,96.47809210438501,96.52520954434355,96.12577882477544,96.27690721153465,864340.2465337405,0.11621949419145021,-0.0274579054848606,93.63334499294564
2015-08-21,96.35653962983392,96.36056215078905,95.51433588125032,95.54604680262389,791030.3185324859,0.11043243499887836,-0.024361661421815728,93.21838636022541
2015-08-24,95.55861556326501,96.21300060622555,95.2055782065023,96.05640683360797,653378.998323683,0.1126738153794671,-0.03208226268444947,92.9746999570478
2015-08-25,96.25500331856774,96.7912784170335,96.02057587197193,96.42263373128758,766947.6933452717,0.11454383546318929,-0.04253139965945918,92.32164415984454
2015-08-26,96.52255999248638,96.71096832874079,95.3408344022686,95.52200759525341,1540847.607190739,0.11609388757041578,-0.0358417453424299,92.09833212442669
2015-08-27,95.51611743562485,95.57728436999825,93.37061881372854,93.63334499294564,1616340.2583999396,0.13228229714993825,-0.0083357662838911,92.8528393127055
2015-08-28,93.48268377022744,93.98118232264972,93.15348326566755,93.21838636022541,1089530.2412378713,0.12905960497410016,0.0065109285679954,93.82532461504063
2015-08-31,92.89443113904666,93.0701666046905,92.71123532570716,92.9746999570478,1054421.5481939823,0.12331166835919641,0.014104785022264421,94.28608811245151
2015-09-01,92.86808656391123,92.96194855630003,92.16282132802705,92.32164415984454,1546965.9681292353,0.11931745020843855,0.023036848454488723,94.44844388542411
2015-09-02,92.18997296444672,92.81222878742393,92.08596110178766,92.09833212442669,1152061.9457830573,0.11922158863774945,0.02135625474914904,94.06520756724768
2015-09-03,92.13209317721683,92.87343087770441,92.05224739531316,92.8528393127055,1060665.5133973851,0.12335588674868492,-0.013741666607462788,91.57688655131399
2015-09-04,92.49903837317392,93.96071376440148,92.09667103562089,93.82532461504063,1615851.7257056981,0.11983075241024718,-0.03208979738569029,90.81448895849735
2015-09-07,94.20778007886913,94.28660246966695,94.0369994659408,94.28608811245151,1050864.3398307264,0.12020750745868214,-0.028451940669490416,91.60346592751769
2015-09-08,94.33585644152026,94.82067492356168,93.9052092303321,94.44844388542411,1342727.1721912536,0.12078416076433274,-0.02863132874271257,91.7442594393029
2015-09-09,94.38868702316921,94.56723157198634,93.6985974438284,94.06520756724768,935754.3556587737,0.12067477651366824,-0.00011526971643949224,94.05436469744458
2015-09-10,94.02685093807091,94.25866953150981,91.43221510359267,91.57688655131399,1503803.4698621521,0.14605192624947547,0.02935269545901753,94.2649150133397
2015-09-11,91.5727732556816,91.68939567976757,90.69633348207573,90.81448895849735,911551.9850153656,0.14738030938195068,0.033266758463092794,93.8355926276289
2015-09-14,90.78891900502127,91.85214817728809,90.56339425181699,91.60346592751769,1213413.8122666902,0.14971381307597614,0.03459109143602346,94.77212979327311
2015-09-15,91.60072074874265,91.76907529159725,91.53039741793097,91.7442594393029,1211565.1018621672,0.1476991444072862,0.03730672836891036,95.1669376056118
2015-09-16,91.5957062069482,94.58396245167303,91.42917220699248,94.05436469744458,2316396.41575538,0.1760181236879749,0.005449010952713662,94.56686796083149
2015-09-17,94.12803597389545,94.43735280836819,93.53194383612406,94.2649150133397,1156510.5707810232,0.17643212121199922,-0.013907618157788404,92.9539145696578
2015-09-18,94.24927404405929,94.46634811195183,93.58937645718817,93.8355926276289,1447976.9314571132,0.17525199561468488,-0.011396135589349377,92.76622949093749
2015-09-21,93.79119761457133,94.87733328372354,93.73348518741142,94.77212979327311,1718815.513036763,0.17817324725085842,-0.006260359196004428,94.17882221899687
2015-09-22,94.65822476395772,95.26258558884393,93.93375807266005,95.1669376056118,1883496.9853327856,0.1782939861097995,-0.011452452348296949,94.07704278755018
2015-09-23,95.01343380765968,95.16592170241891,94.43839145114043,94.56686796083149,1157122.7673941052,0.1766373604168621,-0.00831369247602598,93.78066810218418
2015-09-24,94.93133646337728,95.10900501725739,92.7009601921182,92.9539145696578,1540209.3153915093,0.17291979678902245,0.013724153456590837,94.2296283576026
