date,return,latent_audit,price,return_pct,vol20_annual_pct,prob_LowVol_Bull,prob_Range,prob_HighVol_Crash,regime
2021-05-18,-0.0017811717682561067,0,97.82413264109483,-0.17811717682561068,12.964031399458387,1.260537367119451e-22,0.9927604678925112,0.007239532107488847,Range
2021-05-19,0.0025897842742140112,0,98.07747604144735,0.25897842742140115,10.568846251766775,3.740721918555705e-11,0.9939082162142452,0.006091783748347585,Range
2021-05-20,0.005077330471420145,0,98.57544779911258,0.5077330471420145,10.506327202373274,3.2769697246178056e-11,0.9930613845813587,0.0069386153858715235,Range
2021-05-21,0.0016753402677730411,0,98.74059521622418,0.1675340267773041,9.809069320403967,3.285511730761799e-08,0.9931452676853065,0.006854699459576105,Range
2021-05-24,-0.0011528732100952947,0,98.62675982925053,-0.11528732100952947,8.829149956514469,4.408864931077198e-05,0.990475673798498,0.009480237552191316,Range
2021-05-25,-0.0009433365804554898,0,98.5337215988918,-0.09433365804554898,8.30026266594073,0.0012958888631498704,0.9868250429915875,0.011879068145262793,Range
2021-05-26,-8.243290478612115e-05,0,98.52559917800102,-0.008243290478612116,8.284647337091677,0.0015731358682765629,0.9866115706957271,0.011815293435996223,Range
2021-05-27,0.0023143695175694328,0,98.75362382143884,0.2314369517569433,6.162981876106003,0.9444067284085572,0.05296944805838598,0.0026238235330568616,LowVol_Bull
2021-05-28,0.0025856563790425877,0,99.0089667588263,0.2585656379042588,6.1552624038905766,0.9440035218916191,0.05331618881702935,0.00268028929135163,LowVol_Bull
2021-05-31,-0.0014552698816985182,0,98.86488199148408,-0.14552698816985182,6.165101940202229,0.9293589345025152,0.06731822262018823,0.003322842877296707,LowVol_Bull
2021-06-01,0.003951074412990082,0,99.25550449706392,0.3951074412990082,6.131229866192372,0.9338667400440381,0.06272115770965375,0.003412102246308125,LowVol_Bull
2021-06-02,-0.0007244947412602498,0,99.18359440601466,-0.07244947412602498,4.181873646175925,0.9945089045244436,0.004092878673977751,0.0013982168015785961,LowVol_Bull
2021-06-03,-0.0029461518913396862,0,98.8913844717655,-0.2946151891339686,4.397958727360422,0.9899425549540385,0.007808017892476624,0.00224942715348501,LowVol_Bull
2021-06-04,0.005021498726746019,0,99.38796743297664,0.502149872674602,4.495423537913555,0.9923378446504422,0.005979449013963102,0.0016827063355946918,LowVol_Bull
2021-06-07,0.002806115884105627,0,99.6668615870793,0.28061158841056266,4.2589544868126525,0.9952989130906014,0.003547998361171056,0.0011530885482275805,LowVol_Bull
2021-06-08,0.00458808951163649,0,100.12414206938472,0.458808951163649,4.349023466171783,0.9933588769014529,0.005025823666951607,0.0016152994315955737,LowVol_Bull
2021-06-09,0.0032401307398045648,0,100.44855737990031,0.3240130739804565,4.411291874388449,0.9950515019804053,0.003869347543508568,0.0010791504760861645,LowVol_Bull
2021-06-10,-0.0026346593428972654,0,100.1839096497188,-0.26346593428972653,4.486278582901324,0.9910153076881744,0.007144138696896231,0.0018405536149293355,LowVol_Bull
2021-06-11,0.0019808716653907255,0,100.38236111767198,0.19808716653907255,4.141455405572712,0.9954518440708616,0.0033388156744632693,0.001209340254675128,LowVol_Bull
2021-06-14,0.00321179044512895,0,100.7047682259692,0.32117904451289503,4.122915733675951,0.9948142327679925,0.0037418046691218543,0.0014439625628856932,LowVol_Bull
2021-06-15,-0.0038644515326094137,0,100.31559953005728,-0.38644515326094137,4.391413067344054,0.9851033881501862,0.011409943141908416,0.0034866687079053967,LowVol_Bull
2021-06-16,0.0018015926092720229,0,100.49632737276532,0.1801592609272023,4.36865632261126,0.9956909288330785,0.00336931451434426,0.0009397566525772735,LowVol_Bull
2021-06-17,-0.004841892424830558,0,100.00973496653585,-0.48418924248305584,4.61948050303213,0.9750046850229834,0.01990949972431817,0.005085815252698461,LowVol_Bull
2021-06-18,0.004442342948129255,0,100.4540125074087,0.4442342948129255,4.795903704163754,0.992553365629549,0.006224493202598881,0.0012221411678521611,LowVol_Bull
2021-06-21,0.0006589755895367703,0,100.52020924952213,0.06589755895367704,4.737567919000751,0.9951088391085252,0.004130455667802561,0.000760705223672227,LowVol_Bull
2021-06-22,0.002371181566562442,0,100.75856091676158,0.2371181566562442,4.707366922432647,0.9951124570261424,0.004086760313931156,0.000800782659926453,LowVol_Bull
2021-06-23,0.004466102232888483,0,101.20855895065458,0.4466102232888483,4.828443308969428,0.992322713086153,0.00645115450713382,0.0012261324067132015,LowVol_Bull
2021-06-24,0.0021596597211381336,0,101.42713499885474,0.21596597211381335,4.824650077716612,0.9948082067534283,0.004429164133903483,0.0007626291126682168,LowVol_Bull
2021-06-25,0.0037479130083267094,0,101.80727507751426,0.3747913008326709,4.8817225408914275,0.99324423484865,0.005760873351945535,0.0009948917994044614,LowVol_Bull
2021-06-28,0.0011442955407691394,0,101.92377268840332,0.11442955407691394,4.765968942692069,0.9951275773692122,0.004131019869118357,0.0007414027616694027,LowVol_Bull
2021-06-29,-0.003948385717068483,0,101.52133832009069,-0.39483857170684833,5.049924982690343,0.978922193416657,0.018273795401422016,0.0028040111819209496,LowVol_Bull
2021-06-30,-0.0006050644857826385,0,101.45991136372407,-0.06050644857826385,5.044270092701369,0.9926844795923525,0.0064445105244472925,0.0008710098832001973,LowVol_Bull
2021-07-01,0.003652267200613587,0,101.83047007017495,0.3652267200613587,4.8763236735614335,0.9934040873570399,0.005623930625507382,0.0009719820174527644,LowVol_Bull
2021-07-02,0.004283175480097677,0,102.26662784270634,0.42831754800976773,4.811615222532875,0.9927733956805685,0.006066155595396115,0.0011604487240353795,LowVol_Bull
2021-07-05,0.0022845927726967193,0,102.50026544156385,0.22845927726967194,4.7954096423871935,0.994870481483477,0.0043539044349552025,0.0007756140815677521,LowVol_Bull
2021-07-06,-0.0022635532419842935,0,102.26825063341936,-0.22635532419842935,4.809292840250701,0.9910216613016816,0.007610589783962031,0.0013677489143564896,LowVol_Bull
2021-07-07,0.002287648281309981,0,102.50220442121348,0.2287648281309981,4.76380905749423,0.9949774347389414,0.004241466755991124,0.0007810985050674311,LowVol_Bull
2021-07-08,0.0024390035661216733,0,102.75220766333216,0.24390035661216733,4.585100360710243,0.9953508675069708,0.0037989704104995406,0.0008501620825296891,LowVol_Bull
2021-07-09,0.0007219316732146196,0,102.82638773653703,0.07219316732146196,4.581002650011545,0.9954668530224484,0.0037226863842785784,0.0008104605932729768,LowVol_Bull
2021-07-12,0.002669249242972257,0,103.10085699416037,0.2669249242972257,4.553484089743695,0.9952925311791634,0.0038168005087169453,0.0008906683121197141,LowVol_Bull
2021-07-13,-0.003956020108425974,0,102.6929879306955,-0.3956020108425974,4.567035187351072,0.9842485059705497,0.012564001343577184,0.0031874926858731817,LowVol_Bull
2021-07-14,0.0031994360254528603,0,103.02154757584236,0.31994360254528603,4.619098399028464,0.9948260188855159,0.004234233289389016,0.0009397478250950916,LowVol_Bull
2021-07-15,0.0016784161650179857,0,103.19446060663884,0.16784161650179857,4.02043537545114,0.9952063415561738,0.0033903328648064632,0.0014033255790197347,LowVol_Bull
2021-07-16,-0.0019228239400121275,0,102.99603582730776,-0.19228239400121275,4.052387410809703,0.9921022781800719,0.005606984855891194,0.002290736964036864,LowVol_Bull
2021-07-19,0.0061781505314730915,0,103.63236084079387,0.6178150531473091,4.403374736411039,0.9884099976076594,0.008640641550199132,0.002949360842141654,LowVol_Bull
2021-07-20,0.0008903221726610172,0,103.72462702945562,0.08903221726610172,4.3971965397183,0.9956545980800056,0.0034310397980438934,0.0009143621219505885,LowVol_Bull
2021-07-21,-0.0025257113962085086,0,103.46264855689984,-0.25257113962085087,4.462161823427251,0.9913752514851402,0.006827384637237003,0.001797363877622787,LowVol_Bull
2021-07-22,0.006167243937888054,0,104.10072794901023,0.6167243937888054,4.801556067908655,0.9865012086542009,0.0110468135727017,0.002451977773097485,LowVol_Bull
2021-07-23,-0.000982842563956419,0,103.9984133226431,-0.0982842563956419,4.776045735356426,0.9937313382046098,0.005316383845262474,0.0009522779501277728,LowVol_Bull
2021-07-26,0.001017655556476069,0,104.10424788582557,0.10176555564760689,4.775994477558082,0.9950785267331111,0.004180136481353214,0.0007413367855355989,LowVol_Bull
2021-07-27,0.00021779899325450745,0,104.12692168620863,0.021779899325450745,4.411190166576057,0.995415602712317,0.003633149759224886,0.0009512475284581025,LowVol_Bull
2021-07-28,-0.0010354851069587858,0,104.0190998095691,-0.10354851069587859,4.438040438759022,0.9943630320484141,0.004481664060587289,0.0011553038909985327,LowVol_Bull
2021-07-29,0.005952749001465527,0,104.63829940209384,0.5952749001465527,4.672146317155117,0.9885849918558287,0.00913311666197894,0.0022818914821923684,LowVol_Bull
2021-07-30,-0.0004690701536193662,0,104.58921669891883,-0.046907015361936616,4.582132092640803,0.9948043838188514,0.004264681679217948,0.0009309345019306128,LowVol_Bull
2021-08-02,-0.0012491254480722469,0,104.45857164674628,-0.12491254480722469,4.635152353943246,0.9938102505703753,0.005119127758632947,0.0010706216709917035,LowVol_Bull
2021-08-03,-0.0017136580717927667,0,104.2795653722759,-0.17136580717927666,4.588450442999248,0.9931443223215622,0.005606948127610831,0.0012487295508269401,LowVol_Bull
2021-08-04,-8.235780814061272e-05,0,104.27097713583797,-0.008235780814061271,4.575851834362923,0.9951061769360218,0.004014675150512107,0.0008791479134660749,LowVol_Bull
2021-08-05,0.00034776204845620416,0,104.30723862444127,0.03477620484562042,4.540197418142748,0.9953875364925464,0.0037582481170911346,0.0008542153903624794,LowVol_Bull
2021-08-06,0.003918080105483976,0,104.71592274095364,0.3918080105483976,4.676787259476218,0.9939116031986737,0.005006766047158202,0.001081630754168144,LowVol_Bull
2021-08-09,-0.0004888429283674948,0,104.66473310263427,-0.048884292836749485,4.653967865234433,0.9946447319829504,0.004454729248798449,0.0009005387682511475,LowVol_Bull
2021-08-10,0.0007040847006366802,0,104.73842593990805,0.07040847006366802,4.309243866962425,0.9955879383372862,0.0034107245277839055,0.001001337134929948,LowVol_Bull
2021-08-11,-0.00030939249533844726,0,104.70602065694867,-0.030939249533844727,4.250235410696684,0.995002385941326,0.003802155370999868,0.0011954586876741305,LowVol_Bull
2021-08-12,-0.006058813557680841,0,104.07162639942156,-0.6058813557680841,4.882074974321197,0.9424906778273876,0.04730616024193101,0.010203161930681383,LowVol_Bull
2021-08-13,0.0007913005888356586,0,104.1539783386725,0.07913005888356586,4.8031752768358915,0.9949382560094273,0.00431870146725904,0.0007430425233136081,LowVol_Bull
2021-08-16,0.003521708888342471,0,104.52077832994404,0.3521708888342471,4.47249724484304,0.9947666532862787,0.004140045766789483,0.0010933009469318781,LowVol_Bull
2021-08-17,-0.0025243992645008727,0,104.25692615400288,-0.2524399264500873,4.588690411190261,0.9911765934290456,0.007176756938684733,0.0016466496322696908,LowVol_Bull
2021-08-18,-0.0022501153729506734,0,104.02233604172717,-0.22501153729506734,4.5674942638842895,0.9919973718135998,0.006495037213832608,0.001507590972567567,LowVol_Bull
2021-08-19,0.002660598938314027,0,104.29909775856072,0.26605989383140266,4.114523631551499,0.9951569238488299,0.00350613436198027,0.0013369417891898128,LowVol_Bull
2021-08-20,-0.0006738625301680142,0,104.22881450465088,-0.06738625301680141,4.105205904037726,0.9943786424215697,0.004094927888517283,0.0015264296899130405,LowVol_Bull
2021-08-23,0.0044533785228798636,0,104.69298486863114,0.44533785228798634,4.3776435628309045,0.9936001345401191,0.004890357721460542,0.0015095077384204272,LowVol_Bull
2021-08-24,0.002372650394799662,0,104.94138472051245,0.23726503947996622,4.4396018616907424,0.9955327357189845,0.0035405621977428244,0.0009267020832726424,LowVol_Bull
2021-08-25,0.0032188050644999192,0,105.27917058112646,0.32188050644999194,4.514208281530039,0.9949876401237793,0.0040136243857142005,0.0009987354905065299,LowVol_Bull
2021-08-26,0.0035244210132618393,0,105.65021870218136,0.3524421013261839,4.204406171753515,0.9946886023960734,0.003915438274335088,0.0013959593295915678,LowVol_Bull
2021-08-27,-7.111020520203688e-05,0,105.64270589344981,-0.007111020520203688,4.194795193679008,0.9950972632759364,0.0036745970028765587,0.0012281397211869722,LowVol_Bull
2021-08-30,-0.0014368074116244227,0,105.49091767063805,-0.14368074116244228,4.205716611028283,0.9935985778358241,0.004786019217177232,0.001615402946998713,LowVol_Bull
2021-08-31,-0.00027615875305463545,0,105.46178543035553,-0.027615875305463545,4.135959132820463,0.9948308212096362,0.003806279323368828,0.001362899466994958,LowVol_Bull
2021-09-01,-0.0020309193440963443,0,105.24760105026209,-0.2030919344096344,4.233229438059071,0.9924856843359501,0.005636142839727103,0.001878172824322895,LowVol_Bull
2021-09-02,0.0028683829848971,0,105.5494914783159,0.28683829848971,4.317325523647568,0.9953021628930429,0.003599810051653304,0.0010980270553038452,LowVol_Bull
2021-09-03,-0.00227093697957913,0,105.30979523494202,-0.22709369795791298,4.24394866462978,0.9919092479349046,0.006073309822709925,0.0020174422423852763,LowVol_Bull
2021-09-06,0.003371858167426891,0,105.66488492811501,0.3371858167426891,4.369829572213809,0.9949501406649666,0.0039032270708596575,0.001146632264173775,LowVol_Bull
2021-09-07,0.003077795840493165,0,105.99009987143293,0.3077795840493165,4.466199429483635,0.9951413531312551,0.0038539085526786043,0.001004738316066277,LowVol_Bull
2021-09-08,0.0018353537495862542,0,106.184629198651,0.18353537495862543,4.473291807180709,0.9956516330616305,0.0034824634525656042,0.0008659034858038964,LowVol_Bull
2021-09-09,-0.0005598151392161672,0,106.12518543567353,-0.055981513921616724,3.735501603128938,0.9925227876483447,0.004742992720785216,0.0027342196308701126,LowVol_Bull
2021-09-10,0.0007843819928036973,0,106.20842812011222,0.07843819928036973,3.7355487901953035,0.993699575321792,0.004002556420154499,0.0022978682580536295,LowVol_Bull
2021-09-13,-0.003172742550456512,0,105.87145612099845,-0.3172742550456512,3.8842155700851024,0.9858434290549809,0.00928051407342727,0.004876056871591873,LowVol_Bull
2021-09-14,0.0022851850686594235,0,106.11339199172338,0.22851850686594236,3.7360660929565053,0.993687416785835,0.003970731928319386,0.0023418512858454587,LowVol_Bull
2021-09-15,0.004963525383421913,0,106.6400885063953,0.4963525383421913,3.8098200806608515,0.9902413317902388,0.006037287599502457,0.003721380610258818,LowVol_Bull
2021-09-16,0.003093340878038229,0,106.96996265140974,0.3093340878038229,3.8341471220659415,0.993786013122472,0.00403695350805049,0.0021770333694776044,LowVol_Bull
2021-09-17,0.00016222914483840956,0,106.98731629697409,0.016222914483840955,3.789211792921411,0.993702172719803,0.004096880940747706,0.0022009463394493697,LowVol_Bull
2021-09-20,0.0025814340491849604,0,107.26349699809401,0.258143404918496,3.6384893070307625,0.99271003224537,0.0043631406077367565,0.002926827146893332,LowVol_Bull
2021-09-21,-0.004417772311951449,0,106.78963129097274,-0.44177723119514495,4.1188721354109035,0.978673216190691,0.01489946863038077,0.006427315178928065,LowVol_Bull
2021-09-22,-9.653547351646044e-05,0,106.77932230334942,-0.009653547351646044,4.0361049226509085,0.9946956143233996,0.003785114249155432,0.0015192714274449928,LowVol_Bull
2021-09-23,-0.005847058915798861,0,106.15497731485266,-0.5847058915798861,4.512375480962969,0.9559531497948554,0.03356039942387238,0.010486450781272109,LowVol_Bull
2021-09-24,-0.0004182586295124488,0,106.11057707952503,-0.04182586295124488,4.517252116009027,0.9949348455303817,0.004104516889397509,0.0009606375802207798,LowVol_Bull
2021-09-27,0.0020699357767670454,0,106.33021915931533,0.20699357767670454,4.517671307536573,0.9955648554992673,0.0035818634618038185,0.0008532810389288578,LowVol_Bull
2021-09-28,0.00046710447124814476,0,106.37988648011343,0.04671044712481447,4.510611712706533,0.9954685654347321,0.003669915029739889,0.000861519535528052,LowVol_Bull
2021-09-29,-6.424799778733422e-05,0,106.37305178540224,-0.0064247997787334225,4.421008197779545,0.9952542793997623,0.0037685805067208646,0.0009771400935167825,LowVol_Bull
2021-09-30,0.007403611201936971,1,107.16059650318486,0.740361120193697,4.994322215399741,0.9714680653921918,0.02367689568795086,0.004855038919857362,LowVol_Bull
2021-10-01,-0.00583894512861679,1,106.53489166025292,-0.583894512861679,5.423861555426238,0.9108710650588758,0.07930143137172935,0.009827503569395088,LowVol_Bull
2021-10-04,-0.016083162745951982,1,104.82147365955869,-1.6083162745951982,7.9197095502605634,4.8775642241106987e-08,0.8984403545101151,0.10155959671424289,Range
2021-10-05,0.005456447994629569,1,105.39342657930251,0.545644799462957,8.100739256177432,0.0019384132012271315,0.9825319577666556,0.015529629032117444,Range
2021-10-06,0.006074758392356726,1,106.03366618191437,0.6074758392356726,8.381759040192982,0.00028112398429493433,0.9854920384807568,0.014226837534948281,Range
2021-10-07,0.0042017972642411075,1,106.47919815039499,0.4201797264241107,8.513320627550426,0.00024738834318746653,0.9879864737703198,0.011766137886492792,Range
2021-10-08,0.016851420103054317,1,108.27352385066366,1.6851420103054318,10.371995592628885,2.835010706598809e-15,0.9568248720689745,0.043175127931022725,Range
2021-10-11,-0.005934934324772325,1,107.6309275974983,-0.5934934324772325,10.563381175660638,8.069121519481392e-12,0.9919083059336051,0.00809169405832576,Range
2021-10-12,0.0032614975490362404,1,107.98196560405803,0.326149754903624,10.58668853737927,2.7512910255569735e-11,0.9937749064536839,0.0062250935188032,Range
2021-10-13,0.00672334507423823,1,108.70796562060865,0.672334507423823,10.694286523547023,2.597541934301472e-12,0.9922640696969971,0.007735930300405405,Range
2021-10-14,0.0002115224448675514,1,108.7309597952733,0.02115224448675514,10.667727706516136,1.785430345551864e-11,0.9941562305559768,0.005843769426168877,Range
2021-10-15,0.001419851274981568,1,108.88534158716861,0.1419851274981568,10.666498495136114,1.7434416158798313e-11,0.9941278691990832,0.005872130783482412,Range
2021-10-18,-0.0005900801606458525,1,108.82109050731286,-0.05900801606458525,10.659639400912607,1.8406455653646663e-11,0.9940987224990454,0.005901277482548085,Range
2021-10-19,0.007325844439041026,1,109.61829688805622,0.7325844439041026,10.720533054657059,1.438456684140915e-12,0.9918231961394746,0.00817680385908688,Range
2021-10-20,-0.00148654660009829,0,109.4553441815087,-0.148654660009829,10.756354196957089,6.5561206134664625e-12,0.9940292856677028,0.005970714325741062,Range
2021-10-21,0.0028055982757084663,0,109.76243190641142,0.28055982757084663,10.431672576799047,1.2724669139917292e-10,0.9937512064973032,0.006248793375450148,Range
2021-10-22,0.0006787199635752606,0,109.83692986019686,0.06787199635752607,10.40947239281564,1.9485871870728857e-10,0.9939646589108899,0.006035340894251267,Range
2021-10-25,0.001170308177598312,0,109.96547291741454,0.11703081775983121,10.410676626066733,1.894472281456823e-10,0.9939489305939769,0.006051069216575908,Range
2021-10-26,-1.2681041574711402e-05,0,109.96407844068071,-0.0012681041574711402,10.419618285990069,1.7582567028336007e-10,0.9939603723211563,0.0060396275030179455,Range
2021-10-27,-0.005177987784849029,1,109.39468578574267,-0.5177987784849029,10.687735106077692,3.763588904318243e-12,0.9925512863656214,0.007448713630614932,Range
2021-10-28,-0.006055898629325283,1,108.73220265803731,-0.6055898629325284,10.75644276242247,1.2442614832242098e-12,0.9919762787955352,0.008023721203220506,Range
2021-10-29,-0.00010539487669697125,1,108.72074284094519,-0.010539487669697124,10.479596533018714,1.0135241232511155e-10,0.9940064084749777,0.00599359142366985,Range
2021-11-01,0.004030179202547635,1,109.1589069176283,0.4030179202547635,8.333942577605823,0.0007884631476199782,0.9865534903220791,0.012658046530300775,Range
2021-11-02,-0.004182568548054478,1,108.70234230681464,-0.4182568548054478,8.51069987876215,0.00014004383735977856,0.9873675897248174,0.012492366437822724,Range
2021-11-03,0.0022333372733831804,1,108.9451112995925,0.22333372733831805,8.348131343793549,0.001029161818260242,0.9872619083604273,0.011708929821312428,Range
2021-11-04,-0.00291367883768847,1,108.62768023432928,-0.29136788376884704,8.409676029958831,0.0004198632613222623,0.9874630154477324,0.01211712129094518,Range
2021-11-05,-0.008131309884774698,1,107.74439490427972,-0.8131309884774698,6.66333339666725,0.08299395252966307,0.8681169882645542,0.048889059205782695,Range
2021-11-08,-0.0028906562249376095,1,107.43294289844754,-0.28906562249376094,6.4004753330667326,0.812835255927024,0.17941996294809648,0.007744781124879496,LowVol_Bull
2021-11-09,0.014510772082868334,1,108.99187784703872,1.4510772082868333,8.178931019314877,1.0040597973020774e-06,0.9474216791008642,0.052577316839338605,Range
2021-11-10,0.0006466059486675654,1,109.06235264361106,0.06466059486675654,7.840969930295058,0.019365720147418906,0.9660702392988767,0.014564040553704407,Range
2021-11-11,0.007457422184263293,1,109.87567665168348,0.7457422184263293,8.256376060165687,0.0002980385961633101,0.9825188976475627,0.017183063756273858,Range
2021-11-12,0.021821479107975772,1,112.27332643421289,2.1821479107975774,11.197870248707565,2.3273281124158384e-22,0.8552333468399316,0.1447666531600684,Range
2021-11-15,-0.0018304240920994515,1,112.06781863260755,-0.18304240920994516,11.237991934583459,5.264132614612829e-14,0.9941154695758211,0.005884530424126212,Range
2021-11-16,-0.0026106932188629125,1,111.77524393845064,-0.26106932188629123,11.106899388167989,1.6690846770278149e-13,0.9938998780346477,0.006100121965185428,Range
2021-11-17,-0.011878383186621608,1,110.44753476017162,-1.1878383186621608,11.992428727433207,3.277555885823967e-20,0.9814582060454187,0.0185417939545814,Range
2021-11-18,-0.007325187752921746,1,109.63848583120601,-0.7325187752921746,12.267669261009075,6.632141403366119e-20,0.9903613199509932,0.009638680049006698,Range
2021-11-19,0.008131488039760201,1,110.53000986743989,0.8131488039760202,12.605235628641628,8.610109737971345e-22,0.9902735625546714,0.009726437445328634,Range
2021-11-22,0.015883987656666307,1,112.2856671798655,1.5883987656666307,13.762040856807953,6.246035069981279e-32,0.9509794639037802,0.04902053609621974,Range
2021-11-23,0.012115296806877592,1,113.64604136490786,1.2115296806877591,14.297255026124922,2.5034505056649673e-33,0.9705569351328183,0.02944306486718193,Range
2021-11-24,-0.009686064147447567,1,112.54525851814388,-0.9686064147447567,14.669042519706329,1.182056803258239e-34,0.9701748375193637,0.02982516248063634,Range
2021-11-25,0.004537601976575601,1,113.05594410565003,0.45376019765756015,14.42906068498199,8.613758107479469e-32,0.9866623236123262,0.013337676387673776,Range
2021-11-26,-0.0043739212669549835,1,112.56144630737066,-0.4373921266954984,14.589959343047212,9.070221646795336e-33,0.9843433114219499,0.015656688578050183,Range
2021-11-29,-0.005010931440660246,1,111.99740861706286,-0.5010931440660246,14.756803818303949,5.566647880042945e-34,0.9820208909369235,0.017979109063076558,Range
2021-11-30,0.0023634106337454513,1,112.26210448354036,0.23634106337454514,14.615012684527606,1.01252447064848e-32,0.9866141799625454,0.013385820037454668,Range
2021-12-01,-0.0085065531340465,1,111.30714092681124,-0.85065531340465,15.049165181341648,8.195888788929048e-37,0.9689602855130709,0.031039714486929094,Range
2021-12-02,-0.010321197561640048,1,110.15831793528432,-1.0321197561640048,15.534100820948119,7.943450427046438e-41,0.9456570011574846,0.05434299884251542,Range
2021-12-03,0.008636614430703732,1,111.10971285362625,0.8636614430703732,15.40302574904176,1.693291130263159e-39,0.9673628436843297,0.03263715631567041,Range
2021-12-06,0.003100947598980886,1,111.45425825092316,0.3100947598980886,15.318794177949183,1.266754956420191e-37,0.9796028213298469,0.020397178670153115,Range
2021-12-07,0.002922012265370345,1,111.77992896056013,0.2922012265370345,14.586598452676943,1.364416877377724e-32,0.9865921757624031,0.01340782423759683,Range
2021-12-08,-0.0008480748659912636,1,111.68513121228638,-0.08480748659912636,14.605165687217033,1.515696443961263e-32,0.98672308009303,0.013276919906969983,Range
2021-12-09,0.001845680592293731,1,111.89126629141268,0.18456805922937308,14.422453619646072,2.0521060747120583e-31,0.9879723182069777,0.012027681793022252,Range
2021-12-10,-0.0133271752573412,1,110.4000717757812,-1.33271752573412,13.002212131420821,3.858032197642013e-26,0.9703504766095005,0.0296495233904997,Range
2021-12-13,-0.008011596816626764,1,109.515590912187,-0.8011596816626764,13.249385872547737,2.18537249362944e-25,0.9868873255720478,0.013112674427952139,Range
2021-12-14,0.008042955995385482,1,110.39641999070233,0.8042955995385481,13.624582987245343,1.4092714984406504e-27,0.9872480079426115,0.012751992057388445,Range
2021-12-15,-0.00048600221338662117,1,110.34276708623689,-0.04860022133866212,12.955900125324305,1.6051318957173156e-22,0.9930185634315329,0.006981436568467058,Range
2021-12-16,0.0008439271497486058,1,110.43588834315936,0.08439271497486059,12.665890218608505,6.118331374940995e-21,0.9935320052339551,0.0064679947660448624,Range
