amount_log_z,velocity_z,distance_z,device_risk_z,transaction_at,label_available_at,fraud
-0.038418019395222595,1.6352381805909817,-0.7047973922713666,0.17449952715639466,2025-01-01 00:53:00,2025-01-08 00:53:00,0
2.913121452537828,-0.765561436417932,-0.9038334934759573,-0.035130084895088134,2025-01-01 00:54:00,2025-01-08 00:54:00,0
-0.04456267883565894,0.8441672801225347,0.12957587279758478,-0.7567393122486353,2025-01-01 00:55:00,2025-01-08 00:55:00,0
0.21142155200757654,2.6385967525787044,1.2717736740410226,-2.7821691176232233,2025-01-01 00:56:00,2025-01-08 00:56:00,0
-0.14201691359430452,-0.8750905219509657,0.6222625144051509,-0.17326348062410027,2025-01-01 00:57:00,2025-01-08 00:57:00,0
1.932695747995194,0.9312355636189067,0.8904028924592736,0.18657106002655185,2025-01-01 00:58:00,2025-01-08 00:58:00,0
-0.04029765330752769,0.34017992887452764,1.295279791418775,0.534389769872797,2025-01-01 00:59:00,2025-01-08 00:59:00,0
-0.3511325658376627,1.2750846584688966,0.19211036905670717,-0.0776150634716236,2025-01-01 01:00:00,2025-01-08 01:00:00,0
-0.7913768386620321,-0.5659922764661505,-0.636046779726964,-2.79235715975389,2025-01-01 01:01:00,2025-01-08 01:01:00,0
1.0168462003981633,0.5664775694278109,-0.21427059157909795,1.045983738409203,2025-01-01 01:02:00,2025-01-08 01:02:00,0
0.43798777953339196,0.37156747896960074,-2.4747635495786637,-0.23301591961061885,2025-01-01 01:03:00,2025-01-08 01:03:00,0
0.5321891257672531,1.6096868317882371,1.8402948816174964,1.4258382457202734,2025-01-01 01:04:00,2025-01-08 01:04:00,0
-1.1616095185495017,-2.197671367087202,0.5704695747069322,0.027615835350643075,2025-01-01 01:05:00,2025-01-08 01:05:00,0
0.9625532543524465,-0.12588436360404337,0.2197549635234998,-1.499989013056637,2025-01-01 01:06:00,2025-01-08 01:06:00,0
0.44800965515897445,-0.44489845287418683,0.349985357704251,0.4594059935421338,2025-01-01 01:07:00,2025-01-08 01:07:00,0
-0.1172221448808959,0.31680112211393313,-0.013607030533302129,0.759199501128509,2025-01-01 01:08:00,2025-01-08 01:08:00,0
0.5017429484459656,-0.5472163690372069,-0.5879018811026014,1.7437387779906113,2025-01-01 01:09:00,2025-01-08 01:09:00,0
-0.10159549531612938,0.9918077625655023,0.39338573028374196,-0.5641124904961297,2025-01-01 01:10:00,2025-01-08 01:10:00,0
-0.7489737969543596,0.12012568949433819,0.2566544207133919,0.6143637194600546,2025-01-01 01:11:00,2025-01-08 01:11:00,0
-1.2669334275073838,-0.5946832824261059,-0.0948662034142554,1.6007494601475956,2025-01-01 01:12:00,2025-01-08 01:12:00,0
-2.360178570626117,0.43911164810792375,-0.540045858613423,0.43137734284316537,2025-01-01 01:13:00,2025-01-08 01:13:00,0
-0.49197890628019864,0.36455106356938455,1.5646380406865834,0.3541965034570923,2025-01-01 01:14:00,2025-01-08 01:14:00,0
0.4333999424778123,0.37285788843488454,-0.7503135205031676,0.5430178518609218,2025-01-01 01:15:00,2025-01-08 01:15:00,0
-0.2083465627309807,-0.8117136441585762,-0.03854792621162633,-0.22728847344793018,2025-01-01 01:16:00,2025-01-08 01:16:00,0
0.7534797953242457,-0.042839224997523975,-0.5294420574942039,1.45597157572164,2025-01-01 01:17:00,2025-01-08 01:17:00,0
0.9883877626799242,1.2697294379343214,0.6076673620145931,-0.1096989944346554,2025-01-01 01:18:00,2025-01-08 01:18:00,0
-0.419093403898315,-0.2793399950521628,0.947690609812321,0.11190328024474155,2025-01-01 01:19:00,2025-01-08 01:19:00,0
-1.4828431443678827,-0.03908279771702316,-1.416104206201203,0.16586583406235444,2025-01-01 01:20:00,2025-01-08 01:20:00,0
-1.2038196342115577,-1.2639361282142565,0.11857945392169375,-0.07821432580871404,2025-01-01 01:21:00,2025-01-08 01:21:00,0
-1.6617616997896087,0.7482237180713578,2.163096688484254,-1.4813757442910636,2025-01-01 01:22:00,2025-01-08 01:22:00,0
1.819849718777903,-0.6877894242282072,-0.494090619164775,-0.17888722093774223,2025-01-01 01:23:00,2025-01-08 01:23:00,0
-1.4452772206653441,1.2991272144382633,0.49269362843733516,-0.7514542018131687,2025-01-01 01:24:00,2025-01-08 01:24:00,0
-0.27707715462169724,-1.5163594379661103,-0.34775774018957095,0.9362131514399774,2025-01-01 01:25:00,2025-01-08 01:25:00,0
-1.7152897721430407,-0.43624032895121256,0.14679173564781178,1.048239345847918,2025-01-01 01:26:00,2025-01-08 01:26:00,0
1.3493305527405735,-0.4572529558366793,-0.7403068765758416,0.4503996611125889,2025-01-01 01:27:00,2025-01-08 01:27:00,0
-0.3632547919216609,-0.31001937339348457,1.080183678943012,1.6897378703352741,2025-01-01 01:28:00,2025-01-08 01:28:00,0
0.2658675711343094,-0.19221477473105453,0.5712619649762886,-1.8875158294293481,2025-01-01 01:29:00,2025-01-08 01:29:00,0
-0.018249063351038427,-1.0605768454545814,2.389427838640195,0.7201999274777301,2025-01-01 01:30:00,2025-01-08 01:30:00,0
0.14136984774843156,-0.19436462925611991,-2.5149560405578164,0.7128045242850151,2025-01-01 01:31:00,2025-01-08 01:31:00,0
1.629368948143988,-0.7288198970816447,0.6834045108873033,0.7225431565597581,2025-01-01 01:32:00,2025-01-08 01:32:00,0
-1.5481276661378405,0.9357403471823039,1.3547810757074732,0.2284801183115689,2025-01-01 01:33:00,2025-01-08 01:33:00,0
-0.0631819947053648,0.7879634903939723,-1.540753975374614,0.0932807028593647,2025-01-01 01:34:00,2025-01-08 01:34:00,0
1.0543419572150396,-1.2424353315034766,0.9925712091532602,-0.4182296589367618,2025-01-01 01:35:00,2025-01-08 01:35:00,0
-2.080826953612437,-0.10574795422979402,-0.9718966095973122,0.31925964053282635,2025-01-01 01:36:00,2025-01-08 01:36:00,0
-1.1721411508347122,1.0502759086725666,-0.738830321868627,0.3563574951593681,2025-01-01 01:37:00,2025-01-08 01:37:00,0
-0.5939799434324009,-0.32290531215810686,1.191760044649294,0.21527844622988399,2025-01-01 01:38:00,2025-01-08 01:38:00,0
-0.3950320911956994,-1.2515080145573771,1.1599512739010769,0.73281116928691,2025-01-01 01:39:00,2025-01-08 01:39:00,0
-0.3265355739495917,0.2433110221744552,-1.0295775519649915,-1.0148448852027037,2025-01-01 01:40:00,2025-01-08 01:40:00,0
-0.8261877084779022,0.3534272179749535,0.2958458940984602,-0.7453029308727064,2025-01-01 01:41:00,2025-01-08 01:41:00,0
0.7377745962954552,0.7846935409017799,0.17290816429487849,1.0383885677553186,2025-01-01 01:42:00,2025-01-08 01:42:00,0
-0.2873624506076901,-0.11302113528190731,0.4728586749266347,-0.03404400927754098,2025-01-01 01:43:00,2025-01-08 01:43:00,0
0.7938991984511349,-1.2526681331938885,1.4257650596774967,-0.7812714862536482,2025-01-01 01:44:00,2025-01-08 01:44:00,0
-0.16469784997693218,-1.3775426990866404,0.6002223198389302,1.2738513731964936,2025-01-01 01:45:00,2025-01-08 01:45:00,0
1.0710469286187827,0.8333749722621981,-1.5571432699572934,-0.7821680542782973,2025-01-01 01:46:00,2025-01-08 01:46:00,0
-0.46256299124016287,-0.9347342671990608,1.1226952309586755,0.18448431293126794,2025-01-01 01:47:00,2025-01-08 01:47:00,0
-0.024477804225176678,0.48753573210350665,-0.9516190378282656,-0.9083507282671915,2025-01-01 01:48:00,2025-01-08 01:48:00,0
-0.8814619900328382,0.4976209489663707,0.34159637910150503,0.578092467772177,2025-01-01 01:49:00,2025-01-08 01:49:00,0
1.0783831175295941,-1.357300859038901,-0.5604943862405843,0.14753809387269404,2025-01-01 01:50:00,2025-01-08 01:50:00,0
-1.3487431071780402,-0.5321752283329708,1.0140289029037572,1.102644129537584,2025-01-01 01:51:00,2025-01-08 01:51:00,0
1.0767068924137455,0.043017686109188366,-0.21196753704309648,1.0795246901756155,2025-01-01 01:52:00,2025-01-08 01:52:00,0
-0.37264599644308644,0.3382389901752798,1.3252789241165568,-0.36757080036685263,2025-01-01 01:53:00,2025-01-08 01:53:00,0
-0.610552300932309,-0.009371273325325004,0.598379178802324,0.4824090158347269,2025-01-01 01:54:00,2025-01-08 01:54:00,0
0.15585777321063388,0.5564201353403723,-1.5995987439226662,-0.8592659923170728,2025-01-01 01:55:00,2025-01-08 01:55:00,0
0.16322611442277465,-0.9286615229113686,-1.3416744423430094,-1.207819854394346,2025-01-01 01:56:00,2025-01-08 01:56:00,0
-0.9181639232251739,-0.1784748908243617,-1.0226258159916404,0.23489883850099222,2025-01-01 01:57:00,2025-01-08 01:57:00,0
1.6962241426658793,-0.14762630914216496,1.2746989107510511,0.2884317418889116,2025-01-01 01:58:00,2025-01-08 01:58:00,0
-1.1198234993567935,-0.2564095749886225,-0.9818347415256182,0.7679353842571606,2025-01-01 01:59:00,2025-01-08 01:59:00,0
-1.1530954140201652,1.3225727009196622,0.5781879425706238,-2.0223101003813904,2025-01-01 02:00:00,2025-01-08 02:00:00,0
0.7843414146030919,1.5530163621398,-0.7905237116146346,0.985252212889632,2025-01-01 02:01:00,2025-01-08 02:01:00,0
-1.7983817317012476,0.2521566116460024,-1.6613893616867887,0.4823909896483297,2025-01-01 02:02:00,2025-01-08 02:02:00,0
-1.7879627500825985,-2.6328702074086703,0.3960931685849598,2.287889768374534,2025-01-01 02:03:00,2025-01-08 02:03:00,0
-0.5956695756416828,0.830165546635623,0.11071109639467032,-0.32350473962469367,2025-01-01 02:04:00,2025-01-08 02:04:00,0
0.6153842851040173,1.6424053792567757,-1.2351279871889438,0.5638969440170685,2025-01-01 02:05:00,2025-01-08 02:05:00,0
0.3451354299335683,-1.4243456706601318,1.6147108672323978,1.9493587108638235,2025-01-01 02:06:00,2025-01-08 02:06:00,0
-0.952771988683857,1.737900495331739,0.056146118138976554,-0.1632483388444223,2025-01-01 02:07:00,2025-01-08 02:07:00,0
1.5034489452647608,0.22743285521144363,0.3231759063686238,1.5176749746362916,2025-01-01 02:08:00,2025-01-08 02:08:00,0
1.2882199194979769,0.893149417916258,-1.400549883940593,-1.5723903412447418,2025-01-01 02:09:00,2025-01-08 02:09:00,0
1.1261412366905617,-0.9267195256430032,0.14848354558181387,-1.074071995054169,2025-01-01 02:10:00,2025-01-08 02:10:00,0
-0.18368652872814428,-1.2786951262487853,1.6301740519090593,-1.01891242988674,2025-01-01 02:11:00,2025-01-08 02:11:00,0
-0.12199426763800637,-0.1881994816131177,1.2060977932700745,-1.4198975560984484,2025-01-01 02:12:00,2025-01-08 02:12:00,0
-0.033342032421233916,-0.20923426757877228,0.5299255412154721,0.47201677918099494,2025-01-01 02:13:00,2025-01-08 02:13:00,0
-0.4637465339414775,0.2395859911253061,-0.3746311822420878,0.46811523739189304,2025-01-01 02:14:00,2025-01-08 02:14:00,0
-0.10258016582465135,-0.6555690937277523,-0.02755702261563491,0.36378396130952134,2025-01-01 02:15:00,2025-01-08 02:15:00,0
2.2658826013152176,-0.4912318707858116,0.3066580644393553,1.4630367216161897,2025-01-01 02:16:00,2025-01-08 02:16:00,0
-2.078168676007704,-1.7430381976346998,-1.1886593501158287,-0.11423654283491436,2025-01-01 02:17:00,2025-01-08 02:17:00,0
2.439976781493071,0.3913669723953283,1.208075341680204,-0.22203935069643535,2025-01-01 02:18:00,2025-01-08 02:18:00,0
-2.4637237642990812,-2.3136383594407204,1.0186192356728636,0.1848595425053006,2025-01-01 02:19:00,2025-01-08 02:19:00,0
-1.2984991678126807,1.1173206819999817,-1.5389549755475773,1.1342421232028645,2025-01-01 02:20:00,2025-01-08 02:20:00,0
1.451340849665974,-0.7648233755563159,-1.1081170380655065,0.8443270506317625,2025-01-01 02:21:00,2025-01-08 02:21:00,0
-1.0952885786306175,0.8618864571976392,-1.195238777963637,0.8075785602641581,2025-01-01 02:22:00,2025-01-08 02:22:00,0
0.09386694355339925,-0.43277837666164637,-0.8956846826243018,0.23757476985481285,2025-01-01 02:23:00,2025-01-08 02:23:00,0
-1.8926606333342528,-0.2759641722489213,-0.39615416922780433,0.6783599277889846,2025-01-01 02:24:00,2025-01-08 02:24:00,0
-1.2538203551751494,1.7134381385954434,-0.31158077278064505,-1.1381675222664627,2025-01-01 02:25:00,2025-01-08 02:25:00,0
1.3860787495037976,1.6629310372409845,-0.1877719999739882,-0.8910728393162252,2025-01-01 02:26:00,2025-01-08 02:26:00,0
0.016052968645974074,-0.690411734841456,-0.31203353977523773,1.5584293956790127,2025-01-01 02:27:00,2025-01-08 02:27:00,0
0.39190098723383365,0.14539382420037475,0.3460121962194285,-0.05808980630250469,2025-01-01 02:28:00,2025-01-08 02:28:00,0
0.841567862220092,0.879290130895175,-0.36971672115570664,0.10508839204188516,2025-01-01 02:29:00,2025-01-08 02:29:00,0
2.413607678811649,0.4215991461724016,-0.1858533833881879,2.049691752795071,2025-01-01 02:30:00,2025-01-08 02:30:00,0
0.009432553838472772,-1.0973019243764386,0.674580859823949,-0.8998261496510739,2025-01-01 02:31:00,2025-01-08 02:31:00,0
-0.49722251447843724,0.32632538632402314,-0.12676692484843896,-0.7634866074150394,2025-01-01 02:32:00,2025-01-08 02:32:00,0
-0.5509565875585889,-0.5933760026769729,1.1661864544428544,-0.7210002108727575,2025-01-01 02:33:00,2025-01-08 02:33:00,0
-0.57221906070492,2.038354369963076,-0.5537643267840531,1.4894177085203448,2025-01-01 02:34:00,2025-01-08 02:34:00,0
1.3157322025559548,-0.1527516209306077,-1.4193913341554476,0.45301413108094896,2025-01-01 02:35:00,2025-01-08 02:35:00,0
0.672675147079706,0.9678044817389633,0.07189423769521508,1.204557485284827,2025-01-01 02:36:00,2025-01-08 02:36:00,0
1.390358607052709,-1.0543820408548004,1.429488307035732,0.17454235416077094,2025-01-01 02:37:00,2025-01-08 02:37:00,0
-0.5657440559728364,-0.3186277280937623,1.8775721415187479,0.9840299776087483,2025-01-01 02:38:00,2025-01-08 02:38:00,0
-1.7890459595244346,0.08345750907388076,-0.13984994857922226,-0.17558727195693855,2025-01-01 02:39:00,2025-01-08 02:39:00,0
-0.5131552267403655,-1.4563014745345437,0.8616443127058319,-0.9396897400963132,2025-01-01 02:40:00,2025-01-08 02:40:00,0
-0.3700411091760067,-0.6023852857471396,-0.7278238778739177,0.7432366755605775,2025-01-01 02:41:00,2025-01-08 02:41:00,0
0.383774158464328,-0.6741616336774211,-0.9448106915079663,-0.4694144108422612,2025-01-01 02:42:00,2025-01-08 02:42:00,0
0.9670241777817157,0.1259213756679188,0.2330836920524692,-0.32816366806371156,2025-01-01 02:43:00,2025-01-08 02:43:00,0
-0.25788041379988563,0.21654372665961266,-1.8434250101170515,1.6120581122318396,2025-01-01 02:44:00,2025-01-08 02:44:00,0
-0.7876435517578195,-0.5683143850602634,1.3384970207154903,0.22243372526484878,2025-01-01 02:45:00,2025-01-08 02:45:00,0
0.04208355418804248,-0.583319297100715,-1.5611693962115905,0.18494535517551278,2025-01-01 02:46:00,2025-01-08 02:46:00,0
1.1952613887247565,-0.8996552067076425,1.3627548617886078,-1.1271421287480032,2025-01-01 02:47:00,2025-01-08 02:47:00,0
-0.7340111257202147,0.5058915495223177,6.522835018385862e-05,0.6908880011182751,2025-01-01 02:48:00,2025-01-08 02:48:00,0
-0.7417380918296624,-1.031761620517733,-1.8670627011441454,-1.2037112496510525,2025-01-01 02:49:00,2025-01-08 02:49:00,0
-1.0761077546379645,-1.426965620522486,0.3084611753401447,-0.6638851654366239,2025-01-01 02:50:00,2025-01-08 02:50:00,0
-1.988295061993457,2.48348264194843,-0.8348536612712331,-1.2555093274200142,2025-01-01 02:51:00,2025-01-08 02:51:00,0
1.239788235820621,1.1654338288257031,-1.1513409293575485,-1.4739818874941362,2025-01-01 02:52:00,2025-01-08 02:52:00,0
-1.0000667503395795,1.1294857934675577,-0.31126076729256474,-0.8086978583645333,2025-01-01 02:53:00,2025-01-08 02:53:00,0
-0.028372412744297814,1.2041914949024952,-1.3895503719058286,-0.3838017805531719,2025-01-01 02:54:00,2025-01-08 02:54:00,0
-1.3834756199231464,2.17215549732985,1.8183195343683949,0.9511620791333857,2025-01-01 02:55:00,2025-01-08 02:55:00,0
-0.13340158457867954,0.6591266158144133,-2.10201351100015,0.2764267749739571,2025-01-01 02:56:00,2025-01-08 02:56:00,0
-1.3361652154299244,-1.3247728086749904,-0.7047259124820933,-0.35021674668863756,2025-01-01 02:57:00,2025-01-08 02:57:00,0
0.5742192448239287,0.7006787483195271,0.26267257681422196,-0.9443365940643537,2025-01-01 02:58:00,2025-01-08 02:58:00,0
0.6759867880136667,-0.12094698222415633,1.1802288531594096,-0.9171306451212585,2025-01-01 02:59:00,2025-01-08 02:59:00,0
-2.763225086388524,-0.47670920435042635,2.1512634939784516,0.46898735308559564,2025-01-01 03:00:00,2025-01-08 03:00:00,0
-0.19432917067429187,0.8836363033330058,0.5031824638654618,0.46134130344171065,2025-01-01 03:01:00,2025-01-08 03:01:00,0
-0.5135456219172588,0.07617103969374608,0.2011920041925533,-0.6426617736770143,2025-01-01 03:02:00,2025-01-08 03:02:00,0
-1.1187301636203146,0.1390226610410074,0.9684501383959119,0.6473043244443822,2025-01-01 03:03:00,2025-01-08 03:03:00,0
0.49397758966636646,0.504314939922515,2.5840027162940022,0.25988372151032535,2025-01-01 03:04:00,2025-01-08 03:04:00,0
1.0420380870646446,1.9570999749725793,0.05306310684670804,0.2645300484882088,2025-01-01 03:05:00,2025-01-08 03:05:00,0
1.0440465122729572,1.6876632709395436,0.3131053048715309,0.3630178198307916,2025-01-01 03:06:00,2025-01-08 03:06:00,0
0.0908395763866075,-1.2055991913108135,1.1176678651447152,-0.2524987544235025,2025-01-01 03:07:00,2025-01-08 03:07:00,0
-1.7187525937601318,-0.14413671467097858,-1.727029860446229,-1.0046959546512573,2025-01-01 03:08:00,2025-01-08 03:08:00,0
0.0210839842272019,-0.9169257795689443,1.0753227232917877,-1.4641393051201623,2025-01-01 03:09:00,2025-01-08 03:09:00,0
0.26913287834979754,0.5642681004713006,1.467471704389781,0.9299717703254154,2025-01-01 03:10:00,2025-01-08 03:10:00,0
0.24120445283023215,0.08867354909967969,-0.05003194727880665,1.1474753245159799,2025-01-01 03:11:00,2025-01-08 03:11:00,0
-0.6477984780045039,0.5302385977171965,-0.08412698087139053,0.2503985407752395,2025-01-01 03:12:00,2025-01-08 03:12:00,0
-0.25238638051859014,2.1453747242798897,-0.6467331644864861,0.26380847414351544,2025-01-01 03:13:00,2025-01-08 03:13:00,0
0.28688782084437325,0.6192367647758478,0.4617531850459596,0.4360343563754495,2025-01-01 03:14:00,2025-01-08 03:14:00,0
0.9934980811484962,-1.4932654754390196,0.021734239849973837,-1.221681561296693,2025-01-01 03:15:00,2025-01-08 03:15:00,0
0.24459577811774602,-1.1706072134118364,-0.9478177259625263,-0.04824624693552761,2025-01-01 03:16:00,2025-01-08 03:16:00,0
1.4088457450675202,0.5899841756446085,0.30932169109866664,1.4161464455539161,2025-01-01 03:17:00,2025-01-08 03:17:00,0
-0.9322607302853791,-2.0790228600623597,-0.41070043560170244,-0.2649597977310922,2025-01-01 03:18:00,2025-01-08 03:18:00,0
1.248037662181626,2.1525477747522057,-1.3163338419679362,2.490906431956795,2025-01-01 03:19:00,2025-01-08 03:19:00,0
1.5780632124495695,0.8522765534536958,0.38180803501383476,2.4398859075439776,2025-01-01 03:20:00,2025-01-08 03:20:00,0
0.09437491738358142,-0.4598529641182851,0.15297851473621163,-1.355331811815856,2025-01-01 03:21:00,2025-01-08 03:21:00,0
0.48598403760958664,-0.09581363835408174,0.34459910399179017,0.37423523264609515,2025-01-01 03:22:00,2025-01-08 03:22:00,0
-1.0447909066931365,1.3303216392054162,-1.000670866316123,0.9023624353218949,2025-01-01 03:23:00,2025-01-08 03:23:00,0
-1.5790757359239338,0.38587727382680187,-0.8055641521426755,0.05724462428210075,2025-01-01 03:24:00,2025-01-08 03:24:00,0
-0.6367143260963386,-2.168475081769634,-1.099768727215913,0.08372883459774622,2025-01-01 03:25:00,2025-01-08 03:25:00,0
0.6391448233508122,-1.4539361819853163,-2.109847242467476,-0.8568490922447701,2025-01-01 03:26:00,2025-01-08 03:26:00,0
-0.19603924778231666,-0.6178174625916948,-0.7942455642986826,0.8660274310384468,2025-01-01 03:27:00,2025-01-08 03:27:00,0
0.9813162749311736,0.7571935711188085,-0.9225445507829415,0.09168804514012756,2025-01-01 03:28:00,2025-01-08 03:28:00,0
-0.17823215261918224,-1.4120382138249234,0.8979007849930246,0.10336226305510757,2025-01-01 03:29:00,2025-01-08 03:29:00,0
-0.4695143533298437,1.4329354626707616,0.7792069850166151,0.8713792260973728,2025-01-01 03:30:00,2025-01-08 03:30:00,0
1.2153939464516215,0.7331652551567572,-1.2500243511709286,-0.37364959880915405,2025-01-01 03:31:00,2025-01-08 03:31:00,0
